Order_ID,Customer_ID,Order_Date,Order_Status,Payment_Method,Shipping_Type,Delivery_Date,Total_Amount,Discount_Amount,Final_Amount
ORD06611,CUST03543,2024-05-16,Completed,UPI,Standard,2024-05-22,2909,714,2195
ORD06612,CUST02566,2022-01-12,Completed,Card,Express,2022-01-13,3778,585,3193
ORD06613,CUST02764,2022-12-02,Returned,Card,Standard,2022-12-08,1521,287,1234
ORD06614,CUST03932,2025-03-28,Completed,Card,Standard,2025-04-02,2502,349,2153
ORD06615,CUST03156,2024-08-18,Cancelled,UPI,Express,,1157,0,1157
ORD06616,CUST01345,2023-05-21,Returned,Wallet,Standard,2023-05-26,1424,316,1108
ORD06617,CUST02902,2024-05-30,Completed,UPI,Standard,2024-06-02,2510,0,2510
ORD06618,CUST04113,2022-01-26,Completed,UPI,Standard,2022-02-02,1622,295,1327
ORD06619,CUST01203,2023-09-04,Completed,Card,Standard,2023-09-09,2271,0,2271
ORD06620,CUST04964,2023-01-05,Completed,UPI,Standard,2023-01-12,2521,0,2521
ORD06621,CUST04557,2022-02-15,Completed,Card,Express,2022-02-18,565,109,456
ORD06622,CUST01262,2022-07-01,Completed,UPI,Express,2022-07-03,4387,0,4387
ORD06623,CUST03541,2024-06-28,Returned,Wallet,Standard,2024-07-01,4768,0,4768
ORD06624,CUST02907,2021-10-08,Returned,UPI,Standard,2021-10-11,3056,0,3056
ORD06625,CUST04839,2023-09-17,Completed,UPI,Standard,2023-09-24,4546,595,3951
ORD06626,CUST02776,2022-11-16,Completed,UPI,Express,2022-11-19,4643,0,4643
ORD06627,CUST02674,2025-05-23,Completed,COD,Standard,2025-05-26,1044,0,1044
ORD06628,CUST00257,2021-07-15,Completed,Card,Standard,2021-07-19,1740,136,1604
ORD06629,CUST04904,2024-08-05,Completed,Wallet,Express,2024-08-08,3175,513,2662
ORD06630,CUST04929,2021-07-01,Completed,UPI,Express,2021-07-02,1635,228,1407
ORD06631,CUST00199,2024-10-17,Completed,Card,Standard,2024-10-23,1672,0,1672
ORD06632,CUST03542,2024-11-26,Cancelled,Card,Express,,2642,0,2642
ORD06633,CUST03928,2025-05-28,Completed,UPI,Standard,2025-06-03,4722,0,4722
ORD06634,CUST01629,2022-09-14,Completed,UPI,Express,2022-09-16,4304,1087,3217
ORD06635,CUST01804,2024-03-29,Returned,UPI,Standard,2024-04-01,2324,0,2324
ORD06636,CUST04350,2021-03-29,Completed,Card,Express,2021-03-30,4056,0,4056
ORD06637,CUST04886,2024-12-23,Completed,UPI,Standard,2024-12-27,4196,310,3886
ORD06638,CUST04167,2023-08-25,Returned,Wallet,Standard,2023-08-29,1972,0,1972
ORD06639,CUST00963,2024-10-12,Cancelled,UPI,Standard,,1409,0,1409
ORD06640,CUST04644,2024-08-27,Completed,Card,Standard,2024-09-03,4440,0,4440
ORD06641,CUST01565,2021-09-25,Completed,Card,Express,2021-09-27,2141,0,2141
ORD06642,CUST04776,2021-04-22,Completed,UPI,Standard,2021-04-27,1439,0,1439
ORD06643,CUST01163,2024-10-02,Completed,UPI,Express,2024-10-03,4553,0,4553
ORD06644,CUST01526,2025-09-20,Returned,COD,Standard,2025-09-25,3061,0,3061
ORD06645,CUST04229,2025-09-06,Completed,Card,Standard,2025-09-12,3004,0,3004
ORD06646,CUST01683,2023-03-20,Returned,Card,Express,2023-03-21,1403,0,1403
ORD06647,CUST04352,2023-07-28,Completed,UPI,Standard,2023-07-31,3925,0,3925
ORD06648,CUST04901,2022-10-30,Completed,COD,Standard,2022-11-03,2320,400,1920
ORD06649,CUST03550,2021-11-09,Completed,Card,Standard,2021-11-16,2489,0,2489
ORD06650,CUST04549,2023-03-19,Completed,Card,Standard,2023-03-23,4376,0,4376
ORD06651,CUST01494,2021-10-13,Returned,Card,Express,2021-10-15,894,168,726
ORD06652,CUST03758,2025-09-29,Completed,Card,Express,2025-10-02,4662,1359,3303
ORD06653,CUST03858,2022-03-16,Completed,COD,Standard,2022-03-22,2129,0,2129
ORD06654,CUST04985,2021-11-10,Completed,UPI,Standard,2021-11-17,1183,0,1183
ORD06655,CUST04967,2022-12-16,Returned,COD,Express,2022-12-18,669,0,669
ORD06656,CUST03198,2023-07-08,Completed,Wallet,Standard,2023-07-13,4095,0,4095
ORD06657,CUST03771,2021-02-24,Cancelled,COD,Express,,1724,0,1724
ORD06658,CUST01253,2021-09-24,Completed,UPI,Standard,2021-09-29,1985,0,1985
ORD06659,CUST00444,2025-01-19,Completed,COD,Express,2025-01-21,4647,0,4647
ORD06660,CUST02161,2024-10-30,Completed,Card,Express,2024-11-02,3749,463,3286
ORD06661,CUST02262,2024-02-26,Completed,COD,Standard,2024-03-02,1865,410,1455
ORD06662,CUST00881,2023-07-23,Completed,Card,Standard,2023-07-29,806,0,806
ORD06663,CUST00285,2022-08-10,Completed,COD,Express,2022-08-11,2350,0,2350
ORD06664,CUST03658,2022-10-21,Completed,UPI,Express,2022-10-24,3290,902,2388
ORD06665,CUST04591,2024-09-29,Returned,Wallet,Express,2024-10-01,1849,0,1849
ORD06666,CUST00702,2021-04-23,Completed,UPI,Express,2021-04-25,4997,0,4997
ORD06667,CUST02481,2021-11-05,Cancelled,COD,Express,,1274,0,1274
ORD06668,CUST01459,2024-04-06,Completed,COD,Standard,2024-04-12,1413,0,1413
ORD06669,CUST03226,2023-03-28,Completed,UPI,Express,2023-03-29,762,0,762
ORD06670,CUST01036,2022-06-09,Returned,Card,Standard,2022-06-16,2050,387,1663
ORD06671,CUST03424,2023-07-04,Completed,UPI,Standard,2023-07-09,2566,0,2566
ORD06672,CUST02981,2023-06-30,Completed,COD,Standard,2023-07-04,4325,1155,3170
ORD06673,CUST03675,2023-10-23,Cancelled,COD,Standard,,900,107,793
ORD06674,CUST04800,2021-08-24,Completed,COD,Standard,2021-08-31,3285,0,3285
ORD06675,CUST00591,2023-08-17,Completed,UPI,Standard,2023-08-24,1192,0,1192
ORD06676,CUST00237,2025-04-23,Completed,Card,Standard,2025-04-29,4827,0,4827
ORD06677,CUST01829,2021-12-03,Completed,UPI,Standard,2021-12-08,1341,0,1341
ORD06678,CUST03350,2024-08-06,Returned,Card,Express,2024-08-08,2627,432,2195
ORD06679,CUST01034,2021-06-11,Completed,Wallet,Express,2021-06-13,3817,524,3293
ORD06680,CUST02371,2022-04-17,Completed,UPI,Express,2022-04-18,1756,0,1756
ORD06681,CUST00073,2021-02-01,Completed,UPI,Express,2021-02-03,2788,0,2788
ORD06682,CUST01671,2023-02-26,Completed,UPI,Express,2023-02-27,770,0,770
ORD06683,CUST00925,2023-06-14,Returned,Card,Express,2023-06-16,4775,0,4775
ORD06684,CUST01263,2022-10-28,Returned,Card,Standard,2022-11-02,2314,0,2314
ORD06685,CUST01494,2021-06-06,Completed,UPI,Standard,2021-06-10,3993,736,3257
ORD06686,CUST02809,2022-07-19,Completed,COD,Express,2022-07-22,2952,0,2952
ORD06687,CUST02706,2025-08-06,Cancelled,UPI,Standard,,1280,173,1107
ORD06688,CUST01314,2025-04-13,Cancelled,Card,Express,,4018,0,4018
ORD06689,CUST04084,2025-11-08,Completed,UPI,Express,2025-11-10,4302,914,3388
ORD06690,CUST03529,2023-03-25,Completed,UPI,Express,2023-03-27,3401,218,3183
ORD06691,CUST03079,2021-02-22,Completed,Card,Standard,2021-02-27,1772,316,1456
ORD06692,CUST04102,2021-10-14,Completed,UPI,Standard,2021-10-17,658,127,531
ORD06693,CUST00225,2025-06-01,Completed,Card,Express,2025-06-03,1449,193,1256
ORD06694,CUST01813,2021-05-26,Completed,COD,Express,2021-05-27,656,0,656
ORD06695,CUST02836,2023-05-10,Returned,UPI,Express,2023-05-13,2076,0,2076
ORD06696,CUST00353,2023-02-05,Completed,UPI,Standard,2023-02-11,3923,1024,2899
ORD06697,CUST00053,2024-08-14,Returned,UPI,Express,2024-08-17,4683,0,4683
ORD06698,CUST01402,2022-03-21,Completed,UPI,Standard,2022-03-27,986,282,704
ORD06699,CUST01570,2022-09-21,Completed,UPI,Standard,2022-09-26,2210,284,1926
ORD06700,CUST04101,2025-03-20,Completed,UPI,Express,2025-03-22,3428,375,3053
ORD06701,CUST04827,2023-09-07,Returned,COD,Standard,2023-09-14,4488,1037,3451
ORD06702,CUST01650,2023-05-27,Returned,UPI,Express,2023-05-30,1794,0,1794
ORD06703,CUST03152,2022-07-11,Completed,COD,Standard,2022-07-17,1692,0,1692
ORD06704,CUST01022,2023-05-13,Completed,UPI,Express,2023-05-16,1241,182,1059
ORD06705,CUST04322,2021-06-02,Completed,UPI,Express,2021-06-05,1324,0,1324
ORD06706,CUST02161,2023-08-11,Completed,Wallet,Express,2023-08-14,2094,0,2094
ORD06707,CUST00651,2025-12-27,Completed,UPI,Express,2025-12-30,2596,586,2010
ORD06708,CUST04099,2022-07-15,Cancelled,Wallet,Standard,,1032,0,1032
ORD06709,CUST04715,2025-07-15,Completed,UPI,Standard,2025-07-19,2503,0,2503
ORD06710,CUST01561,2025-12-24,Cancelled,UPI,Standard,,3998,535,3463
ORD06711,CUST02589,2023-08-18,Completed,Card,Express,2023-08-19,3319,185,3134
ORD06712,CUST00280,2021-12-19,Completed,UPI,Standard,2021-12-25,1050,79,971
ORD06713,CUST02944,2022-08-14,Completed,Card,Standard,2022-08-18,643,0,643
ORD06714,CUST01860,2021-04-18,Completed,UPI,Express,2021-04-21,2240,579,1661
ORD06715,CUST01271,2025-09-20,Completed,Card,Standard,2025-09-27,4987,530,4457
ORD06716,CUST01692,2025-08-11,Completed,UPI,Express,2025-08-14,3395,0,3395
ORD06717,CUST04701,2023-07-02,Returned,UPI,Standard,2023-07-05,1004,0,1004
ORD06718,CUST03426,2022-09-21,Completed,UPI,Express,2022-09-22,1197,177,1020
ORD06719,CUST02825,2023-02-17,Completed,COD,Standard,2023-02-22,612,0,612
ORD06720,CUST03988,2024-10-17,Completed,UPI,Standard,2024-10-22,2595,615,1980
ORD06721,CUST01275,2022-04-08,Returned,Card,Standard,2022-04-14,4895,0,4895
ORD06722,CUST02998,2024-03-29,Cancelled,Card,Express,,3277,806,2471
ORD06723,CUST01131,2025-12-20,Cancelled,UPI,Standard,,1655,0,1655
ORD06724,CUST01019,2021-01-30,Completed,Card,Express,2021-01-31,4546,0,4546
ORD06725,CUST00176,2023-05-14,Cancelled,Wallet,Express,,3978,1071,2907
ORD06726,CUST01408,2022-03-17,Completed,Card,Standard,2022-03-20,3927,0,3927
ORD06727,CUST02114,2022-04-02,Completed,UPI,Express,2022-04-04,3027,0,3027
ORD06728,CUST01239,2021-04-12,Completed,UPI,Standard,2021-04-19,4100,0,4100
ORD06729,CUST03097,2024-11-15,Completed,UPI,Standard,2024-11-18,2534,0,2534
ORD06730,CUST00779,2024-01-25,Completed,UPI,Express,2024-01-26,1305,0,1305
ORD06731,CUST02123,2023-08-03,Completed,UPI,Standard,2023-08-08,2591,0,2591
ORD06732,CUST03363,2025-07-24,Returned,UPI,Express,2025-07-25,3367,0,3367
ORD06733,CUST00642,2023-09-13,Returned,Card,Standard,2023-09-20,1171,0,1171
ORD06734,CUST04036,2025-11-23,Completed,COD,Express,2025-11-24,4476,0,4476
ORD06735,CUST04561,2024-01-13,Completed,COD,Express,2024-01-15,619,0,619
ORD06736,CUST04034,2023-02-21,Completed,Card,Standard,2023-02-25,3574,412,3162
ORD06737,CUST00445,2023-05-01,Completed,Card,Standard,2023-05-08,1011,221,790
ORD06738,CUST04760,2024-03-08,Completed,UPI,Express,2024-03-09,3931,0,3931
ORD06739,CUST03862,2025-03-21,Completed,Card,Standard,2025-03-26,882,109,773
ORD06740,CUST01214,2022-11-26,Completed,Card,Express,2022-11-28,3248,511,2737
ORD06741,CUST01426,2023-05-19,Returned,Card,Standard,2023-05-22,3875,236,3639
ORD06742,CUST01168,2021-03-05,Cancelled,UPI,Standard,,1371,252,1119
ORD06743,CUST03140,2021-12-17,Completed,UPI,Express,2021-12-20,4865,0,4865
ORD06744,CUST00775,2022-10-16,Completed,Wallet,Standard,2022-10-21,1769,435,1334
ORD06745,CUST00320,2024-12-18,Completed,Card,Standard,2024-12-24,2668,0,2668
ORD06746,CUST04328,2022-06-02,Completed,UPI,Standard,2022-06-06,1218,0,1218
ORD06747,CUST01464,2021-09-01,Completed,Wallet,Express,2021-09-02,3566,0,3566
ORD06748,CUST01674,2021-06-06,Cancelled,UPI,Standard,,2177,0,2177
ORD06749,CUST03621,2024-12-10,Completed,Card,Express,2024-12-11,4191,776,3415
ORD06750,CUST04034,2024-10-18,Completed,COD,Express,2024-10-20,2136,252,1884
ORD06751,CUST03698,2022-11-14,Completed,UPI,Express,2022-11-16,1405,0,1405
ORD06752,CUST02790,2025-05-04,Completed,UPI,Express,2025-05-05,3602,916,2686
ORD06753,CUST04828,2023-04-15,Completed,COD,Express,2023-04-18,3213,0,3213
ORD06754,CUST00956,2024-06-12,Completed,UPI,Standard,2024-06-17,3424,206,3218
ORD06755,CUST04135,2024-10-26,Completed,COD,Express,2024-10-27,3689,317,3372
ORD06756,CUST04616,2024-07-22,Returned,UPI,Standard,2024-07-25,4389,0,4389
ORD06757,CUST00601,2024-09-27,Completed,UPI,Standard,2024-10-01,4697,0,4697
ORD06758,CUST02199,2021-04-08,Completed,COD,Express,2021-04-09,2065,589,1476
ORD06759,CUST00190,2022-12-31,Completed,Wallet,Express,2023-01-01,4252,0,4252
ORD06760,CUST00802,2021-08-14,Completed,Card,Express,2021-08-15,4654,0,4654
ORD06761,CUST03345,2022-12-15,Completed,UPI,Standard,2022-12-21,4619,0,4619
ORD06762,CUST01692,2021-10-12,Completed,Wallet,Express,2021-10-15,2438,0,2438
ORD06763,CUST04137,2025-04-19,Completed,UPI,Express,2025-04-21,4362,0,4362
ORD06764,CUST01927,2023-02-16,Completed,COD,Standard,2023-02-22,1296,0,1296
ORD06765,CUST00767,2022-03-09,Completed,Card,Express,2022-03-11,3271,0,3271
ORD06766,CUST03815,2021-10-14,Cancelled,COD,Express,,2115,398,1717
ORD06767,CUST04238,2024-11-23,Completed,COD,Express,2024-11-25,3841,0,3841
ORD06768,CUST02996,2021-10-14,Completed,Wallet,Express,2021-10-15,4592,532,4060
ORD06769,CUST02257,2023-10-17,Returned,COD,Standard,2023-10-23,1773,452,1321
ORD06770,CUST00905,2021-11-07,Completed,Wallet,Standard,2021-11-13,1812,438,1374
ORD06771,CUST01895,2024-11-08,Completed,UPI,Express,2024-11-09,2909,0,2909
ORD06772,CUST02602,2023-11-07,Completed,UPI,Express,2023-11-10,4151,0,4151
ORD06773,CUST04801,2024-10-27,Completed,COD,Express,2024-10-28,4643,0,4643
ORD06774,CUST00303,2021-10-10,Completed,Card,Express,2021-10-11,4276,762,3514
ORD06775,CUST04892,2024-03-14,Completed,UPI,Standard,2024-03-17,3888,0,3888
ORD06776,CUST03601,2021-07-16,Cancelled,Card,Express,,4304,0,4304
ORD06777,CUST03708,2025-02-03,Completed,Card,Standard,2025-02-08,1893,249,1644
ORD06778,CUST00209,2021-07-12,Completed,COD,Standard,2021-07-17,3879,0,3879
ORD06779,CUST00648,2023-12-06,Returned,UPI,Express,2023-12-09,1682,286,1396
ORD06780,CUST03160,2021-04-01,Completed,COD,Express,2021-04-03,1844,0,1844
ORD06781,CUST04636,2022-11-04,Completed,UPI,Standard,2022-11-09,4171,289,3882
ORD06782,CUST03204,2022-03-20,Completed,Card,Standard,2022-03-27,4349,0,4349
ORD06783,CUST00687,2025-07-26,Returned,Card,Express,2025-07-27,1891,0,1891
ORD06784,CUST00308,2021-03-01,Completed,UPI,Express,2021-03-02,962,0,962
ORD06785,CUST02401,2021-09-17,Completed,Wallet,Express,2021-09-19,1664,97,1567
ORD06786,CUST00413,2025-06-17,Returned,COD,Standard,2025-06-21,3454,0,3454
ORD06787,CUST03364,2023-06-05,Completed,UPI,Standard,2023-06-08,2527,0,2527
ORD06788,CUST01549,2021-05-23,Cancelled,Card,Standard,,3004,0,3004
ORD06789,CUST00924,2023-09-10,Completed,Card,Express,2023-09-11,1471,0,1471
ORD06790,CUST02301,2023-07-13,Completed,Card,Standard,2023-07-20,4760,0,4760
ORD06791,CUST00857,2023-02-09,Completed,COD,Express,2023-02-11,808,0,808
ORD06792,CUST00336,2023-04-17,Completed,Card,Standard,2023-04-22,2495,0,2495
ORD06793,CUST02130,2021-02-14,Completed,COD,Standard,2021-02-20,1540,0,1540
ORD06794,CUST01461,2024-11-19,Completed,Card,Standard,2024-11-25,1115,78,1037
ORD06795,CUST03439,2025-10-15,Returned,COD,Express,2025-10-16,4684,0,4684
ORD06796,CUST02610,2023-02-28,Completed,COD,Express,2023-03-01,3316,207,3109
ORD06797,CUST04489,2025-02-26,Completed,UPI,Express,2025-02-27,3313,944,2369
ORD06798,CUST03173,2024-10-13,Completed,Card,Standard,2024-10-19,3856,666,3190
ORD06799,CUST03370,2025-12-06,Completed,UPI,Standard,2025-12-12,3143,788,2355
ORD06800,CUST00249,2022-12-10,Returned,UPI,Standard,2022-12-16,2258,633,1625
ORD06801,CUST03069,2022-10-09,Completed,Card,Express,2022-10-10,2057,151,1906
ORD06802,CUST03809,2021-09-18,Completed,UPI,Standard,2021-09-25,1567,298,1269
ORD06803,CUST03462,2025-02-26,Completed,COD,Express,2025-03-01,1628,244,1384
ORD06804,CUST00752,2023-08-31,Completed,Card,Express,2023-09-02,4722,0,4722
ORD06805,CUST01505,2025-06-05,Completed,UPI,Express,2025-06-06,2838,0,2838
ORD06806,CUST01492,2023-02-06,Completed,Card,Standard,2023-02-11,4543,0,4543
ORD06807,CUST00177,2023-02-25,Completed,Card,Standard,2023-03-04,1385,330,1055
ORD06808,CUST01402,2022-07-23,Completed,UPI,Express,2022-07-24,1782,389,1393
ORD06809,CUST00174,2024-01-21,Completed,Card,Standard,2024-01-27,4864,0,4864
ORD06810,CUST02067,2023-03-06,Completed,Card,Standard,2023-03-09,2816,628,2188
ORD06811,CUST04474,2025-05-31,Completed,Card,Express,2025-06-01,895,0,895
ORD06812,CUST00093,2025-11-28,Completed,Card,Standard,2025-12-03,771,0,771
ORD06813,CUST01433,2025-02-23,Completed,COD,Standard,2025-02-26,935,55,880
ORD06814,CUST03874,2024-09-26,Completed,Card,Express,2024-09-28,2183,157,2026
ORD06815,CUST03746,2021-02-14,Completed,Card,Standard,2021-02-20,1820,0,1820
ORD06816,CUST04803,2023-09-18,Cancelled,UPI,Standard,,1404,227,1177
ORD06817,CUST04738,2025-07-16,Completed,UPI,Standard,2025-07-22,1773,0,1773
ORD06818,CUST04572,2023-12-09,Completed,UPI,Express,2023-12-12,988,0,988
ORD06819,CUST04837,2024-01-30,Completed,UPI,Standard,2024-02-04,3043,802,2241
ORD06820,CUST00671,2024-09-10,Completed,UPI,Express,2024-09-12,2574,0,2574
ORD06821,CUST01972,2025-08-20,Completed,UPI,Express,2025-08-22,695,0,695
ORD06822,CUST03247,2024-05-19,Completed,UPI,Standard,2024-05-25,1257,0,1257
ORD06823,CUST04217,2021-09-23,Completed,Wallet,Standard,2021-09-27,2074,0,2074
ORD06824,CUST02956,2023-09-14,Completed,UPI,Standard,2023-09-21,1318,283,1035
ORD06825,CUST02387,2021-01-22,Completed,UPI,Express,2021-01-23,3819,0,3819
ORD06826,CUST01674,2022-04-02,Completed,UPI,Standard,2022-04-09,711,0,711
ORD06827,CUST04629,2024-10-07,Completed,UPI,Standard,2024-10-12,4103,0,4103
ORD06828,CUST00919,2023-09-20,Returned,UPI,Standard,2023-09-23,4394,0,4394
ORD06829,CUST02225,2023-05-19,Completed,Wallet,Standard,2023-05-24,647,0,647
ORD06830,CUST03933,2024-11-06,Completed,Card,Standard,2024-11-10,4822,383,4439
ORD06831,CUST00014,2025-04-04,Completed,UPI,Express,2025-04-06,4431,0,4431
ORD06832,CUST00923,2022-11-07,Returned,COD,Standard,2022-11-11,2561,0,2561
ORD06833,CUST03401,2021-04-13,Completed,Card,Express,2021-04-16,1071,0,1071
ORD06834,CUST03983,2021-10-05,Completed,UPI,Express,2021-10-08,2357,157,2200
ORD06835,CUST03536,2025-11-23,Completed,COD,Express,2025-11-24,916,118,798
ORD06836,CUST00667,2025-09-08,Completed,Card,Express,2025-09-09,1770,333,1437
ORD06837,CUST01093,2023-03-15,Completed,Card,Standard,2023-03-19,1223,318,905
ORD06838,CUST04620,2023-02-15,Completed,Card,Standard,2023-02-22,3382,306,3076
ORD06839,CUST02217,2025-10-08,Completed,Wallet,Express,2025-10-09,3831,736,3095
ORD06840,CUST04459,2021-08-23,Returned,UPI,Standard,2021-08-27,3436,0,3436
ORD06841,CUST02904,2023-05-17,Returned,Card,Standard,2023-05-24,1112,221,891
ORD06842,CUST00791,2025-08-15,Completed,UPI,Express,2025-08-18,1131,0,1131
ORD06843,CUST00494,2025-12-10,Completed,Wallet,Standard,2025-12-16,3370,446,2924
ORD06844,CUST02166,2024-11-03,Completed,UPI,Express,2024-11-05,1635,0,1635
ORD06845,CUST04755,2025-01-09,Completed,Card,Standard,2025-01-15,4942,0,4942
ORD06846,CUST04867,2025-03-21,Completed,Wallet,Express,2025-03-23,2841,784,2057
ORD06847,CUST01531,2023-04-10,Returned,UPI,Express,2023-04-11,1815,0,1815
ORD06848,CUST00254,2024-01-01,Completed,UPI,Standard,2024-01-04,671,0,671
ORD06849,CUST03621,2024-12-25,Cancelled,UPI,Express,,3651,0,3651
ORD06850,CUST02431,2023-01-05,Completed,UPI,Express,2023-01-07,2020,0,2020
ORD06851,CUST00955,2022-01-08,Completed,Card,Express,2022-01-10,4605,0,4605
ORD06852,CUST00601,2025-02-23,Completed,Card,Express,2025-02-25,2278,0,2278
ORD06853,CUST01426,2023-08-29,Completed,UPI,Standard,2023-09-04,2638,468,2170
ORD06854,CUST02165,2024-12-23,Completed,UPI,Standard,2024-12-26,4319,0,4319
ORD06855,CUST03656,2022-09-27,Cancelled,UPI,Express,,4649,352,4297
ORD06856,CUST00530,2021-06-16,Returned,COD,Standard,2021-06-23,4112,990,3122
ORD06857,CUST03622,2022-05-21,Completed,COD,Standard,2022-05-25,4260,0,4260
ORD06858,CUST01542,2022-01-06,Completed,UPI,Standard,2022-01-13,2799,0,2799
ORD06859,CUST01221,2022-07-01,Completed,UPI,Standard,2022-07-08,4313,0,4313
ORD06860,CUST00142,2024-05-10,Completed,Card,Express,2024-05-12,1099,317,782
ORD06861,CUST02017,2023-12-31,Completed,Wallet,Standard,2024-01-04,3795,633,3162
ORD06862,CUST03238,2023-01-09,Completed,Card,Standard,2023-01-14,2964,498,2466
ORD06863,CUST02975,2023-01-13,Returned,UPI,Express,2023-01-14,3278,0,3278
ORD06864,CUST04115,2022-09-01,Returned,Card,Express,2022-09-04,2213,229,1984
ORD06865,CUST03700,2024-08-01,Completed,Wallet,Standard,2024-08-04,1994,0,1994
ORD06866,CUST03886,2025-06-20,Completed,Card,Express,2025-06-23,4439,231,4208
ORD06867,CUST03289,2022-02-13,Completed,Card,Standard,2022-02-17,3010,286,2724
ORD06868,CUST00377,2023-03-28,Completed,Wallet,Standard,2023-04-02,2631,0,2631
ORD06869,CUST04166,2025-07-27,Cancelled,UPI,Standard,,2634,284,2350
ORD06870,CUST02646,2022-06-02,Cancelled,UPI,Standard,,3238,0,3238
ORD06871,CUST02529,2022-08-18,Completed,UPI,Standard,2022-08-24,777,0,777
ORD06872,CUST02358,2024-06-20,Completed,UPI,Express,2024-06-22,1108,0,1108
ORD06873,CUST01065,2024-09-09,Cancelled,UPI,Express,,1379,0,1379
ORD06874,CUST01377,2024-11-28,Completed,UPI,Standard,2024-12-03,4485,0,4485
ORD06875,CUST01287,2025-02-28,Completed,UPI,Standard,2025-03-04,3447,0,3447
ORD06876,CUST04689,2023-05-31,Completed,Wallet,Standard,2023-06-05,3189,0,3189
ORD06877,CUST01972,2025-12-19,Completed,Card,Express,2025-12-22,1168,0,1168
ORD06878,CUST04083,2025-08-17,Completed,UPI,Standard,2025-08-23,3500,579,2921
ORD06879,CUST00427,2021-07-11,Returned,Card,Standard,2021-07-16,2878,0,2878
ORD06880,CUST00481,2022-04-19,Completed,Card,Express,2022-04-22,2611,0,2611
ORD06881,CUST01843,2024-07-04,Completed,Card,Express,2024-07-06,780,0,780
ORD06882,CUST00287,2022-12-19,Completed,Card,Standard,2022-12-24,3023,627,2396
ORD06883,CUST02753,2021-02-23,Completed,UPI,Express,2021-02-24,1018,254,764
ORD06884,CUST03777,2022-03-03,Cancelled,UPI,Standard,,3784,0,3784
ORD06885,CUST01644,2022-03-04,Completed,UPI,Express,2022-03-07,3192,0,3192
ORD06886,CUST02304,2021-12-05,Completed,UPI,Express,2021-12-08,4946,0,4946
ORD06887,CUST02812,2023-09-16,Completed,UPI,Standard,2023-09-21,2187,0,2187
ORD06888,CUST04593,2024-06-09,Returned,Wallet,Express,2024-06-12,3667,0,3667
ORD06889,CUST00862,2025-05-24,Completed,COD,Express,2025-05-27,4100,0,4100
ORD06890,CUST03465,2023-03-07,Completed,Wallet,Express,2023-03-09,1094,232,862
ORD06891,CUST03255,2021-08-17,Completed,COD,Express,2021-08-19,2661,0,2661
ORD06892,CUST04066,2023-07-15,Completed,Wallet,Express,2023-07-17,4650,395,4255
ORD06893,CUST04941,2021-02-20,Completed,COD,Standard,2021-02-27,3492,236,3256
ORD06894,CUST02292,2023-11-10,Completed,Card,Express,2023-11-13,1134,0,1134
ORD06895,CUST03609,2023-10-31,Completed,UPI,Standard,2023-11-07,3622,0,3622
ORD06896,CUST01059,2025-08-26,Cancelled,Wallet,Standard,,3575,959,2616
ORD06897,CUST01432,2024-04-07,Completed,Card,Standard,2024-04-13,1329,331,998
ORD06898,CUST01704,2022-04-04,Completed,Wallet,Standard,2022-04-08,2635,730,1905
ORD06899,CUST04546,2025-10-23,Completed,Card,Express,2025-10-25,3835,370,3465
ORD06900,CUST00294,2022-07-28,Completed,UPI,Express,2022-07-29,1875,0,1875
ORD06901,CUST03917,2023-07-30,Completed,Card,Express,2023-08-02,2944,0,2944
ORD06902,CUST03856,2025-04-24,Completed,Wallet,Standard,2025-05-01,2443,0,2443
ORD06903,CUST04205,2021-09-10,Completed,Card,Express,2021-09-13,2980,686,2294
ORD06904,CUST02711,2022-07-30,Completed,UPI,Standard,2022-08-06,2239,0,2239
ORD06905,CUST04994,2024-09-25,Completed,COD,Express,2024-09-26,971,0,971
ORD06906,CUST00041,2023-01-06,Completed,UPI,Standard,2023-01-09,4080,0,4080
ORD06907,CUST02616,2021-11-09,Completed,Card,Standard,2021-11-15,2349,649,1700
ORD06908,CUST02445,2022-05-28,Completed,Card,Express,2022-05-31,1035,215,820
ORD06909,CUST04816,2022-01-06,Completed,UPI,Express,2022-01-07,2383,0,2383
ORD06910,CUST02644,2021-12-06,Returned,Card,Standard,2021-12-11,4157,0,4157
ORD06911,CUST04662,2024-05-09,Completed,COD,Standard,2024-05-14,4305,491,3814
ORD06912,CUST03384,2022-07-29,Completed,Card,Express,2022-07-31,3882,0,3882
ORD06913,CUST00337,2022-10-18,Completed,Card,Express,2022-10-19,1016,0,1016
ORD06914,CUST01628,2025-08-28,Completed,UPI,Standard,2025-09-03,718,119,599
ORD06915,CUST03638,2021-03-27,Cancelled,Card,Express,,1797,0,1797
ORD06916,CUST03673,2025-08-13,Completed,Wallet,Standard,2025-08-18,1627,286,1341
ORD06917,CUST02357,2022-09-30,Completed,Card,Express,2022-10-02,4225,0,4225
ORD06918,CUST03484,2022-09-25,Completed,Card,Standard,2022-09-29,4715,0,4715
ORD06919,CUST04351,2023-06-14,Completed,Card,Express,2023-06-17,4733,0,4733
ORD06920,CUST02761,2024-08-23,Completed,Wallet,Express,2024-08-26,3375,0,3375
ORD06921,CUST02501,2024-08-20,Completed,Card,Standard,2024-08-23,1029,0,1029
ORD06922,CUST03365,2021-02-26,Completed,Wallet,Standard,2021-03-04,3558,518,3040
