bid_id,auction_id,user_id,bid_amount,bid_time,bid_status,is_auto_bid
BID033729,AUC01382,USER00725,5674,2022-08-10 00:34:52,outbid,No
BID033730,AUC01382,USER01106,6094,2022-08-10 12:09:41,outbid,No
BID033731,AUC01382,USER01358,6952,2022-08-09 14:09:55,outbid,No
BID033732,AUC01382,USER01669,8281,2022-08-11 16:02:11,outbid,No
BID033733,AUC01382,USER02913,9143,2022-08-11 11:45:08,outbid,Yes
BID033734,AUC01382,USER02116,11100,2022-08-11 08:56:23,outbid,No
BID033735,AUC01382,USER02514,12152,2022-08-10 04:37:15,outbid,No
BID033736,AUC01382,USER02200,13078,2022-08-10 13:13:21,outbid,Yes
BID033737,AUC01382,USER02591,13386,2022-08-09 05:58:45,outbid,Yes
BID033738,AUC01382,USER01028,14740,2022-08-11 09:59:27,outbid,No
BID033739,AUC01382,USER01867,15044,2022-08-11 13:58:12,outbid,Yes
BID033740,AUC01382,USER01598,16951,2022-08-09 07:04:45,outbid,No
BID033741,AUC01382,USER00765,18184,2022-08-09 20:07:24,outbid,No
BID033742,AUC01382,USER00804,18775,2022-08-10 13:33:29,outbid,No
BID033743,AUC01382,USER01437,20370,2022-08-12 16:28:08,valid,No
BID033744,AUC01382,USER00298,22090,2022-08-11 05:06:19,winning,Yes
BID033745,AUC01383,USER02445,1980,2022-12-23 03:19:55,outbid,No
BID033746,AUC01383,USER00443,3050,2022-12-25 16:53:00,outbid,No
BID033747,AUC01383,USER01350,4697,2022-12-25 19:31:24,outbid,Yes
BID033748,AUC01383,USER00059,5820,2022-12-22 02:51:23,outbid,No
BID033749,AUC01383,USER01375,7631,2022-12-25 13:22:54,outbid,No
BID033750,AUC01383,USER02547,9076,2022-12-26 04:04:01,outbid,No
BID033751,AUC01383,USER00062,9833,2022-12-23 14:21:55,outbid,No
BID033752,AUC01383,USER02147,10321,2022-12-26 09:44:18,outbid,Yes
BID033753,AUC01383,USER01135,11789,2022-12-27 15:48:08,outbid,No
BID033754,AUC01383,USER00846,12335,2022-12-26 06:53:27,outbid,Yes
BID033755,AUC01383,USER02381,13938,2022-12-25 20:56:17,outbid,No
BID033756,AUC01383,USER02155,15417,2022-12-22 02:54:07,outbid,No
BID033757,AUC01383,USER00566,16956,2022-12-26 18:00:14,outbid,No
BID033758,AUC01383,USER01972,18164,2022-12-23 23:12:00,outbid,Yes
BID033759,AUC01383,USER02084,19786,2022-12-22 10:00:09,outbid,Yes
BID033760,AUC01383,USER00442,20077,2022-12-22 03:09:34,valid,Yes
BID033761,AUC01383,USER00047,20656,2022-12-22 14:27:25,winning,Yes
BID033762,AUC01384,USER02002,3082,2023-06-12 04:02:18,outbid,No
BID033763,AUC01384,USER02483,4756,2023-06-10 06:54:51,outbid,No
BID033764,AUC01384,USER01150,5205,2023-06-13 04:22:04,outbid,No
BID033765,AUC01384,USER00631,6454,2023-06-10 21:18:27,outbid,Yes
BID033766,AUC01384,USER00682,7741,2023-06-14 05:31:25,outbid,No
BID033767,AUC01384,USER02515,8560,2023-06-09 09:05:48,outbid,Yes
BID033768,AUC01384,USER02740,10013,2023-06-12 09:22:05,outbid,No
BID033769,AUC01384,USER01513,11575,2023-06-09 22:03:41,outbid,Yes
BID033770,AUC01384,USER00578,12381,2023-06-09 17:30:07,outbid,No
BID033771,AUC01384,USER02294,12566,2023-06-09 20:58:03,outbid,No
BID033772,AUC01384,USER01050,13713,2023-06-11 21:06:26,outbid,Yes
BID033773,AUC01384,USER01148,14525,2023-06-09 17:55:43,outbid,Yes
BID033774,AUC01384,USER02899,14811,2023-06-12 09:06:09,outbid,No
BID033775,AUC01384,USER02282,15643,2023-06-09 17:53:08,outbid,Yes
BID033776,AUC01384,USER01183,16271,2023-06-12 13:30:25,outbid,No
BID033777,AUC01384,USER01762,16731,2023-06-10 07:06:22,outbid,Yes
BID033778,AUC01384,USER02642,18703,2023-06-10 04:23:13,outbid,Yes
BID033779,AUC01384,USER02014,19094,2023-06-10 04:14:58,outbid,No
BID033780,AUC01384,USER02091,20651,2023-06-13 09:08:23,outbid,No
BID033781,AUC01384,USER01739,22632,2023-06-11 04:09:09,outbid,Yes
BID033782,AUC01384,USER02020,23961,2023-06-11 16:16:02,outbid,Yes
BID033783,AUC01384,USER00358,25529,2023-06-12 01:05:13,outbid,No
BID033784,AUC01384,USER00931,26814,2023-06-11 00:06:44,outbid,Yes
BID033785,AUC01384,USER02360,27883,2023-06-12 07:38:32,outbid,Yes
BID033786,AUC01384,USER02281,28656,2023-06-13 14:29:08,outbid,No
BID033787,AUC01384,USER01325,30262,2023-06-13 19:22:08,outbid,No
BID033788,AUC01384,USER00197,32102,2023-06-14 02:43:36,outbid,Yes
BID033789,AUC01384,USER02960,33215,2023-06-12 13:38:00,outbid,No
BID033790,AUC01384,USER02812,35064,2023-06-11 09:45:41,outbid,Yes
BID033791,AUC01384,USER01233,35292,2023-06-12 00:23:48,outbid,No
BID033792,AUC01384,USER00600,36840,2023-06-12 13:26:58,outbid,No
BID033793,AUC01384,USER00843,37732,2023-06-11 19:59:25,outbid,Yes
BID033794,AUC01384,USER02135,38702,2023-06-09 09:44:17,outbid,Yes
BID033795,AUC01384,USER02135,39584,2023-06-13 07:01:30,valid,Yes
BID033796,AUC01384,USER02993,40158,2023-06-10 11:59:49,winning,Yes
BID033797,AUC01386,USER00880,1648,2025-02-02 17:55:29,outbid,No
BID033798,AUC01386,USER01121,3057,2025-01-29 17:00:37,outbid,Yes
BID033799,AUC01386,USER00921,4374,2025-01-29 03:53:11,outbid,Yes
BID033800,AUC01386,USER01802,4540,2025-01-27 01:33:13,outbid,Yes
BID033801,AUC01386,USER00670,5120,2025-01-30 17:05:07,outbid,Yes
BID033802,AUC01386,USER00266,6494,2025-01-27 20:42:38,outbid,Yes
BID033803,AUC01386,USER02546,6705,2025-01-28 12:18:39,outbid,No
BID033804,AUC01386,USER01883,8574,2025-01-26 04:56:38,outbid,No
BID033805,AUC01386,USER01037,8879,2025-01-28 23:59:00,outbid,Yes
BID033806,AUC01386,USER02112,10116,2025-01-28 12:30:06,outbid,No
BID033807,AUC01386,USER02926,10287,2025-02-03 19:12:51,outbid,Yes
BID033808,AUC01386,USER01454,11038,2025-02-01 12:59:10,outbid,Yes
BID033809,AUC01386,USER02258,11322,2025-01-30 08:19:26,outbid,Yes
BID033810,AUC01386,USER00555,12784,2025-01-28 09:54:40,outbid,No
BID033811,AUC01386,USER00281,14437,2025-02-01 09:23:00,outbid,No
BID033812,AUC01386,USER00120,15175,2025-01-30 02:12:52,outbid,Yes
BID033813,AUC01386,USER00185,16812,2025-01-28 07:17:10,outbid,Yes
BID033814,AUC01386,USER02694,18615,2025-02-01 09:44:14,outbid,Yes
BID033815,AUC01386,USER01595,20604,2025-01-29 05:46:22,outbid,Yes
BID033816,AUC01386,USER01989,21791,2025-01-31 11:31:11,valid,Yes
BID033817,AUC01386,USER01396,23262,2025-01-30 11:57:51,winning,Yes
BID033818,AUC01387,USER02238,2113,2024-07-07 10:29:40,outbid,No
BID033819,AUC01387,USER01158,2825,2024-07-13 09:18:02,valid,Yes
BID033820,AUC01387,USER02167,4329,2024-07-12 01:50:30,winning,Yes
BID033821,AUC01388,USER01476,2234,2025-11-06 00:19:23,outbid,Yes
BID033822,AUC01388,USER00494,2643,2025-11-09 03:26:17,outbid,Yes
BID033823,AUC01388,USER02406,3055,2025-11-07 10:00:37,outbid,No
BID033824,AUC01388,USER01777,4577,2025-11-05 03:23:58,outbid,No
BID033825,AUC01388,USER00428,5328,2025-11-07 19:12:24,outbid,No
BID033826,AUC01388,USER02773,6589,2025-11-05 00:32:11,outbid,Yes
BID033827,AUC01388,USER00530,7273,2025-11-07 16:37:35,outbid,No
BID033828,AUC01388,USER01024,7668,2025-11-03 11:30:30,outbid,Yes
BID033829,AUC01388,USER01396,8494,2025-11-02 12:39:31,valid,No
BID033830,AUC01388,USER00283,9185,2025-11-10 04:39:15,winning,Yes
BID033831,AUC01389,USER01179,2197,2025-06-18 15:59:29,outbid,No
BID033832,AUC01389,USER01572,4060,2025-06-23 11:02:24,outbid,No
BID033833,AUC01389,USER01624,4975,2025-06-20 00:16:09,outbid,No
BID033834,AUC01389,USER00139,6616,2025-06-18 01:44:51,outbid,Yes
BID033835,AUC01389,USER01924,7932,2025-06-23 20:56:28,outbid,No
BID033836,AUC01389,USER01562,8489,2025-06-18 03:28:54,outbid,No
BID033837,AUC01389,USER02815,9825,2025-06-21 08:43:00,outbid,No
BID033838,AUC01389,USER02986,10707,2025-06-24 05:33:35,outbid,No
BID033839,AUC01389,USER01022,11418,2025-06-20 16:17:37,outbid,No
BID033840,AUC01389,USER00580,12826,2025-06-22 18:18:35,outbid,Yes
BID033841,AUC01389,USER00514,14423,2025-06-23 18:57:13,outbid,No
BID033842,AUC01389,USER02100,14971,2025-06-23 01:21:06,valid,Yes
BID033843,AUC01389,USER00255,15355,2025-06-18 23:36:14,winning,Yes
BID033844,AUC01390,USER02218,2333,2023-07-19 13:04:31,outbid,Yes
BID033845,AUC01390,USER00517,3795,2023-07-21 12:06:49,outbid,No
BID033846,AUC01390,USER02447,4019,2023-07-18 21:31:21,outbid,Yes
BID033847,AUC01390,USER00493,4809,2023-07-17 12:59:45,outbid,No
BID033848,AUC01390,USER02982,5028,2023-07-19 20:39:07,outbid,Yes
BID033849,AUC01390,USER00789,5251,2023-07-18 17:37:30,outbid,Yes
BID033850,AUC01390,USER00276,6394,2023-07-18 02:04:00,outbid,Yes
BID033851,AUC01390,USER02953,6814,2023-07-19 13:39:40,outbid,Yes
BID033852,AUC01390,USER01501,6934,2023-07-17 22:45:25,outbid,No
BID033853,AUC01390,USER00322,8561,2023-07-21 04:21:34,outbid,No
BID033854,AUC01390,USER02941,8977,2023-07-21 21:52:07,outbid,No
BID033855,AUC01390,USER01872,10440,2023-07-20 00:20:31,outbid,Yes
BID033856,AUC01390,USER00369,10979,2023-07-19 16:41:56,outbid,No
BID033857,AUC01390,USER02434,11549,2023-07-20 12:41:20,outbid,No
BID033858,AUC01390,USER01464,13371,2023-07-21 17:01:02,outbid,Yes
BID033859,AUC01390,USER01938,15324,2023-07-21 22:00:41,outbid,No
BID033860,AUC01390,USER01670,15571,2023-07-18 17:11:33,outbid,No
BID033861,AUC01390,USER01807,17010,2023-07-21 11:49:55,outbid,Yes
BID033862,AUC01390,USER02994,17947,2023-07-20 17:08:30,outbid,No
BID033863,AUC01390,USER00595,19254,2023-07-18 16:02:53,outbid,Yes
BID033864,AUC01390,USER01133,20504,2023-07-22 05:19:09,outbid,Yes
BID033865,AUC01390,USER01125,22470,2023-07-22 08:45:22,outbid,Yes
BID033866,AUC01390,USER01334,23500,2023-07-21 14:18:06,outbid,No
BID033867,AUC01390,USER02639,24503,2023-07-18 07:49:36,outbid,No
BID033868,AUC01390,USER02700,25615,2023-07-18 05:06:12,outbid,No
BID033869,AUC01390,USER02144,26540,2023-07-18 16:25:05,outbid,Yes
BID033870,AUC01390,USER02832,26758,2023-07-19 08:02:21,outbid,No
BID033871,AUC01390,USER00631,27392,2023-07-18 04:01:53,outbid,No
BID033872,AUC01390,USER02228,27645,2023-07-21 04:44:31,outbid,Yes
BID033873,AUC01390,USER00659,29154,2023-07-22 10:07:05,outbid,Yes
BID033874,AUC01390,USER00388,29979,2023-07-18 10:01:15,outbid,Yes
BID033875,AUC01390,USER00964,31905,2023-07-22 10:04:02,outbid,No
BID033876,AUC01390,USER02579,32020,2023-07-20 09:53:10,outbid,No
BID033877,AUC01390,USER02767,32592,2023-07-20 16:16:38,outbid,No
BID033878,AUC01390,USER02192,34108,2023-07-21 00:19:38,outbid,Yes
BID033879,AUC01390,USER02065,35365,2023-07-20 21:03:17,outbid,No
BID033880,AUC01390,USER02912,36697,2023-07-17 23:39:24,valid,No
BID033881,AUC01390,USER00342,37363,2023-07-18 19:53:33,winning,Yes
BID033882,AUC01392,USER02821,3173,2024-11-23 14:42:39,outbid,Yes
BID033883,AUC01392,USER01080,4448,2024-11-24 23:57:23,valid,Yes
BID033884,AUC01392,USER01122,4971,2024-11-24 06:33:17,winning,Yes
BID033885,AUC01393,USER02154,993,2024-06-21 19:32:28,outbid,Yes
BID033886,AUC01393,USER01825,1195,2024-06-17 14:22:35,outbid,Yes
BID033887,AUC01393,USER01920,2924,2024-06-20 03:41:06,outbid,No
BID033888,AUC01393,USER00804,4556,2024-06-17 06:43:16,outbid,Yes
BID033889,AUC01393,USER01933,4910,2024-06-21 09:16:53,outbid,No
BID033890,AUC01393,USER00592,6818,2024-06-18 00:19:48,outbid,Yes
BID033891,AUC01393,USER00538,8516,2024-06-17 12:39:28,outbid,Yes
BID033892,AUC01393,USER01117,9015,2024-06-22 12:08:03,outbid,No
BID033893,AUC01393,USER02798,10356,2024-06-21 22:03:29,outbid,Yes
BID033894,AUC01393,USER01145,12189,2024-06-19 21:40:23,outbid,No
BID033895,AUC01393,USER02292,13627,2024-06-20 08:44:05,outbid,No
BID033896,AUC01393,USER02535,15402,2024-06-17 05:47:48,outbid,No
BID033897,AUC01393,USER01866,16078,2024-06-21 00:25:10,outbid,No
BID033898,AUC01393,USER02307,17405,2024-06-18 23:59:57,outbid,No
BID033899,AUC01393,USER02514,18852,2024-06-19 17:29:42,outbid,No
BID033900,AUC01393,USER00018,19372,2024-06-17 22:06:13,valid,No
BID033901,AUC01393,USER02572,20705,2024-06-20 17:40:46,winning,No
BID033902,AUC01394,USER01364,1727,2024-12-26 09:20:43,outbid,Yes
BID033903,AUC01394,USER02035,2571,2024-12-21 06:54:47,outbid,Yes
BID033904,AUC01394,USER01629,4497,2024-12-29 17:31:23,outbid,Yes
BID033905,AUC01394,USER01101,4896,2024-12-22 23:44:26,outbid,No
BID033906,AUC01394,USER01402,5222,2024-12-30 22:17:03,outbid,No
BID033907,AUC01394,USER01957,6763,2024-12-28 14:58:35,outbid,No
BID033908,AUC01394,USER02296,8131,2024-12-27 16:23:54,outbid,No
BID033909,AUC01394,USER01246,8769,2024-12-27 15:20:35,valid,No
BID033910,AUC01394,USER02361,10024,2024-12-29 23:59:22,winning,No
BID033911,AUC01395,USER02295,1340,2023-06-06 00:56:41,outbid,Yes
BID033912,AUC01395,USER02863,2688,2023-06-06 04:22:53,outbid,No
BID033913,AUC01395,USER00055,3106,2023-06-05 09:21:38,outbid,Yes
BID033914,AUC01395,USER02952,3728,2023-06-06 02:26:39,outbid,Yes
BID033915,AUC01395,USER01264,4638,2023-06-06 00:37:37,outbid,No
BID033916,AUC01395,USER00672,5026,2023-06-06 08:26:53,outbid,Yes
BID033917,AUC01395,USER02221,5649,2023-06-05 19:01:17,outbid,Yes
BID033918,AUC01395,USER00288,6745,2023-06-06 14:16:23,outbid,Yes
BID033919,AUC01395,USER01377,7957,2023-06-05 01:16:15,outbid,Yes
BID033920,AUC01395,USER02111,9462,2023-06-05 10:28:31,outbid,No
BID033921,AUC01395,USER02323,11017,2023-06-05 22:55:51,outbid,No
BID033922,AUC01395,USER02921,11687,2023-06-05 01:52:06,outbid,No
BID033923,AUC01395,USER02849,12085,2023-06-06 02:44:00,outbid,No
BID033924,AUC01395,USER02251,13739,2023-06-06 06:11:12,outbid,No
BID033925,AUC01395,USER01263,15121,2023-06-05 18:00:39,outbid,No
BID033926,AUC01395,USER01430,16208,2023-06-06 02:17:56,outbid,Yes
BID033927,AUC01395,USER01098,16564,2023-06-06 05:16:40,outbid,No
BID033928,AUC01395,USER00389,17357,2023-06-05 05:16:48,outbid,No
BID033929,AUC01395,USER00219,18695,2023-06-05 16:48:17,outbid,No
BID033930,AUC01395,USER01885,19759,2023-06-05 13:23:26,outbid,Yes
BID033931,AUC01395,USER01710,21346,2023-06-05 09:11:45,outbid,No
BID033932,AUC01395,USER00866,21796,2023-06-05 09:33:01,outbid,No
BID033933,AUC01395,USER00488,22277,2023-06-05 16:35:42,outbid,No
BID033934,AUC01395,USER00470,23405,2023-06-06 05:36:43,outbid,Yes
BID033935,AUC01395,USER02522,24090,2023-06-06 19:53:10,outbid,Yes
BID033936,AUC01395,USER01121,25494,2023-06-05 13:37:23,outbid,No
BID033937,AUC01395,USER00361,26925,2023-06-06 09:08:15,outbid,Yes
BID033938,AUC01395,USER02875,27555,2023-06-05 05:33:57,outbid,Yes
BID033939,AUC01395,USER01572,28924,2023-06-05 12:33:14,outbid,No
BID033940,AUC01395,USER00857,29975,2023-06-05 07:55:24,outbid,No
BID033941,AUC01395,USER00906,30776,2023-06-06 03:00:56,outbid,Yes
BID033942,AUC01395,USER01485,31572,2023-06-05 20:42:25,outbid,Yes
BID033943,AUC01395,USER00754,32446,2023-06-06 06:52:27,outbid,Yes
BID033944,AUC01395,USER00471,34283,2023-06-06 03:12:15,outbid,Yes
BID033945,AUC01395,USER02227,35765,2023-06-06 10:27:41,outbid,Yes
BID033946,AUC01395,USER01246,36765,2023-06-06 09:38:00,outbid,Yes
BID033947,AUC01395,USER01893,38620,2023-06-05 15:11:52,outbid,No
BID033948,AUC01395,USER00746,39121,2023-06-06 02:04:37,outbid,No
BID033949,AUC01395,USER01956,39892,2023-06-05 09:07:35,outbid,Yes
BID033950,AUC01395,USER02953,40982,2023-06-05 01:40:25,outbid,Yes
BID033951,AUC01395,USER02274,42981,2023-06-05 15:07:31,outbid,Yes
BID033952,AUC01395,USER02545,44278,2023-06-04 23:18:19,outbid,No
BID033953,AUC01395,USER00110,44895,2023-06-05 20:51:14,outbid,Yes
BID033954,AUC01395,USER01258,46563,2023-06-06 03:22:31,outbid,No
BID033955,AUC01395,USER02231,48143,2023-06-05 19:35:33,outbid,Yes
BID033956,AUC01395,USER02360,48271,2023-06-06 16:39:18,outbid,Yes
BID033957,AUC01395,USER00659,49824,2023-06-05 11:50:06,valid,Yes
BID033958,AUC01395,USER01742,50651,2023-06-05 16:41:24,winning,No
BID033959,AUC01396,USER00760,3664,2024-07-06 08:04:24,outbid,Yes
BID033960,AUC01396,USER01976,4962,2024-07-10 23:37:13,outbid,No
BID033961,AUC01396,USER00132,5372,2024-07-14 00:10:45,outbid,Yes
BID033962,AUC01396,USER02620,6576,2024-07-08 05:19:27,outbid,No
BID033963,AUC01396,USER01853,7118,2024-07-12 20:36:02,outbid,No
BID033964,AUC01396,USER02642,8048,2024-07-09 09:53:23,outbid,No
BID033965,AUC01396,USER01035,9996,2024-07-14 01:17:06,outbid,Yes
BID033966,AUC01396,USER00987,11253,2024-07-08 00:59:10,outbid,No
BID033967,AUC01396,USER01692,11780,2024-07-08 23:46:29,outbid,Yes
BID033968,AUC01396,USER01978,12774,2024-07-13 12:21:50,outbid,No
BID033969,AUC01396,USER02155,13181,2024-07-11 08:56:04,outbid,No
BID033970,AUC01396,USER01498,13881,2024-07-13 17:49:13,outbid,No
BID033971,AUC01396,USER01885,15268,2024-07-13 13:57:27,outbid,No
BID033972,AUC01396,USER02558,15392,2024-07-07 02:32:24,outbid,No
BID033973,AUC01396,USER01497,16857,2024-07-07 10:53:36,outbid,No
BID033974,AUC01396,USER02658,17876,2024-07-13 20:56:55,outbid,Yes
BID033975,AUC01396,USER02482,19177,2024-07-12 22:54:17,outbid,No
BID033976,AUC01396,USER01396,20098,2024-07-14 01:23:40,outbid,Yes
BID033977,AUC01396,USER02117,21254,2024-07-11 06:27:10,outbid,No
BID033978,AUC01396,USER00334,23140,2024-07-11 09:26:35,outbid,No
BID033979,AUC01396,USER02008,24623,2024-07-12 11:01:39,valid,No
BID033980,AUC01396,USER00739,25186,2024-07-06 07:38:40,winning,No
BID033981,AUC01397,USER01813,1817,2025-08-18 02:32:01,outbid,Yes
BID033982,AUC01397,USER02755,2056,2025-08-18 23:42:24,outbid,No
BID033983,AUC01397,USER00247,3791,2025-08-16 13:42:52,outbid,Yes
BID033984,AUC01397,USER01057,4091,2025-08-16 23:16:11,outbid,No
BID033985,AUC01397,USER02051,5697,2025-08-18 19:26:39,outbid,No
BID033986,AUC01397,USER00444,6690,2025-08-19 10:40:34,outbid,Yes
BID033987,AUC01397,USER01737,7341,2025-08-17 15:45:56,outbid,Yes
BID033988,AUC01397,USER00808,8106,2025-08-16 21:51:39,outbid,Yes
BID033989,AUC01397,USER00322,8673,2025-08-17 10:54:07,outbid,No
BID033990,AUC01397,USER00926,9377,2025-08-19 01:26:24,outbid,No
BID033991,AUC01397,USER01368,9820,2025-08-18 08:25:01,outbid,Yes
BID033992,AUC01397,USER00549,11312,2025-08-15 16:20:25,outbid,No
BID033993,AUC01397,USER01480,11972,2025-08-19 04:07:47,outbid,No
BID033994,AUC01397,USER02043,13224,2025-08-15 09:04:47,outbid,No
BID033995,AUC01397,USER01589,14825,2025-08-18 16:31:19,outbid,Yes
BID033996,AUC01397,USER00438,14985,2025-08-19 01:33:12,outbid,No
BID033997,AUC01397,USER00062,15374,2025-08-19 06:33:27,outbid,Yes
BID033998,AUC01397,USER01259,17290,2025-08-20 00:46:41,outbid,No
BID033999,AUC01397,USER00060,19040,2025-08-15 18:43:21,outbid,No
BID034000,AUC01397,USER00651,20085,2025-08-16 03:04:02,outbid,Yes
BID034001,AUC01397,USER02625,21313,2025-08-15 22:37:36,outbid,No
BID034002,AUC01397,USER00870,22777,2025-08-17 02:16:35,outbid,Yes
BID034003,AUC01397,USER00245,23447,2025-08-17 18:41:00,outbid,No
BID034004,AUC01397,USER01530,23569,2025-08-17 22:24:47,outbid,Yes
BID034005,AUC01397,USER00830,24003,2025-08-17 06:32:22,outbid,No
BID034006,AUC01397,USER02893,25327,2025-08-19 05:43:31,outbid,No
BID034007,AUC01397,USER00312,26701,2025-08-18 06:17:12,outbid,No
BID034008,AUC01397,USER02991,28680,2025-08-17 00:07:02,outbid,Yes
BID034009,AUC01397,USER00338,30246,2025-08-16 13:32:11,outbid,Yes
BID034010,AUC01397,USER00602,32172,2025-08-19 10:16:31,outbid,No
BID034011,AUC01397,USER00191,33675,2025-08-16 06:18:48,outbid,Yes
BID034012,AUC01397,USER01646,34180,2025-08-19 02:07:50,outbid,Yes
BID034013,AUC01397,USER02057,35476,2025-08-15 06:11:16,outbid,Yes
BID034014,AUC01397,USER02112,35707,2025-08-18 03:54:29,outbid,No
BID034015,AUC01397,USER02677,36715,2025-08-18 22:53:59,outbid,Yes
BID034016,AUC01397,USER02125,37043,2025-08-19 00:09:02,outbid,No
BID034017,AUC01397,USER00800,37829,2025-08-18 02:24:38,outbid,Yes
BID034018,AUC01397,USER01147,38799,2025-08-19 23:44:00,outbid,Yes
BID034019,AUC01397,USER00019,40499,2025-08-17 11:56:22,outbid,No
BID034020,AUC01397,USER01300,41342,2025-08-15 09:48:42,outbid,No
BID034021,AUC01397,USER01587,42076,2025-08-16 00:31:39,valid,No
BID034022,AUC01397,USER02625,44045,2025-08-16 03:26:34,winning,No
BID034023,AUC01398,USER02457,2338,2022-11-29 10:21:14,outbid,No
BID034024,AUC01398,USER00690,3863,2022-12-01 11:07:39,outbid,No
BID034025,AUC01398,USER02812,5563,2022-11-30 13:14:29,outbid,Yes
BID034026,AUC01398,USER00360,6628,2022-12-01 21:43:23,outbid,No
BID034027,AUC01398,USER01289,8627,2022-12-02 02:21:46,outbid,Yes
BID034028,AUC01398,USER02652,9692,2022-12-01 00:46:35,outbid,Yes
BID034029,AUC01398,USER00775,11219,2022-12-02 10:13:09,outbid,No
BID034030,AUC01398,USER02243,11969,2022-11-29 01:35:35,outbid,No
BID034031,AUC01398,USER02409,12286,2022-11-29 14:06:35,outbid,No
BID034032,AUC01398,USER02270,13802,2022-11-30 14:25:31,outbid,Yes
BID034033,AUC01398,USER02731,15121,2022-11-29 11:11:31,outbid,Yes
BID034034,AUC01398,USER00437,16012,2022-11-29 10:07:48,outbid,No
BID034035,AUC01398,USER02472,17724,2022-11-29 03:25:00,outbid,Yes
BID034036,AUC01398,USER00263,19609,2022-11-29 19:02:36,outbid,No
BID034037,AUC01398,USER01376,20462,2022-11-30 10:43:21,outbid,No
BID034038,AUC01398,USER00565,22457,2022-11-29 12:17:48,valid,No
BID034039,AUC01398,USER02321,22601,2022-11-29 15:37:54,winning,Yes
BID034040,AUC01399,USER02496,3508,2023-08-03 09:52:01,outbid,Yes
BID034041,AUC01399,USER00142,4634,2023-08-03 09:12:03,outbid,No
BID034042,AUC01399,USER01526,5872,2023-08-03 04:06:33,outbid,Yes
BID034043,AUC01399,USER00893,5992,2023-08-02 15:10:39,outbid,Yes
BID034044,AUC01399,USER02873,6977,2023-08-03 13:25:53,outbid,No
BID034045,AUC01399,USER01555,8945,2023-08-03 14:52:27,outbid,Yes
BID034046,AUC01399,USER00291,9721,2023-08-02 11:01:52,outbid,Yes
BID034047,AUC01399,USER02680,10035,2023-08-03 06:45:45,outbid,Yes
BID034048,AUC01399,USER02677,11902,2023-08-03 20:24:55,outbid,No
BID034049,AUC01399,USER00720,13598,2023-08-03 01:33:19,outbid,No
BID034050,AUC01399,USER00442,14899,2023-08-03 02:42:38,outbid,Yes
BID034051,AUC01399,USER01745,15731,2023-08-02 07:15:01,outbid,No
BID034052,AUC01399,USER00844,16329,2023-08-03 02:57:47,outbid,Yes
BID034053,AUC01399,USER01055,18102,2023-08-03 19:41:42,outbid,No
BID034054,AUC01399,USER00716,19839,2023-08-02 05:03:55,outbid,Yes
BID034055,AUC01399,USER00839,20053,2023-08-03 11:07:46,outbid,Yes
BID034056,AUC01399,USER01279,21273,2023-08-02 13:54:23,outbid,Yes
BID034057,AUC01399,USER01949,21643,2023-08-02 09:01:37,outbid,Yes
BID034058,AUC01399,USER01754,23035,2023-08-03 15:02:28,outbid,Yes
BID034059,AUC01399,USER00414,23367,2023-08-03 08:36:04,outbid,Yes
BID034060,AUC01399,USER00372,24177,2023-08-02 17:41:43,outbid,No
BID034061,AUC01399,USER01502,24646,2023-08-02 16:16:58,outbid,Yes
BID034062,AUC01399,USER01808,26334,2023-08-02 18:10:35,outbid,No
BID034063,AUC01399,USER01483,27857,2023-08-03 07:07:22,outbid,Yes
BID034064,AUC01399,USER00609,29667,2023-08-03 07:18:54,outbid,Yes
BID034065,AUC01399,USER02615,31399,2023-08-02 23:53:10,outbid,No
BID034066,AUC01399,USER00605,31855,2023-08-02 12:44:47,outbid,No
BID034067,AUC01399,USER01415,32367,2023-08-03 04:00:25,outbid,Yes
BID034068,AUC01399,USER02389,33021,2023-08-03 05:31:06,outbid,Yes
BID034069,AUC01399,USER01546,34674,2023-08-03 12:47:28,outbid,Yes
BID034070,AUC01399,USER01316,35022,2023-08-03 08:10:11,outbid,No
BID034071,AUC01399,USER01632,36273,2023-08-02 01:20:41,outbid,No
BID034072,AUC01399,USER01917,37659,2023-08-02 23:37:29,outbid,Yes
BID034073,AUC01399,USER01869,38651,2023-08-02 18:37:05,outbid,Yes
BID034074,AUC01399,USER02837,40639,2023-08-02 11:46:25,outbid,Yes
BID034075,AUC01399,USER00228,40846,2023-08-02 01:24:28,outbid,Yes
BID034076,AUC01399,USER02192,41420,2023-08-02 00:15:10,outbid,No
BID034077,AUC01399,USER00656,41610,2023-08-02 18:22:24,outbid,No
BID034078,AUC01399,USER01921,42907,2023-08-02 21:11:30,outbid,Yes
BID034079,AUC01399,USER02881,43768,2023-08-03 08:01:27,valid,Yes
BID034080,AUC01399,USER00735,44066,2023-08-02 07:06:08,winning,Yes
BID034081,AUC01400,USER01740,3023,2024-06-24 02:22:30,outbid,Yes
BID034082,AUC01400,USER01241,3560,2024-06-21 02:41:13,outbid,No
BID034083,AUC01400,USER01998,5290,2024-06-23 06:06:24,outbid,No
BID034084,AUC01400,USER01482,6331,2024-06-21 18:44:28,outbid,No
BID034085,AUC01400,USER00293,7988,2024-06-21 14:59:27,outbid,Yes
BID034086,AUC01400,USER01852,8972,2024-06-22 01:24:58,outbid,Yes
BID034087,AUC01400,USER01803,10528,2024-06-20 20:19:23,outbid,No
