item_id,seller_id,item_name,category,sub_category,starting_price,reserve_price,buy_now_price,item_condition,created_date
ITEM00829,USER02307,Used Honda City Car,Home,Decor,33168,38193,46353,used,2023-08-19
ITEM00830,USER01668,Rolex Style Watch,Electronics,Mobile,20256,29765,40513,new,2025-11-02
ITEM00831,USER01578,Office Chair,Electronics,Laptop,30409,34158,42614,used,2024-05-07
ITEM00832,USER02005,Wooden Dining Table,Electronics,Mobile,45955,50790,63721,used,2025-05-24
ITEM00833,USER01944,Used Honda City Car,Collectibles,Coins,32804,36418,43937,used,2022-08-07
ITEM00834,USER00216,Rolex Style Watch,Home,Kitchen,40158,43439,56525,new,2023-03-14
ITEM00835,USER01368,Yamaha Bike,Collectibles,Coins,29114,38756,41566,used,2023-06-14
ITEM00836,USER02266,Kitchen Mixer Grinder,Collectibles,Coins,16703,23967,37988,new,2023-01-22
ITEM00837,USER00844,Yamaha Bike,Fashion,Watches,41142,48493,54658,new,2024-01-30
ITEM00838,USER02158,Wooden Dining Table,Home,Furniture,15522,17976,23745,used,2023-04-05
ITEM00839,USER02249,iPhone 13 Pro,Fashion,Watches,44291,47780,52862,used,2025-06-04
ITEM00840,USER00604,Wooden Dining Table,Home,Decor,23776,29170,46092,used,2025-12-10
ITEM00841,USER01720,Leather Jacket,Electronics,Headphones,4544,14025,31510,used,2025-09-22
ITEM00842,USER01357,Rolex Style Watch,Home,Furniture,45692,48540,63585,used,2022-07-26
ITEM00843,USER00326,Used Honda City Car,Fashion,Watches,32737,37015,39932,new,2024-07-03
ITEM00844,USER00504,Office Chair,Home,Decor,38686,45645,59854,used,2022-09-01
ITEM00845,USER01055,Rolex Style Watch,Home,Decor,4859,13281,30141,new,2025-07-11
ITEM00846,USER00221,Leather Jacket,Home,Furniture,48487,55103,67786,new,2023-11-02
ITEM00847,USER00341,Canon DSLR Camera,Fashion,Men Clothing,49744,51942,58332,used,2023-08-17
ITEM00848,USER02794,Gaming Keyboard,Electronics,Headphones,12321,19019,38934,new,2024-02-26
ITEM00849,USER00891,Samsung Galaxy S22,Vehicles,Car,24077,26733,33417,new,2025-03-13
ITEM00850,USER01902,Vintage Coin Collection,Collectibles,Art,39418,43486,59715,new,2025-04-13
ITEM00851,USER01055,Antique Wall Clock,Electronics,Camera,45922,54739,72292,new,2025-10-17
ITEM00852,USER01798,Used Honda City Car,Fashion,Shoes,31011,38323,52090,new,2023-09-07
ITEM00853,USER02720,Vintage Coin Collection,Electronics,Headphones,45745,50463,66262,new,2024-02-10
ITEM00854,USER01774,Leather Jacket,Electronics,Laptop,7202,15892,30492,new,2025-11-30
ITEM00855,USER01930,Wooden Dining Table,Fashion,Shoes,20596,28088,38495,new,2024-04-12
ITEM00856,USER00011,Office Chair,Electronics,Mobile,5503,9931,20196,new,2025-10-08
ITEM00857,USER01969,Wooden Dining Table,Fashion,Shoes,21397,22355,29744,used,2022-07-16
ITEM00858,USER00541,Nike Running Shoes,Collectibles,Coins,33101,42973,58436,new,2022-07-25
ITEM00859,USER00089,Used Honda City Car,Collectibles,Art,23503,25807,40388,new,2023-11-05
ITEM00860,USER02846,Gaming Keyboard,Collectibles,Antiques,8462,9873,27463,new,2025-05-01
ITEM00861,USER00017,Kitchen Mixer Grinder,Collectibles,Art,9110,14831,24301,used,2025-09-02
ITEM00862,USER02314,iPhone 13 Pro,Fashion,Women Clothing,37644,44554,62568,new,2022-03-23
ITEM00863,USER01826,iPhone 13 Pro,Home,Kitchen,28999,35252,37598,used,2022-04-25
ITEM00864,USER00769,Vintage Coin Collection,Electronics,Camera,30853,38526,42230,used,2023-12-10
ITEM00865,USER00477,Office Chair,Fashion,Women Clothing,12864,13642,28097,used,2025-10-03
ITEM00866,USER00104,Nike Running Shoes,Collectibles,Coins,44548,45963,65771,used,2024-02-18
ITEM00867,USER00069,Sony WH-1000XM4 Headphones,Collectibles,Antiques,26337,27741,44804,new,2024-03-03
ITEM00868,USER00108,Kitchen Mixer Grinder,Vehicles,Bike,33014,41726,52585,new,2025-02-19
ITEM00869,USER02838,Gaming Keyboard,Fashion,Watches,12322,17075,28998,new,2023-02-09
ITEM00870,USER01482,Leather Jacket,Vehicles,Car,40146,44663,46392,new,2022-10-25
ITEM00871,USER02128,Sony WH-1000XM4 Headphones,Collectibles,Art,40929,49005,62068,new,2025-02-18
ITEM00872,USER01837,iPhone 13 Pro,Fashion,Watches,13430,15354,26631,used,2023-11-28
ITEM00873,USER01722,Used Honda City Car,Fashion,Men Clothing,37638,46667,53025,new,2022-09-12
ITEM00874,USER02087,Sony WH-1000XM4 Headphones,Collectibles,Coins,38214,47364,51608,used,2022-07-10
ITEM00875,USER02135,Leather Jacket,Home,Decor,23692,30620,35414,used,2023-11-04
ITEM00876,USER01717,Sony WH-1000XM4 Headphones,Home,Furniture,43583,52376,56267,used,2023-07-10
ITEM00877,USER02110,Rolex Style Watch,Fashion,Men Clothing,781,6324,24502,used,2025-10-02
ITEM00878,USER02786,Canon DSLR Camera,Vehicles,Bike,25785,35279,50669,new,2024-09-11
ITEM00879,USER00520,Rolex Style Watch,Electronics,Headphones,39241,45286,64200,used,2025-07-10
ITEM00880,USER01707,Used Honda City Car,Home,Kitchen,45040,51887,68118,new,2023-08-24
ITEM00881,USER02257,Wooden Dining Table,Vehicles,Car,34947,38897,54288,new,2023-02-28
ITEM00882,USER02217,Wooden Dining Table,Collectibles,Art,48786,54408,70532,new,2023-11-12
ITEM00883,USER02019,Yamaha Bike,Electronics,Camera,19708,26194,29294,used,2023-01-17
ITEM00884,USER02690,Used Honda City Car,Electronics,Laptop,16714,22201,33405,new,2023-06-09
ITEM00885,USER01899,Leather Jacket,Electronics,Mobile,22668,30941,32078,used,2025-07-31
ITEM00886,USER01927,iPhone 13 Pro,Electronics,Camera,12638,21092,30174,used,2023-10-30
ITEM00887,USER00088,Samsung Galaxy S22,Electronics,Camera,37472,44881,51308,new,2024-01-08
ITEM00888,USER01724,Samsung Galaxy S22,Collectibles,Art,41767,48147,53713,new,2022-01-12
ITEM00889,USER02457,Leather Jacket,Collectibles,Antiques,44000,53415,69486,used,2023-05-12
ITEM00890,USER02850,Nike Running Shoes,Vehicles,Bike,41830,42954,56062,new,2023-09-23
ITEM00891,USER02197,Used Honda City Car,Collectibles,Antiques,8959,9716,15830,used,2023-12-01
ITEM00892,USER02387,Gaming Keyboard,Home,Kitchen,9897,17360,25392,new,2023-09-01
ITEM00893,USER02200,Nike Running Shoes,Vehicles,Bike,27655,31934,38068,used,2023-09-04
ITEM00894,USER01996,Yamaha Bike,Electronics,Camera,4118,6463,25486,new,2022-12-19
ITEM00895,USER02141,Vintage Coin Collection,Collectibles,Art,33362,43179,52842,used,2025-01-21
ITEM00896,USER01979,Leather Jacket,Vehicles,Car,42844,44413,45578,new,2023-11-06
ITEM00897,USER01986,Rolex Style Watch,Fashion,Shoes,43675,45813,60036,used,2022-04-26
ITEM00898,USER01448,Dell XPS 13 Laptop,Home,Kitchen,47997,57447,71911,new,2023-07-25
ITEM00899,USER01631,Yamaha Bike,Electronics,Mobile,45446,46231,56164,new,2023-08-04
ITEM00900,USER01841,Nike Running Shoes,Home,Decor,46757,54987,67241,used,2023-04-15
ITEM00901,USER02197,Vintage Coin Collection,Vehicles,Car,19555,29317,36829,new,2022-09-13
ITEM00902,USER01362,Canon DSLR Camera,Collectibles,Antiques,42576,47357,48867,used,2023-11-06
ITEM00903,USER01424,Dell XPS 13 Laptop,Vehicles,Bike,19250,22645,28798,used,2025-07-23
ITEM00904,USER01400,Antique Wall Clock,Fashion,Shoes,45511,55112,58040,new,2023-01-26
ITEM00905,USER00934,Gaming Keyboard,Collectibles,Antiques,49453,55007,67538,used,2025-06-25
ITEM00906,USER01193,Gaming Keyboard,Collectibles,Coins,33806,37576,49121,new,2024-12-06
ITEM00907,USER01290,Sony WH-1000XM4 Headphones,Vehicles,Bike,1215,4661,11852,used,2025-11-05
ITEM00908,USER00586,Yamaha Bike,Vehicles,Bike,3018,6847,18463,used,2023-12-07
ITEM00909,USER00167,Antique Wall Clock,Collectibles,Art,11553,18856,33849,new,2022-03-30
ITEM00910,USER02684,Antique Wall Clock,Collectibles,Art,33170,34360,51126,new,2023-08-12
ITEM00911,USER00485,Yamaha Bike,Home,Decor,49702,54604,61122,used,2023-10-04
ITEM00912,USER00498,Wooden Dining Table,Vehicles,Bike,32471,40614,47601,used,2023-06-06
ITEM00913,USER01007,Kitchen Mixer Grinder,Home,Furniture,10282,18138,28780,used,2022-02-25
ITEM00914,USER01685,Antique Wall Clock,Collectibles,Art,29636,38242,46403,used,2024-06-22
ITEM00915,USER01660,Antique Wall Clock,Vehicles,Car,18901,22196,33012,new,2024-07-13
ITEM00916,USER02245,Gaming Keyboard,Home,Kitchen,9993,13076,15528,new,2022-10-06
ITEM00917,USER01684,Dell XPS 13 Laptop,Vehicles,Bike,45867,55002,72369,used,2025-12-13
ITEM00918,USER01281,iPhone 13 Pro,Fashion,Women Clothing,24492,32461,46501,used,2025-10-20
ITEM00919,USER00804,Canon DSLR Camera,Home,Decor,24964,30759,41641,new,2023-09-02
ITEM00920,USER00561,Gaming Keyboard,Collectibles,Art,2024,10362,23077,new,2022-01-01
ITEM00921,USER01256,Wooden Dining Table,Home,Kitchen,29585,30467,35601,new,2023-09-11
ITEM00922,USER00938,Wooden Dining Table,Fashion,Men Clothing,38565,43184,49284,new,2023-09-17
ITEM00923,USER01847,iPhone 13 Pro,Collectibles,Antiques,23116,32946,46806,used,2023-01-26
ITEM00924,USER00788,Rolex Style Watch,Collectibles,Antiques,30906,31589,36321,new,2022-04-06
ITEM00925,USER00916,Nike Running Shoes,Vehicles,Bike,36680,41612,56846,used,2023-08-27
ITEM00926,USER01185,Samsung Galaxy S22,Home,Furniture,48463,50299,56040,used,2025-12-29
ITEM00927,USER00801,Sony WH-1000XM4 Headphones,Vehicles,Bike,16606,18648,36944,new,2023-03-01
ITEM00928,USER02674,Dell XPS 13 Laptop,Vehicles,Bike,34747,36950,52864,used,2023-03-16
ITEM00929,USER01110,Nike Running Shoes,Home,Kitchen,30063,31871,47026,new,2022-11-10
ITEM00930,USER02673,Office Chair,Collectibles,Coins,8595,13580,20255,used,2023-10-02
ITEM00931,USER00902,Office Chair,Fashion,Men Clothing,26577,28313,43440,new,2023-02-17
ITEM00932,USER00457,Nike Running Shoes,Home,Furniture,21543,30530,47354,used,2022-08-11
ITEM00933,USER00068,Yamaha Bike,Fashion,Women Clothing,20993,24354,43182,new,2023-12-28
ITEM00934,USER00859,Wooden Dining Table,Home,Kitchen,3936,5891,17323,new,2025-07-06
ITEM00935,USER01309,Gaming Keyboard,Vehicles,Car,29163,32165,50164,used,2022-03-13
ITEM00936,USER00111,Vintage Coin Collection,Fashion,Shoes,13474,17647,27556,used,2023-02-03
ITEM00937,USER01592,Wooden Dining Table,Collectibles,Antiques,46829,50562,51825,new,2024-12-11
ITEM00938,USER01039,Nike Running Shoes,Vehicles,Bike,6190,8301,16804,new,2022-07-09
ITEM00939,USER00465,Used Honda City Car,Vehicles,Bike,34910,41973,58710,used,2024-11-28
ITEM00940,USER00814,iPhone 13 Pro,Home,Decor,2495,5339,9191,new,2022-06-22
ITEM00941,USER02916,Leather Jacket,Fashion,Watches,35822,41128,50708,used,2024-02-08
ITEM00942,USER00127,iPhone 13 Pro,Collectibles,Art,677,6709,14225,new,2022-02-16
ITEM00943,USER02334,Nike Running Shoes,Home,Decor,22266,30647,36138,new,2024-05-15
ITEM00944,USER00822,Dell XPS 13 Laptop,Collectibles,Antiques,27747,35873,52008,new,2025-08-20
ITEM00945,USER02068,Vintage Coin Collection,Vehicles,Bike,33125,37150,41694,used,2023-06-22
ITEM00946,USER01254,Samsung Galaxy S22,Vehicles,Bike,36862,37870,50534,used,2022-05-27
ITEM00947,USER01574,Sony WH-1000XM4 Headphones,Vehicles,Car,48438,51095,54404,new,2025-04-07
ITEM00948,USER02439,Yamaha Bike,Vehicles,Bike,31786,36860,51861,used,2024-05-24
ITEM00949,USER01334,Rolex Style Watch,Home,Decor,21924,24656,34914,new,2025-02-02
ITEM00950,USER00513,Sony WH-1000XM4 Headphones,Fashion,Watches,48923,55694,74347,used,2022-01-15
ITEM00951,USER02045,Used Honda City Car,Fashion,Watches,12831,19844,22602,used,2025-04-06
ITEM00952,USER02697,Vintage Coin Collection,Home,Furniture,21354,26446,46117,new,2024-01-14
ITEM00953,USER02154,Used Honda City Car,Home,Furniture,12307,14438,23315,used,2023-06-05
ITEM00954,USER02175,Vintage Coin Collection,Collectibles,Antiques,22644,29350,40720,used,2025-01-17
ITEM00955,USER00988,Dell XPS 13 Laptop,Collectibles,Antiques,38743,40778,57310,used,2024-01-18
ITEM00956,USER02823,Yamaha Bike,Collectibles,Antiques,17127,20322,36793,new,2022-07-04
ITEM00957,USER00513,Dell XPS 13 Laptop,Electronics,Camera,16508,19094,21622,used,2022-11-15
ITEM00958,USER02119,Dell XPS 13 Laptop,Fashion,Shoes,2101,3729,16056,used,2024-07-20
ITEM00959,USER00367,Dell XPS 13 Laptop,Fashion,Women Clothing,34962,41002,44317,used,2023-08-16
ITEM00960,USER02765,Samsung Galaxy S22,Electronics,Laptop,18095,27102,33262,new,2025-10-06
ITEM00961,USER00468,Yamaha Bike,Collectibles,Art,13528,20173,37263,new,2025-02-09
ITEM00962,USER00477,Leather Jacket,Collectibles,Coins,7151,16876,27366,new,2022-03-23
ITEM00963,USER00184,Vintage Coin Collection,Vehicles,Car,9992,17071,22413,used,2024-06-18
ITEM00964,USER01523,Samsung Galaxy S22,Home,Kitchen,11090,18998,21431,used,2023-07-12
ITEM00965,USER02977,Kitchen Mixer Grinder,Home,Kitchen,20369,28958,43861,new,2023-04-19
ITEM00966,USER00064,Yamaha Bike,Electronics,Camera,28145,30645,33872,new,2025-10-29
ITEM00967,USER00794,Antique Wall Clock,Electronics,Laptop,27285,30978,33990,new,2024-12-17
ITEM00968,USER02439,Wooden Dining Table,Electronics,Headphones,31531,36478,54142,new,2025-01-23
ITEM00969,USER00664,Canon DSLR Camera,Fashion,Shoes,15720,17701,30306,new,2025-01-30
ITEM00970,USER00251,Dell XPS 13 Laptop,Fashion,Men Clothing,9804,12049,24343,used,2024-07-08
ITEM00971,USER00426,Nike Running Shoes,Electronics,Laptop,43253,49419,53774,used,2025-08-24
ITEM00972,USER02702,iPhone 13 Pro,Home,Kitchen,16939,25485,32131,used,2025-04-27
ITEM00973,USER01619,Office Chair,Electronics,Camera,46576,52074,61479,used,2023-02-14
ITEM00974,USER02417,iPhone 13 Pro,Electronics,Camera,13267,15552,34150,used,2025-01-30
ITEM00975,USER01542,Nike Running Shoes,Electronics,Laptop,24686,29813,33006,used,2023-08-16
ITEM00976,USER00371,Sony WH-1000XM4 Headphones,Fashion,Shoes,3872,6657,24326,used,2024-09-09
ITEM00977,USER00081,Yamaha Bike,Vehicles,Bike,40690,48558,59636,new,2022-01-01
ITEM00978,USER00892,Sony WH-1000XM4 Headphones,Fashion,Shoes,46406,54050,64316,new,2025-03-20
ITEM00979,USER02258,iPhone 13 Pro,Home,Decor,2457,6883,21247,used,2025-05-25
ITEM00980,USER01134,Vintage Coin Collection,Collectibles,Antiques,21874,31277,34976,used,2022-06-21
ITEM00981,USER00463,Antique Wall Clock,Vehicles,Bike,45705,50437,57025,new,2023-03-18
ITEM00982,USER02949,Sony WH-1000XM4 Headphones,Fashion,Women Clothing,46745,49362,52362,new,2025-06-21
ITEM00983,USER02427,Yamaha Bike,Home,Decor,41303,45641,54083,used,2022-01-14
ITEM00984,USER00178,Nike Running Shoes,Collectibles,Antiques,33354,40128,58846,new,2023-09-29
ITEM00985,USER01643,Nike Running Shoes,Fashion,Watches,18666,26380,46098,new,2024-07-04
ITEM00986,USER01153,Nike Running Shoes,Electronics,Headphones,38905,42719,54121,used,2022-10-01
ITEM00987,USER00966,Antique Wall Clock,Vehicles,Bike,44788,51455,56753,new,2023-06-24
ITEM00988,USER02664,Sony WH-1000XM4 Headphones,Electronics,Camera,4246,7171,8992,new,2025-07-16
ITEM00989,USER02137,Sony WH-1000XM4 Headphones,Home,Kitchen,27906,28483,32888,new,2023-09-15
ITEM00990,USER00294,Canon DSLR Camera,Home,Decor,12235,21404,40495,used,2024-11-09
ITEM00991,USER02968,Antique Wall Clock,Collectibles,Antiques,8892,10394,24754,new,2022-04-10
ITEM00992,USER00161,iPhone 13 Pro,Fashion,Shoes,11226,18473,36866,used,2022-11-08
ITEM00993,USER00179,Gaming Keyboard,Fashion,Shoes,23754,24539,31106,new,2023-03-30
ITEM00994,USER01814,Kitchen Mixer Grinder,Electronics,Laptop,38566,41538,46139,new,2022-07-19
ITEM00995,USER01970,Kitchen Mixer Grinder,Vehicles,Bike,2848,8672,18772,new,2023-05-01
ITEM00996,USER01572,Dell XPS 13 Laptop,Home,Furniture,7063,15578,32554,new,2023-09-18
ITEM00997,USER01294,Nike Running Shoes,Electronics,Laptop,23814,29817,34974,new,2023-11-24
ITEM00998,USER02306,Used Honda City Car,Vehicles,Bike,8336,11353,23337,new,2023-08-15
ITEM00999,USER02653,Used Honda City Car,Collectibles,Art,34405,41379,60874,new,2022-07-04
ITEM01000,USER02796,Samsung Galaxy S22,Vehicles,Bike,43556,49142,66591,used,2023-02-02
ITEM01001,USER00844,Canon DSLR Camera,Home,Furniture,26934,36075,46046,used,2024-12-02
ITEM01002,USER02416,Sony WH-1000XM4 Headphones,Fashion,Women Clothing,35306,36462,52529,new,2024-08-08
ITEM01003,USER00368,Yamaha Bike,Home,Kitchen,15363,21263,31147,used,2025-03-10
ITEM01004,USER00468,Sony WH-1000XM4 Headphones,Electronics,Laptop,23000,30351,41651,new,2024-03-23
ITEM01005,USER00984,Samsung Galaxy S22,Electronics,Headphones,12307,14482,26998,new,2024-06-26
ITEM01006,USER00737,Canon DSLR Camera,Fashion,Women Clothing,12547,13804,16258,new,2022-10-17
ITEM01007,USER01717,Rolex Style Watch,Collectibles,Art,4716,14129,22709,new,2023-02-28
ITEM01008,USER02134,Sony WH-1000XM4 Headphones,Vehicles,Car,16489,25716,33081,used,2025-04-04
ITEM01009,USER01596,Gaming Keyboard,Electronics,Laptop,4575,5340,18638,new,2023-01-28
ITEM01010,USER00358,Sony WH-1000XM4 Headphones,Fashion,Women Clothing,43016,46396,57804,new,2023-10-06
ITEM01011,USER00237,Used Honda City Car,Collectibles,Antiques,44498,48587,52037,new,2025-12-26
ITEM01012,USER02171,Rolex Style Watch,Fashion,Shoes,2954,11250,15170,new,2022-07-26
ITEM01013,USER01283,Antique Wall Clock,Electronics,Camera,17785,20052,36153,used,2025-07-08
ITEM01014,USER02130,Rolex Style Watch,Home,Furniture,46001,55450,75192,new,2024-07-18
ITEM01015,USER02786,Leather Jacket,Vehicles,Bike,38681,45377,60734,new,2023-06-12
ITEM01016,USER00345,iPhone 13 Pro,Vehicles,Bike,26111,29386,48572,used,2022-10-22
ITEM01017,USER00325,Rolex Style Watch,Electronics,Laptop,7311,8996,24690,new,2024-05-10
ITEM01018,USER02297,Office Chair,Electronics,Camera,1907,3780,7544,new,2025-01-09
ITEM01019,USER00654,iPhone 13 Pro,Collectibles,Art,39683,44724,52566,new,2025-07-11
ITEM01020,USER02420,iPhone 13 Pro,Fashion,Shoes,8158,13073,25238,used,2025-08-02
ITEM01021,USER00003,Rolex Style Watch,Electronics,Headphones,40738,48957,59803,new,2023-04-22
ITEM01022,USER02583,Rolex Style Watch,Fashion,Men Clothing,2049,7976,16327,new,2025-07-14
ITEM01023,USER02415,Wooden Dining Table,Vehicles,Car,14179,23097,31680,new,2024-01-02
ITEM01024,USER00326,iPhone 13 Pro,Home,Decor,8234,15775,33004,used,2024-02-24
ITEM01025,USER00710,Kitchen Mixer Grinder,Electronics,Laptop,592,4016,9591,used,2022-07-13
ITEM01026,USER01970,Antique Wall Clock,Electronics,Camera,1879,10641,26550,new,2023-07-16
ITEM01027,USER01248,Canon DSLR Camera,Collectibles,Antiques,14278,21512,29140,used,2025-10-11
ITEM01028,USER00516,Canon DSLR Camera,Vehicles,Car,10635,16135,24051,used,2024-11-06
ITEM01029,USER00493,Nike Running Shoes,Collectibles,Art,21515,25698,38762,new,2025-03-04
ITEM01030,USER00043,Samsung Galaxy S22,Home,Decor,42636,43439,60737,new,2022-08-12
ITEM01031,USER01957,Vintage Coin Collection,Electronics,Laptop,47582,52481,68939,used,2023-04-20
ITEM01032,USER02057,Office Chair,Vehicles,Bike,36315,37495,44099,used,2023-11-16
ITEM01033,USER02498,Used Honda City Car,Fashion,Men Clothing,20787,30167,39686,new,2025-07-27
ITEM01034,USER02653,Dell XPS 13 Laptop,Collectibles,Coins,35320,45015,47214,used,2022-07-23
ITEM01035,USER00567,Wooden Dining Table,Home,Kitchen,31724,33620,42013,used,2024-07-21
ITEM01036,USER01221,Canon DSLR Camera,Vehicles,Bike,38610,48403,50838,used,2022-09-15
ITEM01037,USER00890,Yamaha Bike,Home,Furniture,4047,9160,17895,used,2025-02-05
ITEM01038,USER01547,Used Honda City Car,Electronics,Headphones,3226,11298,20939,used,2023-06-20
ITEM01039,USER00892,Dell XPS 13 Laptop,Electronics,Headphones,39322,48956,59974,new,2024-05-19
ITEM01040,USER01901,Vintage Coin Collection,Collectibles,Antiques,36510,45888,54601,used,2024-11-04
ITEM01041,USER00782,Leather Jacket,Collectibles,Coins,7104,14579,20797,new,2024-03-08
ITEM01042,USER01350,Nike Running Shoes,Vehicles,Bike,9081,10811,20909,new,2025-02-28
ITEM01043,USER01193,Kitchen Mixer Grinder,Home,Decor,15311,15942,35254,used,2025-11-07
ITEM01044,USER02007,iPhone 13 Pro,Home,Furniture,32137,41770,47778,new,2023-03-07
ITEM01045,USER02937,Canon DSLR Camera,Electronics,Laptop,26459,27219,31090,new,2025-05-08
ITEM01046,USER01476,Nike Running Shoes,Home,Decor,9554,15270,18167,new,2022-03-14
ITEM01047,USER01869,Gaming Keyboard,Vehicles,Bike,20104,28241,44662,used,2025-02-26
ITEM01048,USER01772,Dell XPS 13 Laptop,Fashion,Women Clothing,49617,57928,68986,used,2025-03-14
ITEM01049,USER01589,Rolex Style Watch,Electronics,Headphones,13944,20711,33111,new,2022-04-21
ITEM01050,USER01564,Office Chair,Electronics,Mobile,14372,21721,30942,used,2023-09-17
ITEM01051,USER02688,Used Honda City Car,Vehicles,Car,17249,20268,30247,used,2025-12-04
ITEM01052,USER02657,Samsung Galaxy S22,Home,Decor,35405,43516,61451,new,2022-12-15
ITEM01053,USER00553,Nike Running Shoes,Home,Kitchen,32458,38993,41616,used,2024-07-23
ITEM01054,USER01369,Sony WH-1000XM4 Headphones,Collectibles,Antiques,49810,55010,71003,new,2025-06-05
ITEM01055,USER00538,Gaming Keyboard,Home,Kitchen,36016,43085,60035,used,2023-05-01
ITEM01056,USER00983,Vintage Coin Collection,Electronics,Mobile,20636,21844,35853,used,2025-02-10
ITEM01057,USER00288,Yamaha Bike,Fashion,Women Clothing,23410,32549,38383,new,2025-09-29
ITEM01058,USER01246,Wooden Dining Table,Collectibles,Art,19211,23998,26843,new,2022-04-09
ITEM01059,USER00378,Office Chair,Home,Kitchen,21495,28260,42886,used,2022-04-16
ITEM01060,USER00161,Wooden Dining Table,Vehicles,Car,16251,22194,40591,new,2023-05-26
ITEM01061,USER00348,Leather Jacket,Fashion,Watches,39665,41061,42249,used,2025-07-04
ITEM01062,USER02788,Nike Running Shoes,Vehicles,Bike,47784,48804,55072,used,2023-01-01
ITEM01063,USER02206,Sony WH-1000XM4 Headphones,Fashion,Women Clothing,48304,51996,64834,used,2023-10-05
ITEM01064,USER02552,Nike Running Shoes,Electronics,Laptop,30859,34458,36423,used,2023-10-16
ITEM01065,USER00961,Kitchen Mixer Grinder,Vehicles,Car,16071,25842,44763,used,2024-02-11
ITEM01066,USER01788,Gaming Keyboard,Fashion,Men Clothing,13630,22190,40187,new,2025-10-28
ITEM01067,USER01042,Rolex Style Watch,Vehicles,Car,29341,38169,41626,new,2024-10-06
ITEM01068,USER00915,Kitchen Mixer Grinder,Vehicles,Bike,48086,50999,70175,new,2025-07-10
ITEM01069,USER00656,Kitchen Mixer Grinder,Collectibles,Coins,44811,52525,66502,used,2025-05-03
ITEM01070,USER00842,Rolex Style Watch,Fashion,Watches,41724,51684,61887,used,2025-09-16
ITEM01071,USER02650,Used Honda City Car,Vehicles,Bike,12090,20918,24926,new,2025-12-14
ITEM01072,USER02094,Leather Jacket,Vehicles,Car,27290,35933,38006,new,2025-12-24
ITEM01073,USER01749,Gaming Keyboard,Home,Kitchen,1673,8603,22026,new,2025-06-12
ITEM01074,USER02735,Gaming Keyboard,Electronics,Camera,30979,35043,52827,new,2022-11-25
ITEM01075,USER00618,Leather Jacket,Electronics,Headphones,5019,11128,12517,used,2023-07-30
ITEM01076,USER00306,Vintage Coin Collection,Electronics,Headphones,13366,20511,36937,used,2022-09-21
ITEM01077,USER00043,Dell XPS 13 Laptop,Electronics,Headphones,12066,19688,25023,used,2022-10-29
ITEM01078,USER00113,Vintage Coin Collection,Home,Decor,26462,33447,48681,new,2025-12-29
ITEM01079,USER02282,Used Honda City Car,Electronics,Laptop,31952,32553,37013,new,2025-12-10
ITEM01080,USER01009,Office Chair,Electronics,Mobile,47198,50968,63594,used,2025-05-10
ITEM01081,USER01476,Sony WH-1000XM4 Headphones,Vehicles,Bike,40466,48747,66162,new,2022-05-09
ITEM01082,USER02553,Used Honda City Car,Home,Kitchen,22007,29662,47187,new,2022-01-20
ITEM01083,USER00009,Vintage Coin Collection,Vehicles,Car,6282,15414,18909,used,2022-06-18
ITEM01084,USER00938,Leather Jacket,Electronics,Laptop,30635,37426,40247,used,2022-03-30
ITEM01085,USER00990,Samsung Galaxy S22,Electronics,Headphones,13435,17023,22685,new,2025-05-21
ITEM01086,USER01218,Used Honda City Car,Home,Furniture,30660,33936,38795,new,2025-04-08
ITEM01087,USER01893,Samsung Galaxy S22,Fashion,Watches,22370,24042,36920,used,2025-08-09
ITEM01088,USER00794,Antique Wall Clock,Home,Decor,13994,17139,20074,new,2022-03-22
ITEM01089,USER01919,Nike Running Shoes,Fashion,Watches,9294,12851,31607,new,2025-02-27
ITEM01090,USER02025,Samsung Galaxy S22,Collectibles,Antiques,48070,55312,72506,used,2022-05-08
ITEM01091,USER00769,Office Chair,Electronics,Mobile,49016,58524,64193,new,2024-12-11
ITEM01092,USER01698,Rolex Style Watch,Collectibles,Antiques,32886,42473,60061,used,2024-04-26
ITEM01093,USER02334,Rolex Style Watch,Electronics,Camera,38958,44685,64189,new,2025-11-19
ITEM01094,USER01605,Leather Jacket,Electronics,Headphones,17633,24073,25668,used,2023-11-17
ITEM01095,USER00065,Nike Running Shoes,Vehicles,Bike,39066,41221,43660,used,2023-02-16
ITEM01096,USER01135,Gaming Keyboard,Vehicles,Car,39219,47102,61821,new,2024-08-07
ITEM01097,USER02821,Dell XPS 13 Laptop,Collectibles,Art,1109,9425,22425,new,2023-10-17
ITEM01098,USER01841,Antique Wall Clock,Vehicles,Bike,14160,21034,34361,new,2024-11-29
ITEM01099,USER00584,iPhone 13 Pro,Electronics,Laptop,41546,48499,58610,new,2022-07-29
ITEM01100,USER02375,Gaming Keyboard,Fashion,Women Clothing,5031,12290,32221,used,2024-07-28
ITEM01101,USER02620,Nike Running Shoes,Fashion,Men Clothing,4004,10183,24358,new,2023-03-15
ITEM01102,USER00573,Kitchen Mixer Grinder,Electronics,Headphones,538,6808,22699,used,2025-06-15
ITEM01103,USER01059,Samsung Galaxy S22,Home,Furniture,13068,14251,27053,new,2022-01-04
ITEM01104,USER02711,Wooden Dining Table,Electronics,Headphones,21724,29955,39783,new,2025-07-29
ITEM01105,USER00902,iPhone 13 Pro,Home,Furniture,20988,27521,36600,used,2024-10-24
