auction_id,item_id,start_time,end_time,auction_status,winner_user_id,final_price,total_bids,auction_type
AUC00782,ITEM00061,2022-11-04 09:35:00,2022-11-07 09:35:00,closed,USER02047,49200,32,reverse
AUC00783,ITEM00095,2025-01-20 00:13:00,2025-01-25 00:13:00,closed,USER02127,3538,4,reverse
AUC00784,ITEM01958,2022-09-06 02:38:00,2022-09-13 02:38:00,closed,USER02339,58804,25,sealed
AUC00785,ITEM00278,2025-09-23 02:40:00,2025-09-24 02:40:00,active,,0,46,standard
AUC00786,ITEM00812,2022-05-20 18:40:00,2022-05-29 18:40:00,active,,0,1,standard
AUC00787,ITEM01183,2024-10-29 03:35:00,2024-11-04 03:35:00,closed,USER00850,8307,30,standard
AUC00788,ITEM01427,2023-02-07 13:31:00,2023-02-16 13:31:00,active,,0,18,reverse
AUC00789,ITEM00460,2023-09-07 08:02:00,2023-09-16 08:02:00,closed,USER02678,71321,39,reverse
AUC00790,ITEM00475,2025-03-23 16:22:00,2025-03-31 16:22:00,closed,USER00210,36291,38,reverse
AUC00791,ITEM00253,2023-08-27 11:01:00,2023-08-30 11:01:00,closed,USER01147,67046,8,standard
AUC00792,ITEM01343,2024-08-08 10:03:00,2024-08-11 10:03:00,closed,USER02736,25011,48,standard
AUC00793,ITEM01924,2025-09-18 20:29:00,2025-09-22 20:29:00,active,,0,13,sealed
AUC00794,ITEM00558,2023-02-21 04:01:00,2023-03-03 04:01:00,closed,USER02319,96212,39,sealed
AUC00795,ITEM00949,2022-03-29 12:26:00,2022-04-03 12:26:00,closed,USER00056,62695,18,reverse
AUC00796,ITEM01134,2025-12-31 14:38:00,2026-01-02 14:38:00,active,,0,16,standard
AUC00797,ITEM00908,2024-09-29 16:49:00,2024-10-01 16:49:00,closed,USER01299,75193,10,standard
AUC00798,ITEM01509,2024-07-08 03:18:00,2024-07-15 03:18:00,active,,0,15,reverse
AUC00799,ITEM00016,2024-07-18 15:34:00,2024-07-22 15:34:00,closed,,0,0,standard
AUC00800,ITEM00772,2024-09-02 08:03:00,2024-09-09 08:03:00,closed,USER02033,78138,19,reverse
AUC00801,ITEM00715,2025-05-02 22:56:00,2025-05-12 22:56:00,active,,0,26,sealed
AUC00802,ITEM01432,2025-08-15 10:43:00,2025-08-23 10:43:00,active,,0,26,sealed
AUC00803,ITEM01010,2023-12-30 22:28:00,2024-01-03 22:28:00,closed,USER00004,76980,32,reverse
AUC00804,ITEM01672,2025-03-02 12:21:00,2025-03-06 12:21:00,closed,USER02453,27739,21,reverse
AUC00805,ITEM00337,2022-05-01 10:33:00,2022-05-03 10:33:00,active,,0,30,sealed
AUC00806,ITEM01369,2024-02-22 16:39:00,2024-02-27 16:39:00,closed,USER00499,69014,10,reverse
AUC00807,ITEM00367,2024-04-19 05:26:00,2024-04-26 05:26:00,cancelled,,0,8,standard
AUC00808,ITEM00815,2023-06-22 09:00:00,2023-06-25 09:00:00,closed,USER00318,55182,19,standard
AUC00809,ITEM01088,2024-07-12 07:20:00,2024-07-22 07:20:00,closed,USER00032,97877,4,sealed
AUC00810,ITEM01719,2023-12-11 14:24:00,2023-12-18 14:24:00,closed,USER00318,39163,26,standard
AUC00811,ITEM01505,2023-06-18 13:58:00,2023-06-25 13:58:00,active,,0,27,sealed
AUC00812,ITEM00398,2024-03-26 01:10:00,2024-04-05 01:10:00,closed,USER00369,44350,26,standard
AUC00813,ITEM00907,2025-04-10 03:52:00,2025-04-16 03:52:00,closed,USER01663,45209,49,standard
AUC00814,ITEM00933,2022-05-01 21:18:00,2022-05-05 21:18:00,cancelled,,0,32,sealed
AUC00815,ITEM00987,2024-04-21 06:23:00,2024-04-24 06:23:00,active,,0,41,reverse
AUC00816,ITEM01432,2024-06-12 22:57:00,2024-06-17 22:57:00,active,,0,15,reverse
AUC00817,ITEM01958,2023-06-17 14:57:00,2023-06-19 14:57:00,active,,0,19,standard
AUC00818,ITEM01408,2025-12-13 07:10:00,2025-12-14 07:10:00,closed,USER01545,46671,19,reverse
AUC00819,ITEM00682,2024-02-14 03:32:00,2024-02-18 03:32:00,closed,USER01399,68766,6,reverse
AUC00820,ITEM01080,2023-07-08 10:40:00,2023-07-16 10:40:00,closed,USER01841,91032,6,reverse
AUC00821,ITEM01847,2022-03-25 09:28:00,2022-04-04 09:28:00,closed,USER01251,88690,39,standard
AUC00822,ITEM00441,2025-06-26 04:33:00,2025-07-06 04:33:00,active,,0,0,sealed
AUC00823,ITEM00164,2022-12-13 05:57:00,2022-12-14 05:57:00,closed,USER01988,84705,20,sealed
AUC00824,ITEM01839,2025-09-05 08:00:00,2025-09-13 08:00:00,active,,0,4,sealed
AUC00825,ITEM01054,2023-10-23 09:07:00,2023-10-24 09:07:00,active,,0,30,sealed
AUC00826,ITEM01630,2022-07-20 22:08:00,2022-07-22 22:08:00,closed,USER01571,50588,46,sealed
AUC00827,ITEM01549,2022-12-26 05:01:00,2023-01-01 05:01:00,active,,0,22,reverse
AUC00828,ITEM01181,2022-10-29 07:22:00,2022-11-02 07:22:00,active,,0,28,standard
AUC00829,ITEM01376,2024-03-24 05:02:00,2024-03-30 05:02:00,closed,USER02776,44411,38,standard
AUC00830,ITEM01686,2024-08-07 09:35:00,2024-08-12 09:35:00,active,,0,44,standard
AUC00831,ITEM00247,2023-08-24 00:03:00,2023-09-01 00:03:00,closed,USER00699,89713,34,standard
AUC00832,ITEM01223,2025-07-16 12:04:00,2025-07-23 12:04:00,closed,USER00485,92340,25,reverse
AUC00833,ITEM01107,2022-06-13 09:15:00,2022-06-17 09:15:00,closed,USER02488,18162,41,standard
AUC00834,ITEM00700,2023-07-27 05:55:00,2023-08-04 05:55:00,closed,USER00509,42566,36,reverse
AUC00835,ITEM00896,2022-10-14 20:42:00,2022-10-17 20:42:00,active,,0,5,reverse
AUC00836,ITEM01229,2025-04-06 09:47:00,2025-04-15 09:47:00,closed,USER02571,67020,21,standard
AUC00837,ITEM01934,2023-08-18 11:17:00,2023-08-25 11:17:00,active,,0,33,reverse
AUC00838,ITEM01253,2024-04-24 21:43:00,2024-05-03 21:43:00,active,,0,14,standard
AUC00839,ITEM00094,2022-05-12 23:15:00,2022-05-14 23:15:00,closed,USER00104,13382,4,reverse
AUC00840,ITEM00210,2025-05-22 07:22:00,2025-06-01 07:22:00,cancelled,,0,1,standard
AUC00841,ITEM00399,2023-03-23 09:56:00,2023-03-29 09:56:00,active,,0,36,sealed
AUC00842,ITEM00339,2024-10-28 12:08:00,2024-10-29 12:08:00,active,,0,21,reverse
AUC00843,ITEM01911,2025-11-05 11:00:00,2025-11-11 11:00:00,cancelled,,0,2,sealed
AUC00844,ITEM00667,2023-05-31 07:26:00,2023-06-10 07:26:00,closed,USER00192,40626,19,standard
AUC00845,ITEM01462,2023-11-05 01:07:00,2023-11-11 01:07:00,closed,USER02030,8665,26,reverse
AUC00846,ITEM01532,2023-11-01 04:28:00,2023-11-06 04:28:00,active,,0,35,sealed
AUC00847,ITEM01163,2022-12-11 10:56:00,2022-12-18 10:56:00,closed,USER00267,16186,3,standard
AUC00848,ITEM01189,2025-08-17 11:32:00,2025-08-23 11:32:00,active,,0,3,standard
AUC00849,ITEM01506,2023-04-15 13:58:00,2023-04-24 13:58:00,closed,USER01107,19524,47,sealed
AUC00850,ITEM00244,2024-05-13 10:19:00,2024-05-18 10:19:00,active,,0,14,reverse
AUC00851,ITEM00055,2022-08-08 05:19:00,2022-08-12 05:19:00,closed,USER02174,63126,43,sealed
AUC00852,ITEM01759,2023-07-24 12:07:00,2023-07-29 12:07:00,cancelled,,0,30,standard
AUC00853,ITEM00350,2024-06-10 19:18:00,2024-06-12 19:18:00,closed,USER01595,96377,31,reverse
AUC00854,ITEM01221,2022-08-23 21:19:00,2022-08-27 21:19:00,closed,USER02182,59387,18,reverse
AUC00855,ITEM00475,2024-06-06 10:41:00,2024-06-15 10:41:00,closed,USER00881,37776,21,standard
AUC00856,ITEM00930,2023-10-30 09:30:00,2023-11-01 09:30:00,closed,USER01999,49480,35,standard
AUC00857,ITEM00944,2023-05-09 15:07:00,2023-05-14 15:07:00,closed,USER02623,93791,46,standard
AUC00858,ITEM00377,2025-06-24 19:29:00,2025-06-28 19:29:00,active,,0,48,reverse
AUC00859,ITEM00031,2025-06-26 05:15:00,2025-07-01 05:15:00,active,,0,41,reverse
AUC00860,ITEM00350,2024-01-03 00:01:00,2024-01-13 00:01:00,closed,USER00094,49891,22,standard
AUC00861,ITEM01607,2025-08-12 16:48:00,2025-08-18 16:48:00,closed,USER02652,99520,15,sealed
AUC00862,ITEM01133,2022-08-17 12:38:00,2022-08-21 12:38:00,closed,USER02297,65284,23,standard
AUC00863,ITEM00039,2023-04-01 01:27:00,2023-04-10 01:27:00,closed,USER00327,44703,15,sealed
AUC00864,ITEM01533,2025-11-07 16:49:00,2025-11-09 16:49:00,closed,USER02596,97628,27,sealed
AUC00865,ITEM01281,2023-11-12 01:05:00,2023-11-21 01:05:00,closed,USER02337,30488,31,reverse
AUC00866,ITEM00069,2023-09-19 03:17:00,2023-09-26 03:17:00,active,,0,39,reverse
AUC00867,ITEM01828,2024-03-15 22:31:00,2024-03-24 22:31:00,closed,USER00960,57476,45,reverse
AUC00868,ITEM01891,2022-06-21 22:23:00,2022-06-25 22:23:00,active,,0,24,reverse
AUC00869,ITEM00038,2025-10-09 14:14:00,2025-10-10 14:14:00,active,,0,41,standard
AUC00870,ITEM01890,2024-03-08 08:50:00,2024-03-16 08:50:00,cancelled,,0,11,standard
AUC00871,ITEM01520,2024-03-02 08:38:00,2024-03-05 08:38:00,active,,0,46,standard
AUC00872,ITEM01596,2025-11-07 04:34:00,2025-11-17 04:34:00,closed,USER01822,38048,18,standard
AUC00873,ITEM00937,2024-04-27 12:52:00,2024-05-04 12:52:00,active,,0,21,standard
AUC00874,ITEM00320,2022-01-28 11:24:00,2022-02-02 11:24:00,closed,USER02139,97186,26,reverse
AUC00875,ITEM00919,2023-11-28 21:05:00,2023-11-30 21:05:00,closed,USER01075,76941,42,sealed
AUC00876,ITEM01953,2025-06-27 11:50:00,2025-07-03 11:50:00,closed,USER02950,83489,1,standard
AUC00877,ITEM01676,2025-06-13 23:37:00,2025-06-19 23:37:00,closed,USER02692,19883,8,standard
AUC00878,ITEM01176,2024-06-05 04:42:00,2024-06-14 04:42:00,closed,USER01487,84781,13,sealed
AUC00879,ITEM00662,2024-05-22 13:24:00,2024-05-26 13:24:00,active,,0,24,sealed
AUC00880,ITEM00614,2024-02-16 11:02:00,2024-02-22 11:02:00,closed,USER00295,8888,1,reverse
AUC00881,ITEM01095,2023-01-03 02:57:00,2023-01-11 02:57:00,closed,USER01448,2964,37,standard
AUC00882,ITEM00912,2023-02-10 07:06:00,2023-02-11 07:06:00,closed,USER01087,53514,13,reverse
AUC00883,ITEM01986,2025-11-09 16:32:00,2025-11-15 16:32:00,active,,0,23,reverse
AUC00884,ITEM00296,2024-09-12 03:14:00,2024-09-14 03:14:00,closed,USER01939,67537,25,reverse
AUC00885,ITEM01465,2023-04-06 00:33:00,2023-04-16 00:33:00,closed,USER02305,13155,22,standard
AUC00886,ITEM01704,2023-09-11 15:33:00,2023-09-12 15:33:00,closed,USER00236,95578,16,reverse
AUC00887,ITEM00206,2025-04-08 10:04:00,2025-04-13 10:04:00,closed,USER02924,38738,27,sealed
AUC00888,ITEM01523,2023-10-31 01:00:00,2023-11-02 01:00:00,closed,USER00728,67982,4,reverse
AUC00889,ITEM00583,2023-11-27 04:47:00,2023-12-07 04:47:00,closed,USER00700,84832,43,sealed
AUC00890,ITEM00339,2023-12-22 18:36:00,2023-12-31 18:36:00,closed,USER02484,30875,42,sealed
AUC00891,ITEM00151,2025-01-20 23:22:00,2025-01-21 23:22:00,cancelled,,0,46,reverse
AUC00892,ITEM01128,2025-08-22 04:22:00,2025-08-28 04:22:00,active,,0,3,reverse
AUC00893,ITEM01659,2022-09-22 05:43:00,2022-10-01 05:43:00,active,,0,39,sealed
AUC00894,ITEM00666,2025-05-26 19:48:00,2025-05-31 19:48:00,active,,0,13,sealed
AUC00895,ITEM00652,2022-08-16 17:03:00,2022-08-17 17:03:00,active,,0,44,sealed
AUC00896,ITEM00685,2025-12-19 16:43:00,2025-12-24 16:43:00,active,,0,0,standard
AUC00897,ITEM01557,2025-09-15 02:10:00,2025-09-25 02:10:00,closed,USER02714,24398,29,standard
AUC00898,ITEM01604,2024-08-26 17:58:00,2024-09-02 17:58:00,cancelled,,0,12,standard
AUC00899,ITEM01399,2023-09-12 15:51:00,2023-09-16 15:51:00,active,,0,39,standard
AUC00900,ITEM01374,2023-01-08 04:44:00,2023-01-11 04:44:00,closed,USER02111,86501,42,standard
AUC00901,ITEM00992,2025-03-02 02:31:00,2025-03-12 02:31:00,active,,0,7,reverse
AUC00902,ITEM00750,2025-10-28 13:17:00,2025-10-31 13:17:00,active,,0,16,reverse
AUC00903,ITEM00728,2023-01-24 14:44:00,2023-01-28 14:44:00,closed,USER02755,37726,19,sealed
AUC00904,ITEM01833,2022-01-10 09:02:00,2022-01-17 09:02:00,closed,USER01347,90881,18,reverse
AUC00905,ITEM00086,2022-11-13 09:41:00,2022-11-20 09:41:00,active,,0,14,sealed
AUC00906,ITEM00387,2023-11-30 20:20:00,2023-12-03 20:20:00,closed,USER00616,65216,14,standard
AUC00907,ITEM01501,2025-09-14 23:00:00,2025-09-18 23:00:00,closed,USER00001,32882,50,standard
AUC00908,ITEM01903,2025-06-17 02:20:00,2025-06-26 02:20:00,closed,USER02562,36307,23,standard
AUC00909,ITEM01756,2025-01-15 20:36:00,2025-01-17 20:36:00,active,,0,26,sealed
AUC00910,ITEM00663,2025-06-25 03:10:00,2025-07-02 03:10:00,active,,0,6,reverse
AUC00911,ITEM00578,2023-12-31 20:22:00,2024-01-03 20:22:00,closed,USER00940,57355,4,reverse
AUC00912,ITEM01941,2025-02-01 12:57:00,2025-02-10 12:57:00,active,,0,12,reverse
AUC00913,ITEM01888,2025-09-23 13:34:00,2025-09-25 13:34:00,closed,USER01741,25838,11,sealed
AUC00914,ITEM00562,2025-04-18 02:11:00,2025-04-21 02:11:00,active,,0,1,reverse
AUC00915,ITEM01684,2024-10-29 14:21:00,2024-11-03 14:21:00,closed,USER00490,69115,18,sealed
AUC00916,ITEM00583,2024-05-21 16:12:00,2024-05-22 16:12:00,active,,0,30,reverse
AUC00917,ITEM01982,2022-08-17 01:27:00,2022-08-24 01:27:00,closed,USER02440,71899,7,sealed
AUC00918,ITEM00176,2024-07-04 04:27:00,2024-07-05 04:27:00,closed,,0,0,sealed
AUC00919,ITEM01323,2025-05-07 03:00:00,2025-05-08 03:00:00,closed,USER02454,38311,33,standard
AUC00920,ITEM00540,2023-02-07 22:08:00,2023-02-17 22:08:00,closed,USER02999,5226,6,sealed
AUC00921,ITEM00120,2024-09-29 13:17:00,2024-10-09 13:17:00,active,,0,11,reverse
AUC00922,ITEM00624,2022-04-28 05:17:00,2022-05-03 05:17:00,closed,USER02671,48582,15,standard
AUC00923,ITEM01510,2024-02-09 22:14:00,2024-02-10 22:14:00,closed,USER02026,30239,40,reverse
AUC00924,ITEM00712,2025-06-06 06:37:00,2025-06-13 06:37:00,closed,USER00397,48289,30,standard
AUC00925,ITEM00605,2022-02-21 14:50:00,2022-02-25 14:50:00,active,,0,5,standard
AUC00926,ITEM01851,2023-01-21 04:06:00,2023-01-27 04:06:00,active,,0,17,reverse
AUC00927,ITEM01282,2022-12-01 02:12:00,2022-12-03 02:12:00,closed,USER02490,92290,11,standard
AUC00928,ITEM01607,2022-06-07 10:41:00,2022-06-12 10:41:00,closed,USER00815,42393,4,sealed
AUC00929,ITEM00194,2022-10-05 23:30:00,2022-10-13 23:30:00,closed,USER02406,5013,38,reverse
AUC00930,ITEM01073,2024-07-03 11:13:00,2024-07-13 11:13:00,closed,USER01519,15384,34,standard
AUC00931,ITEM01193,2022-03-29 14:30:00,2022-03-30 14:30:00,closed,USER02207,88224,29,sealed
AUC00932,ITEM00111,2023-10-17 01:40:00,2023-10-19 01:40:00,active,,0,4,reverse
AUC00933,ITEM00812,2023-01-17 06:31:00,2023-01-26 06:31:00,active,,0,28,sealed
AUC00934,ITEM00154,2024-10-02 19:35:00,2024-10-10 19:35:00,closed,USER00406,49663,35,sealed
AUC00935,ITEM00315,2022-09-15 22:20:00,2022-09-22 22:20:00,cancelled,,0,13,standard
AUC00936,ITEM01004,2023-11-27 23:39:00,2023-12-01 23:39:00,closed,USER00244,91842,25,standard
AUC00937,ITEM01857,2023-06-05 01:15:00,2023-06-11 01:15:00,closed,USER01647,34016,25,reverse
AUC00938,ITEM00855,2024-11-08 00:13:00,2024-11-13 00:13:00,active,,0,22,standard
AUC00939,ITEM01934,2022-11-24 19:49:00,2022-12-02 19:49:00,closed,USER02535,64507,6,standard
AUC00940,ITEM00121,2022-06-19 08:03:00,2022-06-28 08:03:00,closed,USER01649,4741,24,standard
AUC00941,ITEM01222,2025-11-01 20:20:00,2025-11-08 20:20:00,closed,USER01117,40342,11,standard
AUC00942,ITEM01334,2022-12-06 03:19:00,2022-12-11 03:19:00,cancelled,,0,46,standard
AUC00943,ITEM01147,2022-01-12 11:57:00,2022-01-15 11:57:00,closed,USER00329,45945,35,reverse
AUC00944,ITEM01132,2025-09-17 14:47:00,2025-09-27 14:47:00,active,,0,24,sealed
AUC00945,ITEM00994,2024-02-09 07:37:00,2024-02-10 07:37:00,closed,USER02941,38335,34,sealed
AUC00946,ITEM01285,2025-07-15 10:37:00,2025-07-20 10:37:00,closed,USER02056,30245,47,standard
AUC00947,ITEM00657,2025-10-27 23:26:00,2025-10-28 23:26:00,closed,USER00324,98879,3,reverse
AUC00948,ITEM00048,2024-12-05 05:38:00,2024-12-15 05:38:00,closed,USER01586,23961,26,sealed
AUC00949,ITEM01439,2025-10-29 13:53:00,2025-10-30 13:53:00,closed,USER00584,82612,44,sealed
AUC00950,ITEM01705,2023-09-22 05:13:00,2023-09-27 05:13:00,closed,USER01340,23417,48,sealed
AUC00951,ITEM00924,2025-12-21 00:57:00,2025-12-22 00:57:00,active,,0,47,standard
AUC00952,ITEM01135,2025-01-15 16:50:00,2025-01-22 16:50:00,cancelled,,0,11,sealed
AUC00953,ITEM00413,2023-12-09 03:41:00,2023-12-13 03:41:00,active,,0,44,sealed
AUC00954,ITEM00588,2024-04-11 02:11:00,2024-04-19 02:11:00,active,,0,33,reverse
AUC00955,ITEM00168,2025-03-29 14:55:00,2025-04-03 14:55:00,closed,USER00947,82460,39,standard
AUC00956,ITEM01801,2022-08-08 15:03:00,2022-08-11 15:03:00,closed,USER02284,7247,23,reverse
AUC00957,ITEM00112,2023-05-13 15:21:00,2023-05-16 15:21:00,cancelled,,0,27,reverse
AUC00958,ITEM01278,2023-08-31 11:41:00,2023-09-10 11:41:00,active,,0,25,reverse
AUC00959,ITEM00143,2024-04-12 13:38:00,2024-04-18 13:38:00,cancelled,,0,0,reverse
AUC00960,ITEM00359,2023-12-04 12:37:00,2023-12-12 12:37:00,closed,USER00177,76631,16,sealed
AUC00961,ITEM01163,2025-12-13 23:51:00,2025-12-18 23:51:00,closed,USER01875,59126,17,standard
AUC00962,ITEM01710,2024-04-14 21:51:00,2024-04-15 21:51:00,closed,USER01421,16462,36,standard
AUC00963,ITEM01187,2023-11-21 00:22:00,2023-11-29 00:22:00,closed,USER00406,40260,41,reverse
AUC00964,ITEM00504,2025-09-15 12:34:00,2025-09-18 12:34:00,active,,0,43,reverse
AUC00965,ITEM01189,2025-12-09 16:51:00,2025-12-17 16:51:00,closed,USER01845,60043,30,reverse
AUC00966,ITEM01138,2025-03-28 02:04:00,2025-04-06 02:04:00,closed,,0,0,reverse
AUC00967,ITEM01904,2025-09-13 06:28:00,2025-09-23 06:28:00,closed,USER01883,34172,10,standard
AUC00968,ITEM01480,2023-09-13 22:46:00,2023-09-19 22:46:00,closed,USER02853,69237,16,standard
AUC00969,ITEM01215,2025-05-31 09:04:00,2025-06-02 09:04:00,closed,USER01810,31065,7,sealed
AUC00970,ITEM01924,2024-07-09 02:18:00,2024-07-17 02:18:00,closed,USER00368,78119,44,standard
AUC00971,ITEM01599,2024-10-06 03:27:00,2024-10-10 03:27:00,active,,0,32,sealed
AUC00972,ITEM00987,2022-05-14 13:02:00,2022-05-21 13:02:00,active,,0,18,reverse
AUC00973,ITEM00971,2024-07-09 17:53:00,2024-07-11 17:53:00,closed,USER02479,54490,44,standard
AUC00974,ITEM00807,2025-02-23 18:15:00,2025-03-02 18:15:00,closed,USER02963,2292,36,standard
AUC00975,ITEM00927,2022-08-02 01:56:00,2022-08-03 01:56:00,closed,USER00151,69815,8,reverse
AUC00976,ITEM00763,2023-05-29 21:19:00,2023-06-03 21:19:00,closed,USER01203,65166,5,sealed
AUC00977,ITEM00379,2022-07-08 18:45:00,2022-07-16 18:45:00,closed,USER00245,47437,16,sealed
AUC00978,ITEM00151,2023-03-09 02:18:00,2023-03-11 02:18:00,active,,0,24,sealed
AUC00979,ITEM01452,2022-04-11 21:25:00,2022-04-15 21:25:00,active,,0,2,reverse
AUC00980,ITEM00862,2023-04-17 10:58:00,2023-04-24 10:58:00,closed,USER00909,86089,6,sealed
AUC00981,ITEM01894,2024-12-11 18:33:00,2024-12-21 18:33:00,closed,USER01360,18737,29,standard
AUC00982,ITEM00369,2024-04-07 21:48:00,2024-04-12 21:48:00,cancelled,,0,15,reverse
AUC00983,ITEM01854,2023-11-15 06:14:00,2023-11-18 06:14:00,closed,USER00720,22903,4,reverse
AUC00984,ITEM01215,2025-04-04 04:55:00,2025-04-14 04:55:00,active,,0,23,reverse
AUC00985,ITEM00635,2025-01-04 05:31:00,2025-01-12 05:31:00,active,,0,2,reverse
AUC00986,ITEM01119,2024-09-14 02:20:00,2024-09-17 02:20:00,closed,USER02866,59945,43,sealed
AUC00987,ITEM01976,2024-06-05 18:10:00,2024-06-10 18:10:00,closed,USER02391,50643,35,standard
AUC00988,ITEM00798,2022-02-10 18:44:00,2022-02-16 18:44:00,cancelled,,0,22,standard
AUC00989,ITEM00424,2025-08-25 10:13:00,2025-08-30 10:13:00,closed,USER00469,54714,5,standard
AUC00990,ITEM00653,2022-10-15 00:02:00,2022-10-16 00:02:00,active,,0,39,reverse
AUC00991,ITEM00526,2023-03-03 15:32:00,2023-03-07 15:32:00,closed,USER01694,5713,37,reverse
AUC00992,ITEM01004,2025-09-12 16:45:00,2025-09-14 16:45:00,closed,USER01639,53408,34,standard
AUC00993,ITEM00045,2022-07-09 05:16:00,2022-07-15 05:16:00,closed,USER01106,70144,3,standard
AUC00994,ITEM01253,2025-02-23 23:08:00,2025-02-28 23:08:00,closed,USER02441,7178,5,reverse
AUC00995,ITEM00850,2022-09-09 09:42:00,2022-09-17 09:42:00,active,,0,30,standard
AUC00996,ITEM00801,2025-02-22 08:07:00,2025-02-27 08:07:00,closed,USER02676,87048,3,sealed
AUC00997,ITEM01822,2023-01-10 01:38:00,2023-01-13 01:38:00,closed,USER02408,63587,20,standard
AUC00998,ITEM00372,2024-09-21 11:14:00,2024-09-22 11:14:00,closed,USER02801,56425,11,reverse
AUC00999,ITEM01134,2022-01-10 00:09:00,2022-01-16 00:09:00,closed,USER01718,14208,1,reverse
AUC01000,ITEM00749,2022-02-12 21:16:00,2022-02-14 21:16:00,closed,USER01116,7290,30,reverse
AUC01001,ITEM01725,2024-05-23 07:38:00,2024-05-30 07:38:00,closed,USER01210,31552,2,sealed
AUC01002,ITEM00177,2025-08-25 03:46:00,2025-08-29 03:46:00,closed,USER00332,83317,41,reverse
AUC01003,ITEM00936,2025-03-08 15:10:00,2025-03-09 15:10:00,closed,USER01541,17171,16,standard
AUC01004,ITEM01888,2022-10-01 11:27:00,2022-10-11 11:27:00,active,,0,16,standard
AUC01005,ITEM00441,2023-01-18 10:28:00,2023-01-24 10:28:00,cancelled,,0,45,reverse
AUC01006,ITEM01531,2024-11-05 05:26:00,2024-11-07 05:26:00,closed,USER01165,10372,19,standard
AUC01007,ITEM00162,2024-07-01 04:59:00,2024-07-05 04:59:00,active,,0,19,sealed
AUC01008,ITEM01928,2025-10-22 03:30:00,2025-10-30 03:30:00,active,,0,27,reverse
AUC01009,ITEM01402,2023-11-13 00:56:00,2023-11-17 00:56:00,active,,0,45,reverse
AUC01010,ITEM00198,2024-05-18 01:43:00,2024-05-28 01:43:00,closed,USER00015,2547,7,reverse
AUC01011,ITEM01467,2023-03-13 20:12:00,2023-03-16 20:12:00,closed,USER02372,42526,2,standard
AUC01012,ITEM00699,2024-03-20 23:54:00,2024-03-25 23:54:00,cancelled,,0,1,sealed
AUC01013,ITEM00001,2025-11-02 13:34:00,2025-11-09 13:34:00,active,,0,6,reverse
AUC01014,ITEM01374,2023-07-30 15:29:00,2023-08-07 15:29:00,closed,USER00716,37208,9,sealed
AUC01015,ITEM00821,2022-12-20 13:44:00,2022-12-26 13:44:00,cancelled,,0,40,sealed
AUC01016,ITEM01653,2022-10-05 07:09:00,2022-10-07 07:09:00,active,,0,6,reverse
AUC01017,ITEM00399,2024-11-13 21:04:00,2024-11-17 21:04:00,active,,0,4,sealed
AUC01018,ITEM01933,2023-01-27 13:26:00,2023-02-01 13:26:00,active,,0,39,standard
AUC01019,ITEM01181,2022-04-05 13:09:00,2022-04-15 13:09:00,closed,USER01876,31076,47,sealed
AUC01020,ITEM01036,2023-04-21 04:36:00,2023-04-28 04:36:00,active,,0,49,reverse
AUC01021,ITEM01970,2023-05-29 02:06:00,2023-06-07 02:06:00,closed,USER02781,24265,13,standard
AUC01022,ITEM00546,2022-09-23 13:34:00,2022-09-24 13:34:00,closed,USER00129,61684,16,standard
AUC01023,ITEM00723,2024-03-16 11:09:00,2024-03-19 11:09:00,closed,USER00922,75229,39,standard
AUC01024,ITEM00700,2022-12-25 14:44:00,2022-12-30 14:44:00,closed,USER01991,19742,7,standard
AUC01025,ITEM01130,2025-04-30 21:09:00,2025-05-02 21:09:00,closed,USER00668,53161,14,standard
AUC01026,ITEM00603,2022-04-12 16:18:00,2022-04-13 16:18:00,active,,0,31,reverse
AUC01027,ITEM01344,2022-03-22 23:48:00,2022-03-23 23:48:00,active,,0,38,standard
AUC01028,ITEM00376,2024-01-23 00:31:00,2024-01-28 00:31:00,closed,USER02704,78038,6,reverse
AUC01029,ITEM01815,2022-12-25 23:51:00,2022-12-31 23:51:00,cancelled,,0,15,standard
AUC01030,ITEM00371,2025-02-05 13:09:00,2025-02-14 13:09:00,closed,USER00963,66499,47,reverse
AUC01031,ITEM00790,2025-07-16 14:57:00,2025-07-21 14:57:00,closed,USER02816,11201,25,standard
AUC01032,ITEM00210,2022-05-11 23:10:00,2022-05-18 23:10:00,closed,USER01496,56111,24,reverse
AUC01033,ITEM00432,2025-06-21 03:49:00,2025-06-29 03:49:00,cancelled,,0,41,sealed
AUC01034,ITEM00686,2024-06-12 02:33:00,2024-06-19 02:33:00,closed,USER01919,63091,27,sealed
AUC01035,ITEM00416,2022-07-03 18:34:00,2022-07-13 18:34:00,closed,USER02820,33341,20,reverse
AUC01036,ITEM00976,2025-11-06 08:55:00,2025-11-08 08:55:00,active,,0,22,sealed
AUC01037,ITEM00630,2022-05-23 13:44:00,2022-05-28 13:44:00,cancelled,,0,24,standard
AUC01038,ITEM00714,2024-04-06 09:14:00,2024-04-08 09:14:00,closed,USER00651,60998,48,sealed
AUC01039,ITEM01201,2022-07-03 10:04:00,2022-07-05 10:04:00,cancelled,,0,2,sealed
AUC01040,ITEM00623,2022-08-24 02:01:00,2022-08-27 02:01:00,active,,0,10,sealed
AUC01041,ITEM01232,2022-01-18 17:56:00,2022-01-20 17:56:00,closed,USER02152,36416,7,sealed
AUC01042,ITEM00142,2025-04-15 11:55:00,2025-04-21 11:55:00,active,,0,17,sealed
