Order_Item_ID,Order_ID,Item_ID,Quantity,Price_Per_Item,Total_Price
11940,4020,18,3,294,882
11941,4021,44,1,154,154
11942,4021,39,3,259,777
11943,4021,49,1,272,272
11944,4021,34,1,218,218
11945,4022,43,3,166,498
11946,4022,14,2,154,308
11947,4023,28,1,236,236
11948,4024,17,1,74,74
11949,4024,15,3,175,525
11950,4025,39,2,259,518
11951,4025,41,1,78,78
11952,4026,49,3,272,816
11953,4027,18,2,294,588
11954,4027,42,1,284,284
11955,4027,5,3,164,492
11956,4027,48,3,255,765
11957,4028,20,2,296,592
11958,4028,6,3,158,474
11959,4029,23,2,266,532
11960,4030,29,3,170,510
11961,4030,28,2,236,472
11962,4030,45,1,66,66
11963,4030,31,3,247,741
11964,4030,30,3,62,186
11965,4031,18,2,294,588
11966,4031,22,2,213,426
11967,4031,17,3,74,222
11968,4031,15,3,175,525
11969,4031,23,3,266,798
11970,4032,31,3,247,741
11971,4032,15,3,175,525
11972,4033,13,1,112,112
11973,4033,23,1,266,266
11974,4033,2,2,162,324
11975,4033,6,3,158,474
11976,4033,41,1,78,78
11977,4034,45,2,66,132
11978,4034,24,3,245,735
11979,4034,14,2,154,308
11980,4035,4,2,196,392
11981,4035,48,2,255,510
11982,4036,4,1,196,196
11983,4036,33,2,269,538
11984,4036,8,2,92,184
11985,4036,38,1,128,128
11986,4036,13,3,112,336
11987,4037,7,1,228,228
11988,4037,14,1,154,154
11989,4038,23,2,266,532
11990,4039,42,3,284,852
11991,4040,14,3,154,462
11992,4040,44,1,154,154
11993,4040,20,2,296,592
11994,4040,47,1,283,283
11995,4041,6,3,158,474
11996,4042,40,2,275,550
11997,4042,27,1,258,258
11998,4043,26,3,74,222
11999,4043,29,2,170,340
12000,4043,13,3,112,336
12001,4044,16,2,105,210
12002,4044,29,1,170,170
12003,4044,12,2,183,366
12004,4044,17,3,74,222
12005,4045,49,3,272,816
12006,4045,34,2,218,436
12007,4045,9,3,71,213
12008,4045,11,2,245,490
12009,4046,45,3,66,198
12010,4047,8,3,92,276
12011,4048,6,1,158,158
12012,4048,47,1,283,283
12013,4048,11,2,245,490
12014,4048,36,1,203,203
12015,4048,29,3,170,510
12016,4049,38,1,128,128
12017,4049,28,1,236,236
12018,4049,27,1,258,258
12019,4049,30,2,62,124
12020,4049,50,3,116,348
12021,4050,46,1,174,174
12022,4050,4,3,196,588
12023,4051,26,3,74,222
12024,4051,33,2,269,538
12025,4051,28,1,236,236
12026,4051,35,1,121,121
12027,4052,34,1,218,218
12028,4053,10,3,290,870
12029,4053,7,3,228,684
12030,4053,40,2,275,550
12031,4053,28,3,236,708
12032,4053,15,1,175,175
12033,4054,28,3,236,708
12034,4054,39,1,259,259
12035,4054,41,2,78,156
12036,4055,11,3,245,735
12037,4055,13,1,112,112
12038,4055,12,2,183,366
12039,4056,3,3,228,684
12040,4056,2,1,162,162
12041,4056,30,1,62,62
12042,4057,42,3,284,852
12043,4057,22,3,213,639
12044,4057,17,1,74,74
12045,4057,30,2,62,124
12046,4058,40,1,275,275
12047,4058,44,3,154,462
12048,4058,15,2,175,350
12049,4058,48,2,255,510
12050,4058,21,2,178,356
12051,4059,8,2,92,184
12052,4060,34,2,218,436
12053,4060,1,3,280,840
12054,4061,25,3,228,684
12055,4061,24,1,245,245
12056,4061,11,2,245,490
12057,4061,16,2,105,210
12058,4062,17,1,74,74
12059,4062,11,2,245,490
12060,4063,30,3,62,186
12061,4063,49,3,272,816
12062,4063,40,3,275,825
12063,4063,48,3,255,765
12064,4064,5,3,164,492
12065,4065,41,2,78,156
12066,4066,36,1,203,203
12067,4066,38,1,128,128
12068,4066,11,3,245,735
12069,4066,3,1,228,228
12070,4067,46,1,174,174
12071,4067,16,2,105,210
12072,4067,49,1,272,272
12073,4067,17,1,74,74
12074,4068,10,3,290,870
12075,4068,50,1,116,116
12076,4068,16,3,105,315
12077,4068,3,1,228,228
12078,4069,1,3,280,840
12079,4069,23,1,266,266
12080,4069,27,3,258,774
12081,4070,47,1,283,283
12082,4070,12,2,183,366
12083,4070,8,1,92,92
12084,4071,11,2,245,490
12085,4071,25,1,228,228
12086,4071,2,2,162,324
12087,4072,33,1,269,269
12088,4072,50,3,116,348
12089,4072,45,1,66,66
12090,4073,29,2,170,340
12091,4073,47,1,283,283
12092,4073,18,3,294,882
12093,4074,27,3,258,774
12094,4074,11,1,245,245
12095,4074,10,2,290,580
12096,4075,21,1,178,178
12097,4075,36,3,203,609
12098,4075,1,2,280,560
12099,4075,24,3,245,735
12100,4075,13,1,112,112
12101,4076,28,2,236,472
12102,4076,47,2,283,566
12103,4076,20,1,296,296
12104,4077,47,3,283,849
12105,4078,1,2,280,560
12106,4078,24,1,245,245
12107,4078,22,2,213,426
12108,4079,49,1,272,272
12109,4079,16,1,105,105
12110,4079,37,3,97,291
12111,4080,23,2,266,532
12112,4080,9,2,71,142
12113,4080,34,2,218,436
12114,4080,3,1,228,228
12115,4081,24,1,245,245
12116,4081,41,3,78,234
12117,4082,4,1,196,196
12118,4082,33,3,269,807
12119,4083,7,2,228,456
12120,4083,11,3,245,735
12121,4084,13,3,112,336
12122,4084,19,1,281,281
12123,4085,10,3,290,870
12124,4085,32,3,174,522
12125,4086,21,1,178,178
12126,4086,3,3,228,684
12127,4086,40,2,275,550
12128,4086,37,1,97,97
12129,4086,15,2,175,350
12130,4087,37,1,97,97
12131,4087,11,1,245,245
12132,4087,32,3,174,522
12133,4088,15,3,175,525
12134,4088,37,1,97,97
12135,4088,28,3,236,708
12136,4088,19,1,281,281
12137,4089,45,2,66,132
12138,4089,42,3,284,852
12139,4089,6,1,158,158
12140,4090,47,2,283,566
12141,4090,45,3,66,198
12142,4090,2,3,162,486
12143,4090,12,3,183,549
12144,4090,7,1,228,228
12145,4091,5,2,164,328
12146,4091,2,3,162,486
12147,4091,41,2,78,156
12148,4091,33,3,269,807
12149,4091,24,2,245,490
12150,4092,41,2,78,156
12151,4092,3,1,228,228
12152,4092,2,1,162,162
12153,4092,42,3,284,852
12154,4092,15,2,175,350
12155,4093,3,3,228,684
12156,4094,1,1,280,280
12157,4094,43,3,166,498
12158,4094,42,3,284,852
12159,4095,23,2,266,532
12160,4095,22,2,213,426
12161,4095,42,1,284,284
12162,4095,34,1,218,218
12163,4095,27,1,258,258
12164,4096,15,3,175,525
12165,4096,35,2,121,242
12166,4096,23,2,266,532
12167,4096,42,1,284,284
12168,4097,6,3,158,474
12169,4097,34,3,218,654
12170,4098,1,2,280,560
12171,4098,16,2,105,210
12172,4098,40,2,275,550
12173,4098,13,3,112,336
12174,4098,33,1,269,269
12175,4099,18,3,294,882
12176,4099,12,1,183,183
12177,4099,29,1,170,170
12178,4100,22,2,213,426
12179,4101,47,2,283,566
12180,4101,4,2,196,392
12181,4102,16,1,105,105
12182,4102,38,2,128,256
12183,4102,10,1,290,290
12184,4102,43,3,166,498
12185,4102,45,2,66,132
12186,4103,18,1,294,294
12187,4104,34,1,218,218
12188,4105,36,1,203,203
12189,4105,43,2,166,332
12190,4106,1,2,280,560
12191,4107,39,2,259,518
12192,4107,50,1,116,116
12193,4107,25,3,228,684
12194,4107,35,2,121,242
12195,4107,37,3,97,291
12196,4108,38,3,128,384
12197,4108,23,3,266,798
12198,4108,42,2,284,568
12199,4109,43,3,166,498
12200,4110,19,3,281,843
12201,4111,19,1,281,281
12202,4111,39,3,259,777
12203,4112,18,1,294,294
12204,4112,43,2,166,332
12205,4113,26,1,74,74
12206,4114,33,2,269,538
12207,4114,18,3,294,882
12208,4114,38,2,128,256
12209,4114,7,3,228,684
12210,4114,48,1,255,255
12211,4115,39,3,259,777
12212,4115,14,3,154,462
12213,4115,4,3,196,588
12214,4115,3,3,228,684
12215,4116,42,2,284,568
12216,4116,39,2,259,518
12217,4116,14,2,154,308
12218,4116,26,1,74,74
12219,4116,40,1,275,275
12220,4117,2,2,162,324
12221,4117,31,2,247,494
12222,4117,7,2,228,456
12223,4118,33,2,269,538
12224,4118,9,3,71,213
12225,4119,16,2,105,210
12226,4119,30,1,62,62
12227,4119,1,3,280,840
12228,4119,12,1,183,183
12229,4119,3,2,228,456
12230,4120,12,2,183,366
12231,4120,16,3,105,315
12232,4121,12,2,183,366
12233,4121,14,3,154,462
12234,4121,24,1,245,245
12235,4121,37,1,97,97
12236,4122,2,1,162,162
12237,4122,13,2,112,224
12238,4122,33,1,269,269
12239,4122,43,3,166,498
12240,4122,27,1,258,258
12241,4123,38,1,128,128
12242,4123,12,2,183,366
12243,4123,37,1,97,97
12244,4123,15,3,175,525
12245,4124,29,3,170,510
12246,4124,26,3,74,222
12247,4124,18,1,294,294
12248,4125,6,3,158,474
12249,4125,48,3,255,765
12250,4125,18,2,294,588
12251,4125,40,1,275,275
12252,4125,7,3,228,684
12253,4126,38,1,128,128
12254,4126,15,1,175,175
12255,4126,35,2,121,242
12256,4126,46,1,174,174
12257,4127,9,1,71,71
12258,4127,40,1,275,275
12259,4127,37,2,97,194
12260,4128,2,3,162,486
12261,4128,29,1,170,170
12262,4129,44,3,154,462
12263,4129,32,1,174,174
12264,4130,25,3,228,684
12265,4130,12,2,183,366
12266,4131,12,2,183,366
12267,4132,42,2,284,568
12268,4132,12,1,183,183
12269,4133,13,3,112,336
12270,4133,32,2,174,348
12271,4133,5,3,164,492
12272,4133,30,1,62,62
12273,4134,38,3,128,384
12274,4134,28,1,236,236
12275,4134,12,2,183,366
12276,4135,24,1,245,245
12277,4135,12,3,183,549
12278,4135,50,3,116,348
12279,4135,6,3,158,474
12280,4136,24,2,245,490
12281,4136,48,1,255,255
12282,4136,46,3,174,522
12283,4136,8,2,92,184
12284,4137,44,1,154,154
12285,4138,19,1,281,281
12286,4138,41,3,78,234
12287,4139,7,1,228,228
12288,4139,9,1,71,71
12289,4139,19,1,281,281
12290,4140,34,1,218,218
12291,4141,17,3,74,222
12292,4141,5,1,164,164
12293,4141,40,2,275,550
12294,4142,3,3,228,684
12295,4142,12,1,183,183
12296,4142,9,1,71,71
12297,4142,40,1,275,275
12298,4142,47,3,283,849
12299,4143,24,1,245,245
12300,4143,37,2,97,194
12301,4143,1,1,280,280
12302,4143,21,1,178,178
12303,4143,29,3,170,510
12304,4144,15,2,175,350
12305,4144,21,3,178,534
12306,4144,10,3,290,870
12307,4144,27,3,258,774
12308,4144,13,2,112,224
12309,4145,50,3,116,348
12310,4145,38,1,128,128
12311,4145,24,3,245,735
12312,4145,9,3,71,213
12313,4146,31,3,247,741
12314,4146,22,3,213,639
12315,4147,41,2,78,156
12316,4147,46,1,174,174
12317,4147,22,2,213,426
12318,4147,44,2,154,308
12319,4147,43,3,166,498
12320,4148,41,3,78,234
12321,4148,31,2,247,494
12322,4148,20,3,296,888
12323,4148,28,1,236,236
12324,4148,33,2,269,538
12325,4149,50,1,116,116
12326,4149,29,3,170,510
12327,4150,16,1,105,105
12328,4150,21,1,178,178
12329,4150,4,2,196,392
12330,4151,5,3,164,492
12331,4151,10,2,290,580
12332,4151,4,3,196,588
12333,4151,14,1,154,154
12334,4152,36,1,203,203
12335,4153,47,2,283,566
12336,4153,15,3,175,525
12337,4153,18,1,294,294
12338,4153,8,1,92,92
12339,4154,6,1,158,158
12340,4154,26,3,74,222
12341,4154,4,2,196,392
12342,4154,5,2,164,328
12343,4155,50,3,116,348
12344,4155,22,1,213,213
12345,4155,36,1,203,203
12346,4155,19,1,281,281
12347,4155,30,2,62,124
12348,4156,8,1,92,92
12349,4156,24,2,245,490
12350,4156,42,1,284,284
12351,4156,43,2,166,332
12352,4157,34,2,218,436
12353,4157,10,1,290,290
12354,4157,48,3,255,765
12355,4158,43,2,166,332
12356,4159,30,3,62,186
12357,4159,25,2,228,456
12358,4159,7,3,228,684
12359,4159,16,1,105,105
12360,4159,39,1,259,259
12361,4160,42,1,284,284
12362,4161,18,1,294,294
12363,4162,30,2,62,124
12364,4162,45,2,66,132
12365,4162,35,2,121,242
12366,4162,18,3,294,882
12367,4163,7,2,228,456
12368,4163,1,1,280,280
12369,4163,14,2,154,308
12370,4164,35,3,121,363
12371,4165,35,3,121,363
12372,4165,29,2,170,340
12373,4165,25,3,228,684
12374,4166,45,1,66,66
12375,4166,6,1,158,158
12376,4166,33,3,269,807
12377,4167,19,3,281,843
12378,4167,4,1,196,196
12379,4167,11,3,245,735
12380,4168,12,1,183,183
12381,4168,44,2,154,308
12382,4169,26,3,74,222
12383,4169,48,3,255,765
12384,4170,43,1,166,166
12385,4171,26,2,74,148
12386,4171,24,3,245,735
12387,4171,45,1,66,66
12388,4171,23,3,266,798
12389,4171,46,3,174,522
12390,4172,44,1,154,154
12391,4173,7,2,228,456
12392,4173,3,1,228,228
12393,4173,45,2,66,132
12394,4174,38,3,128,384
12395,4174,8,3,92,276
12396,4174,10,1,290,290
12397,4174,34,3,218,654
12398,4175,37,3,97,291
12399,4175,5,2,164,328
12400,4176,2,2,162,324
12401,4176,32,2,174,348
12402,4176,24,3,245,735
12403,4176,26,3,74,222
12404,4177,42,2,284,568
12405,4177,34,3,218,654
12406,4177,47,3,283,849
12407,4178,12,3,183,549
12408,4178,40,3,275,825
12409,4178,11,2,245,490
12410,4178,36,2,203,406
12411,4179,41,2,78,156
12412,4179,38,3,128,384
12413,4180,9,1,71,71
12414,4180,2,3,162,486
12415,4180,32,3,174,522
12416,4180,50,2,116,232
12417,4181,13,1,112,112
12418,4181,45,1,66,66
12419,4181,25,2,228,456
12420,4182,39,2,259,518
12421,4182,32,2,174,348
12422,4182,28,1,236,236
12423,4182,24,1,245,245
12424,4182,47,1,283,283
12425,4183,34,2,218,436
12426,4183,6,1,158,158
12427,4183,25,2,228,456
12428,4184,14,1,154,154
12429,4184,30,1,62,62
12430,4184,46,3,174,522
12431,4184,31,1,247,247
12432,4184,35,2,121,242
12433,4185,9,2,71,142
12434,4185,24,1,245,245
12435,4185,4,1,196,196
12436,4186,5,3,164,492
12437,4186,19,1,281,281
12438,4186,32,1,174,174
12439,4186,14,3,154,462
12440,4186,49,3,272,816
12441,4187,6,2,158,316
12442,4187,40,3,275,825
12443,4187,7,1,228,228
12444,4188,4,3,196,588
12445,4188,36,2,203,406
12446,4188,23,3,266,798
12447,4188,10,3,290,870
12448,4189,48,3,255,765
12449,4189,40,2,275,550
12450,4189,17,2,74,148
12451,4190,28,1,236,236
12452,4190,44,1,154,154
12453,4190,31,1,247,247
12454,4190,5,2,164,328
12455,4191,49,3,272,816
12456,4191,6,2,158,316
12457,4192,45,1,66,66
12458,4192,11,1,245,245
12459,4192,35,3,121,363
12460,4192,47,2,283,566
12461,4193,8,3,92,276
12462,4193,44,2,154,308
12463,4194,37,1,97,97
12464,4194,16,2,105,210
12465,4194,44,3,154,462
12466,4195,47,2,283,566
12467,4195,48,2,255,510
12468,4196,29,1,170,170
12469,4196,36,2,203,406
12470,4196,30,1,62,62
12471,4196,25,3,228,684
12472,4196,49,1,272,272
12473,4197,3,2,228,456
12474,4198,21,2,178,356
12475,4198,41,3,78,234
12476,4198,28,1,236,236
12477,4199,29,1,170,170
12478,4199,50,2,116,232
12479,4200,43,2,166,332
12480,4200,37,1,97,97
12481,4200,13,2,112,224
12482,4200,35,1,121,121
12483,4201,8,2,92,184
12484,4201,40,2,275,550
12485,4201,34,3,218,654
12486,4202,5,3,164,492
12487,4203,4,1,196,196
12488,4203,42,1,284,284
12489,4203,43,2,166,332
12490,4203,50,2,116,232
12491,4203,17,2,74,148
12492,4204,13,1,112,112
12493,4204,27,3,258,774
12494,4204,7,1,228,228
12495,4204,42,1,284,284
12496,4204,43,3,166,498
12497,4205,17,3,74,222
12498,4205,21,1,178,178
12499,4205,15,1,175,175
12500,4206,50,1,116,116
12501,4206,39,1,259,259
12502,4206,47,1,283,283
12503,4207,5,1,164,164
12504,4208,4,1,196,196
12505,4208,5,3,164,492
12506,4208,49,1,272,272
12507,4209,1,3,280,840
12508,4209,21,1,178,178
12509,4209,48,1,255,255
12510,4210,15,3,175,525
12511,4210,46,3,174,522
12512,4210,28,1,236,236
12513,4210,12,2,183,366
12514,4210,42,3,284,852
12515,4211,30,2,62,124
12516,4211,46,2,174,348
12517,4211,29,2,170,340
12518,4211,15,2,175,350
12519,4211,28,2,236,472
12520,4212,15,1,175,175
12521,4212,14,2,154,308
12522,4213,50,1,116,116
12523,4213,35,3,121,363
12524,4213,25,1,228,228
12525,4213,36,2,203,406
12526,4214,22,2,213,426
12527,4214,39,2,259,518
12528,4214,50,3,116,348
12529,4215,49,3,272,816
12530,4215,20,3,296,888
12531,4215,36,2,203,406
12532,4215,23,1,266,266
12533,4215,45,3,66,198
12534,4216,49,3,272,816
12535,4216,9,1,71,71
12536,4216,21,1,178,178
12537,4217,30,1,62,62
12538,4217,16,2,105,210
12539,4217,21,2,178,356
12540,4217,3,3,228,684
12541,4217,36,3,203,609
12542,4218,2,2,162,324
12543,4218,22,2,213,426
12544,4219,28,2,236,472
12545,4219,11,3,245,735
12546,4219,22,3,213,639
12547,4219,17,3,74,222
12548,4219,26,3,74,222
12549,4220,26,1,74,74
12550,4221,20,3,296,888
12551,4221,49,1,272,272
12552,4221,46,3,174,522
12553,4222,37,2,97,194
12554,4222,18,3,294,882
12555,4222,43,3,166,498
12556,4222,31,3,247,741
12557,4222,16,3,105,315
12558,4223,1,1,280,280
12559,4223,24,2,245,490
12560,4224,40,2,275,550
12561,4225,43,2,166,332
12562,4225,18,3,294,882
12563,4226,18,1,294,294
12564,4226,9,3,71,213
12565,4226,16,1,105,105
12566,4226,21,1,178,178
12567,4226,42,1,284,284
12568,4227,7,1,228,228
12569,4227,46,1,174,174
12570,4227,4,2,196,392
12571,4227,34,2,218,436
12572,4227,30,1,62,62
12573,4228,9,3,71,213
12574,4228,18,1,294,294
12575,4228,16,1,105,105
12576,4228,25,2,228,456
12577,4229,49,3,272,816
12578,4229,50,2,116,232
12579,4229,7,1,228,228
12580,4229,23,1,266,266
12581,4230,32,2,174,348
12582,4230,2,3,162,486
12583,4230,9,2,71,142
12584,4231,23,3,266,798
12585,4231,13,1,112,112
12586,4231,42,1,284,284
12587,4231,32,2,174,348
12588,4231,19,3,281,843
12589,4232,3,1,228,228
12590,4232,41,3,78,234
12591,4232,45,2,66,132
12592,4233,22,1,213,213
12593,4233,16,2,105,210
12594,4233,12,1,183,183
12595,4233,6,1,158,158
12596,4233,41,2,78,156
12597,4234,36,1,203,203
12598,4234,37,1,97,97
12599,4234,13,3,112,336
12600,4234,11,1,245,245
12601,4235,12,1,183,183
12602,4235,19,2,281,562
12603,4235,49,2,272,544
12604,4235,27,1,258,258
12605,4236,37,2,97,194
12606,4237,42,1,284,284
12607,4237,2,2,162,324
12608,4237,12,1,183,183
12609,4237,15,2,175,350
12610,4237,38,3,128,384
12611,4238,17,3,74,222
12612,4238,40,3,275,825
12613,4238,14,1,154,154
12614,4238,22,1,213,213
12615,4239,3,3,228,684
12616,4239,13,1,112,112
12617,4239,42,1,284,284
12618,4240,50,2,116,232
12619,4240,13,1,112,112
12620,4240,29,1,170,170
12621,4240,5,1,164,164
12622,4241,23,3,266,798
12623,4242,23,2,266,532
12624,4242,33,3,269,807
12625,4242,50,2,116,232
12626,4242,31,2,247,494
12627,4242,20,2,296,592
12628,4243,2,3,162,486
12629,4243,28,2,236,472
12630,4243,48,3,255,765
12631,4243,47,1,283,283
12632,4244,29,3,170,510
12633,4244,30,3,62,186
12634,4244,17,3,74,222
12635,4244,28,3,236,708
12636,4244,44,2,154,308
12637,4245,30,1,62,62
12638,4245,7,3,228,684
12639,4245,5,3,164,492
12640,4245,18,1,294,294
12641,4246,5,2,164,328
12642,4246,7,3,228,684
12643,4246,29,3,170,510
12644,4246,2,1,162,162
12645,4247,6,2,158,316
12646,4247,9,1,71,71
12647,4247,32,1,174,174
12648,4247,47,2,283,566
12649,4247,4,1,196,196
12650,4248,36,2,203,406
12651,4248,15,3,175,525
12652,4248,21,1,178,178
12653,4249,30,3,62,186
12654,4249,12,1,183,183
12655,4250,18,1,294,294
12656,4250,40,1,275,275
12657,4250,49,1,272,272
12658,4251,1,1,280,280
12659,4251,31,2,247,494
12660,4251,43,2,166,332
12661,4251,22,3,213,639
12662,4252,21,3,178,534
12663,4252,5,2,164,328
12664,4252,13,1,112,112
12665,4252,47,3,283,849
12666,4253,18,3,294,882
12667,4253,46,1,174,174
12668,4254,33,1,269,269
12669,4254,35,1,121,121
12670,4255,39,3,259,777
12671,4256,25,3,228,684
12672,4256,34,3,218,654
12673,4256,26,3,74,222
12674,4256,20,2,296,592
12675,4257,50,3,116,348
12676,4257,44,2,154,308
12677,4258,2,1,162,162
12678,4258,15,3,175,525
12679,4259,4,1,196,196
12680,4259,35,3,121,363
12681,4259,47,1,283,283
12682,4259,41,3,78,234
12683,4260,27,1,258,258
12684,4260,24,3,245,735
12685,4260,42,1,284,284
12686,4260,25,2,228,456
12687,4261,39,3,259,777
12688,4261,26,3,74,222
12689,4261,42,1,284,284
12690,4261,48,3,255,765
12691,4261,6,1,158,158
12692,4262,34,2,218,436
12693,4263,25,3,228,684
12694,4264,46,3,174,522
12695,4264,5,3,164,492
12696,4264,29,3,170,510
12697,4264,45,3,66,198
12698,4265,21,3,178,534
12699,4265,18,3,294,882
12700,4266,11,2,245,490
12701,4267,40,1,275,275
12702,4267,50,2,116,232
12703,4267,18,3,294,882
12704,4267,3,2,228,456
12705,4268,39,2,259,518
12706,4268,24,3,245,735
12707,4269,36,3,203,609
12708,4269,2,2,162,324
12709,4270,42,3,284,852
12710,4270,3,1,228,228
12711,4270,50,2,116,232
12712,4271,29,3,170,510
12713,4271,3,3,228,684
12714,4271,23,2,266,532
12715,4271,49,2,272,544
12716,4271,36,1,203,203
12717,4272,5,2,164,328
12718,4272,43,3,166,498
12719,4272,45,2,66,132
12720,4273,27,3,258,774
12721,4273,46,2,174,348
12722,4274,1,2,280,560
12723,4275,12,2,183,366
12724,4275,47,1,283,283
12725,4275,25,3,228,684
12726,4276,20,1,296,296
12727,4276,47,3,283,849
12728,4276,44,3,154,462
12729,4276,40,3,275,825
12730,4277,4,3,196,588
12731,4277,47,2,283,566
12732,4277,10,3,290,870
12733,4277,50,2,116,232
12734,4278,47,3,283,849
12735,4278,30,2,62,124
12736,4278,24,3,245,735
12737,4278,29,3,170,510
12738,4278,33,2,269,538
12739,4279,48,2,255,510
12740,4279,16,3,105,315
12741,4280,13,1,112,112
12742,4280,6,2,158,316
12743,4280,27,2,258,516
12744,4281,13,2,112,224
12745,4281,14,3,154,462
12746,4281,41,2,78,156
12747,4281,48,2,255,510
12748,4282,26,1,74,74
12749,4282,19,3,281,843
12750,4282,32,1,174,174
12751,4282,38,1,128,128
12752,4282,24,2,245,490
12753,4283,37,2,97,194
12754,4283,11,1,245,245
12755,4283,31,1,247,247
12756,4284,11,2,245,490
12757,4284,42,2,284,568
12758,4284,28,3,236,708
12759,4284,38,3,128,384
12760,4285,47,3,283,849
12761,4285,30,1,62,62
12762,4286,17,3,74,222
12763,4286,46,3,174,522
12764,4286,10,1,290,290
12765,4286,44,3,154,462
12766,4287,35,3,121,363
12767,4287,12,1,183,183
12768,4287,41,2,78,156
12769,4287,20,1,296,296
12770,4287,42,3,284,852
12771,4288,37,3,97,291
12772,4288,21,1,178,178
12773,4288,38,3,128,384
12774,4288,20,1,296,296
12775,4288,39,3,259,777
12776,4289,38,3,128,384
12777,4289,32,3,174,522
12778,4289,6,2,158,316
12779,4289,47,2,283,566
12780,4289,19,1,281,281
12781,4290,44,3,154,462
12782,4290,17,1,74,74
12783,4290,48,2,255,510
12784,4290,26,2,74,148
12785,4290,5,3,164,492
12786,4291,47,3,283,849
12787,4291,37,3,97,291
12788,4291,50,2,116,232
12789,4291,27,1,258,258
12790,4292,19,3,281,843
12791,4293,12,1,183,183
12792,4293,40,1,275,275
12793,4293,3,2,228,456
12794,4294,30,1,62,62
12795,4294,17,3,74,222
12796,4295,24,1,245,245
12797,4295,34,3,218,654
12798,4296,8,1,92,92
12799,4296,28,1,236,236
12800,4296,19,3,281,843
12801,4296,13,2,112,224
12802,4296,38,3,128,384
12803,4297,29,1,170,170
12804,4297,48,2,255,510
12805,4297,40,3,275,825
12806,4297,13,1,112,112
12807,4297,24,3,245,735
12808,4298,6,1,158,158
12809,4298,38,1,128,128
12810,4298,31,2,247,494
12811,4298,22,2,213,426
12812,4299,17,1,74,74
12813,4299,22,3,213,639
12814,4299,24,2,245,490
12815,4299,5,1,164,164
12816,4300,31,2,247,494
12817,4300,46,2,174,348
12818,4300,29,2,170,340
12819,4300,50,2,116,232
12820,4300,21,1,178,178
12821,4301,47,3,283,849
12822,4301,33,2,269,538
12823,4301,36,2,203,406
12824,4301,16,2,105,210
12825,4301,30,2,62,124
12826,4302,34,2,218,436
12827,4302,6,1,158,158
12828,4302,13,1,112,112
12829,4303,21,3,178,534
12830,4303,7,2,228,456
12831,4303,6,2,158,316
12832,4304,42,2,284,568
12833,4305,32,1,174,174
12834,4305,49,3,272,816
12835,4305,14,1,154,154
12836,4306,5,3,164,492
12837,4307,2,3,162,486
12838,4308,6,2,158,316
12839,4308,48,3,255,765
12840,4308,11,2,245,490
12841,4309,48,3,255,765
12842,4309,46,1,174,174
12843,4310,43,2,166,332
12844,4310,25,1,228,228
12845,4311,48,3,255,765
12846,4311,50,2,116,232
12847,4311,13,2,112,224
12848,4311,17,2,74,148
12849,4312,31,1,247,247
12850,4312,10,2,290,580
12851,4312,11,3,245,735
12852,4312,43,3,166,498
12853,4313,5,1,164,164
12854,4314,7,1,228,228
12855,4314,12,3,183,549
12856,4314,17,2,74,148
12857,4314,32,2,174,348
12858,4314,1,3,280,840
12859,4315,42,2,284,568
12860,4315,2,2,162,324
12861,4315,5,1,164,164
12862,4316,4,2,196,392
12863,4316,46,2,174,348
12864,4316,44,3,154,462
12865,4316,24,2,245,490
12866,4316,27,3,258,774
12867,4317,32,1,174,174
12868,4317,12,1,183,183
12869,4317,7,2,228,456
12870,4317,16,3,105,315
12871,4318,26,1,74,74
12872,4318,5,3,164,492
12873,4318,8,2,92,184
12874,4318,27,1,258,258
12875,4319,35,1,121,121
12876,4320,14,1,154,154
12877,4320,7,3,228,684
12878,4320,6,1,158,158
12879,4320,41,1,78,78
12880,4320,20,1,296,296
12881,4321,40,1,275,275
12882,4321,32,1,174,174
12883,4321,7,1,228,228
12884,4321,42,3,284,852
12885,4322,7,1,228,228
12886,4322,23,2,266,532
12887,4322,44,3,154,462
12888,4323,8,1,92,92
12889,4323,50,3,116,348
12890,4323,28,3,236,708
12891,4324,6,2,158,316
12892,4324,13,2,112,224
12893,4324,50,1,116,116
12894,4324,33,3,269,807
12895,4324,17,2,74,148
12896,4325,31,2,247,494
12897,4325,38,2,128,256
12898,4325,27,2,258,516
12899,4325,16,1,105,105
12900,4325,15,1,175,175
12901,4326,48,1,255,255
12902,4326,36,2,203,406
12903,4326,37,3,97,291
12904,4326,2,1,162,162
12905,4327,43,1,166,166
12906,4327,45,2,66,132
12907,4327,41,3,78,234
12908,4328,19,2,281,562
12909,4329,40,1,275,275
12910,4329,24,3,245,735
12911,4329,30,2,62,124
12912,4329,43,1,166,166
12913,4329,35,2,121,242
12914,4330,23,2,266,532
12915,4330,21,2,178,356
12916,4330,28,3,236,708
12917,4330,38,2,128,256
12918,4331,50,1,116,116
12919,4331,17,2,74,148
12920,4331,30,1,62,62
12921,4331,48,3,255,765
12922,4331,13,1,112,112
12923,4332,34,3,218,654
12924,4332,3,3,228,684
12925,4332,46,1,174,174
12926,4332,35,1,121,121
12927,4333,19,3,281,843
12928,4333,22,1,213,213
12929,4333,26,1,74,74
12930,4334,20,2,296,592
12931,4334,17,1,74,74
12932,4334,46,1,174,174
12933,4334,42,3,284,852
12934,4334,29,1,170,170
12935,4335,30,1,62,62
12936,4335,18,2,294,588
