Payment_ID,Order_ID,Payment_Date,Payment_Method,Payment_Status,Amount_Paid
1914,1914,2025-09-11,Cash,Paid,679
1915,1915,2025-12-26,Card,Pending,482
1916,1916,2025-04-04,UPI,Paid,969
1917,1917,2026-03-29,UPI,Paid,457
1918,1918,2026-02-20,Cash,Paid,436
1919,1919,2025-07-11,UPI,Paid,165
1920,1920,2026-02-03,Cash,Paid,640
1921,1921,2025-12-12,Card,Paid,369
1922,1922,2025-06-22,UPI,Paid,836
1923,1923,2025-05-11,UPI,Paid,1138
1924,1924,2025-06-26,UPI,Paid,892
1925,1925,2025-08-02,UPI,Paid,1017
1926,1926,2025-09-17,UPI,Paid,1100
1927,1927,2025-07-10,Cash,Pending,131
1928,1928,2025-05-23,Card,Paid,951
1929,1929,2025-11-28,UPI,Paid,360
1930,1930,2026-02-28,UPI,Paid,940
1931,1931,2025-12-10,Card,Paid,831
1932,1932,2025-12-05,UPI,Failed,0
1933,1933,2025-04-25,UPI,Paid,1094
1934,1934,2025-06-05,Card,Failed,0
1935,1935,2026-01-17,UPI,Paid,675
1936,1936,2026-04-01,UPI,Paid,875
1937,1937,2026-03-17,UPI,Failed,0
1938,1938,2025-05-27,Cash,Paid,627
1939,1939,2025-04-23,Cash,Paid,717
1940,1940,2025-10-05,Cash,Paid,1099
1941,1941,2025-04-10,Card,Pending,280
1942,1942,2025-08-29,UPI,Failed,0
1943,1943,2025-04-30,UPI,Paid,730
1944,1944,2025-12-25,Card,Paid,210
1945,1945,2025-10-31,Cash,Paid,226
1946,1946,2025-06-22,Card,Paid,1172
1947,1947,2026-02-17,UPI,Paid,1083
1948,1948,2026-02-04,UPI,Paid,306
1949,1949,2026-03-15,Card,Paid,129
1950,1950,2025-08-20,Card,Paid,633
1951,1951,2026-01-06,UPI,Paid,361
1952,1952,2025-08-21,Card,Paid,635
1953,1953,2025-08-30,Cash,Paid,681
1954,1954,2025-04-20,Card,Paid,824
1955,1955,2026-03-11,UPI,Paid,1193
1956,1956,2025-04-08,Card,Paid,308
1957,1957,2025-07-11,UPI,Paid,225
1958,1958,2025-06-26,UPI,Paid,382
1959,1959,2025-07-28,Cash,Failed,0
1960,1960,2026-03-31,UPI,Paid,635
1961,1961,2025-10-14,Cash,Paid,682
1962,1962,2026-01-25,Cash,Paid,1002
1963,1963,2025-10-27,Cash,Paid,339
1964,1964,2025-04-09,UPI,Paid,984
1965,1965,2025-04-26,Card,Paid,625
1966,1966,2025-11-20,UPI,Paid,738
1967,1967,2025-10-01,UPI,Paid,633
1968,1968,2025-10-10,UPI,Paid,1160
1969,1969,2025-11-22,UPI,Pending,99
1970,1970,2025-09-30,Card,Paid,316
1971,1971,2026-02-27,UPI,Paid,977
1972,1972,2025-08-13,Cash,Paid,448
1973,1973,2026-03-14,UPI,Paid,1116
1974,1974,2025-06-23,Cash,Paid,247
1975,1975,2025-05-06,UPI,Paid,854
1976,1976,2025-11-04,UPI,Paid,1164
1977,1977,2026-03-13,Cash,Failed,0
1978,1978,2025-12-25,UPI,Paid,624
1979,1979,2025-06-07,UPI,Paid,860
1980,1980,2025-07-29,Card,Pending,243
1981,1981,2026-03-19,Card,Failed,0
1982,1982,2025-07-30,Cash,Paid,198
1983,1983,2025-09-13,UPI,Paid,924
1984,1984,2025-11-23,Cash,Paid,934
1985,1985,2026-03-13,Card,Paid,366
1986,1986,2026-01-31,Card,Paid,1057
1987,1987,2025-06-17,Cash,Paid,1185
1988,1988,2025-08-27,UPI,Paid,296
1989,1989,2026-01-08,Cash,Paid,1017
1990,1990,2025-06-13,Cash,Paid,1181
1991,1991,2026-02-13,UPI,Paid,790
1992,1992,2025-11-28,Cash,Paid,116
1993,1993,2025-04-04,UPI,Paid,200
1994,1994,2025-11-01,UPI,Paid,1102
1995,1995,2025-07-18,UPI,Paid,771
1996,1996,2025-08-20,Cash,Pending,329
1997,1997,2025-05-16,UPI,Paid,925
1998,1998,2025-07-04,UPI,Paid,102
1999,1999,2025-07-10,UPI,Paid,251
2000,2000,2025-12-16,UPI,Paid,459
2001,2001,2025-09-04,UPI,Paid,127
2002,2002,2025-09-25,UPI,Paid,838
2003,2003,2025-09-13,UPI,Paid,1103
2004,2004,2026-01-10,UPI,Paid,565
2005,2005,2025-06-18,UPI,Paid,1034
2006,2006,2025-09-06,UPI,Paid,1071
2007,2007,2025-07-26,Card,Paid,219
2008,2008,2026-01-14,UPI,Pending,270
2009,2009,2025-09-05,Cash,Paid,1171
2010,2010,2025-06-26,Card,Paid,834
2011,2011,2025-08-31,Cash,Paid,424
2012,2012,2025-08-12,Card,Pending,124
2013,2013,2025-12-17,UPI,Failed,0
2014,2014,2026-03-22,Card,Paid,983
2015,2015,2026-02-16,Card,Paid,1041
2016,2016,2025-07-09,Cash,Paid,795
2017,2017,2025-10-29,UPI,Paid,1009
2018,2018,2025-12-19,UPI,Paid,1017
2019,2019,2025-07-10,UPI,Paid,944
2020,2020,2025-04-23,UPI,Paid,613
2021,2021,2025-12-21,UPI,Paid,1017
2022,2022,2026-01-19,UPI,Paid,930
2023,2023,2025-10-03,Cash,Paid,536
2024,2024,2025-09-07,UPI,Paid,118
2025,2025,2025-08-13,Card,Paid,210
2026,2026,2025-04-11,Cash,Paid,692
2027,2027,2025-05-19,Cash,Failed,0
2028,2028,2026-02-28,UPI,Paid,899
2029,2029,2025-09-09,UPI,Paid,242
2030,2030,2025-12-12,Cash,Paid,1084
2031,2031,2025-09-26,UPI,Paid,993
2032,2032,2025-12-23,Card,Paid,418
2033,2033,2026-03-05,UPI,Failed,0
2034,2034,2025-12-03,UPI,Paid,845
2035,2035,2026-01-27,UPI,Paid,657
2036,2036,2025-11-19,UPI,Paid,1041
2037,2037,2025-06-19,Card,Paid,565
2038,2038,2025-09-18,UPI,Paid,947
2039,2039,2025-09-16,Cash,Paid,1040
2040,2040,2025-07-03,Card,Paid,665
2041,2041,2025-08-24,Card,Paid,233
2042,2042,2025-08-12,Cash,Failed,0
2043,2043,2025-06-03,UPI,Paid,785
2044,2044,2026-02-15,UPI,Paid,292
2045,2045,2026-01-16,Card,Paid,574
2046,2046,2026-03-04,UPI,Pending,184
2047,2047,2025-09-19,Card,Paid,556
2048,2048,2025-08-21,UPI,Paid,647
2049,2049,2025-05-06,Cash,Paid,676
2050,2050,2025-08-10,UPI,Failed,0
2051,2051,2025-04-19,Card,Failed,0
2052,2052,2025-04-05,UPI,Paid,580
2053,2053,2026-02-20,UPI,Paid,309
2054,2054,2025-12-01,UPI,Failed,0
2055,2055,2026-03-26,UPI,Paid,998
2056,2056,2025-07-19,UPI,Paid,842
2057,2057,2025-05-07,Cash,Paid,482
2058,2058,2026-01-01,UPI,Pending,265
2059,2059,2025-11-25,Card,Paid,740
2060,2060,2025-08-26,Card,Paid,1026
2061,2061,2025-07-15,Cash,Paid,1061
2062,2062,2025-12-11,UPI,Paid,1025
2063,2063,2025-08-07,Cash,Paid,457
2064,2064,2025-07-31,Cash,Failed,0
2065,2065,2025-09-01,Cash,Paid,384
2066,2066,2026-01-17,UPI,Paid,178
2067,2067,2025-09-18,Card,Paid,241
2068,2068,2025-10-10,UPI,Paid,968
2069,2069,2026-01-15,Card,Paid,1086
2070,2070,2026-03-01,UPI,Paid,588
2071,2071,2025-05-13,UPI,Paid,756
2072,2072,2025-07-15,Card,Paid,123
2073,2073,2025-04-08,Card,Paid,888
2074,2074,2026-03-01,Cash,Paid,1063
2075,2075,2025-09-19,Cash,Paid,215
2076,2076,2025-11-23,Cash,Paid,377
2077,2077,2026-02-19,UPI,Paid,720
2078,2078,2025-08-21,UPI,Paid,489
2079,2079,2025-07-23,Card,Paid,1180
2080,2080,2026-01-20,Card,Paid,150
2081,2081,2026-02-09,UPI,Paid,396
2082,2082,2026-01-23,UPI,Paid,943
2083,2083,2025-04-27,UPI,Paid,996
2084,2084,2026-01-29,UPI,Paid,1053
2085,2085,2026-02-07,Card,Paid,512
2086,2086,2025-07-24,Card,Paid,714
2087,2087,2025-04-12,UPI,Failed,0
2088,2088,2025-08-07,Card,Paid,614
2089,2089,2025-05-26,UPI,Paid,754
2090,2090,2025-07-21,UPI,Paid,1053
2091,2091,2025-12-08,Card,Paid,300
2092,2092,2026-03-06,Cash,Paid,235
2093,2093,2025-08-02,UPI,Paid,145
2094,2094,2025-04-05,Card,Paid,1195
2095,2095,2026-01-31,UPI,Failed,0
2096,2096,2025-04-25,Cash,Paid,321
2097,2097,2026-02-25,UPI,Paid,489
2098,2098,2025-06-08,UPI,Paid,1003
2099,2099,2025-05-05,Cash,Paid,543
2100,2100,2025-09-26,Card,Paid,1169
2101,2101,2025-05-02,UPI,Paid,659
2102,2102,2025-12-04,UPI,Paid,248
2103,2103,2025-11-23,Card,Paid,518
2104,2104,2025-04-09,Card,Paid,101
2105,2105,2026-02-22,Cash,Paid,387
2106,2106,2025-09-22,UPI,Paid,300
2107,2107,2026-02-10,Card,Paid,124
2108,2108,2025-12-23,Cash,Paid,1066
2109,2109,2025-04-12,Cash,Paid,742
2110,2110,2025-10-13,Cash,Paid,520
2111,2111,2025-09-08,Cash,Paid,1195
2112,2112,2026-01-14,UPI,Paid,795
2113,2113,2025-05-28,Card,Paid,921
2114,2114,2026-03-30,Card,Paid,636
2115,2115,2025-12-10,Card,Paid,108
2116,2116,2026-02-17,Cash,Pending,379
2117,2117,2025-05-28,Cash,Paid,493
2118,2118,2025-08-09,UPI,Failed,0
2119,2119,2026-01-24,Cash,Paid,228
2120,2120,2025-09-17,Card,Paid,983
2121,2121,2025-06-30,UPI,Paid,337
2122,2122,2025-09-29,Card,Paid,752
2123,2123,2025-07-31,UPI,Pending,423
2124,2124,2026-02-18,Card,Failed,0
2125,2125,2025-05-01,UPI,Paid,443
2126,2126,2025-05-22,UPI,Paid,387
2127,2127,2025-04-13,Cash,Paid,1039
2128,2128,2025-06-15,UPI,Paid,452
2129,2129,2025-11-15,Cash,Paid,278
2130,2130,2026-03-15,UPI,Paid,262
2131,2131,2025-12-05,UPI,Paid,1198
2132,2132,2025-11-27,UPI,Paid,293
2133,2133,2025-10-03,Card,Paid,451
2134,2134,2025-09-27,UPI,Failed,0
2135,2135,2025-10-31,Cash,Paid,382
2136,2136,2025-11-06,Cash,Paid,1022
2137,2137,2025-11-09,Card,Paid,390
2138,2138,2025-12-21,Cash,Paid,1198
2139,2139,2025-06-19,UPI,Paid,1161
2140,2140,2025-10-09,Card,Paid,911
2141,2141,2025-10-27,Cash,Paid,1068
2142,2142,2025-07-28,UPI,Paid,1065
2143,2143,2026-02-23,Cash,Paid,415
2144,2144,2025-12-03,Card,Paid,347
2145,2145,2026-01-02,UPI,Paid,625
2146,2146,2025-07-22,UPI,Paid,964
2147,2147,2026-01-29,Cash,Pending,64
2148,2148,2025-11-27,UPI,Paid,607
2149,2149,2025-08-15,Card,Paid,962
2150,2150,2026-03-23,Cash,Paid,464
2151,2151,2025-12-25,UPI,Pending,265
2152,2152,2026-03-12,Cash,Paid,809
2153,2153,2025-05-01,Card,Paid,929
2154,2154,2026-01-28,Card,Paid,821
2155,2155,2025-05-24,Card,Paid,340
2156,2156,2025-06-27,UPI,Paid,1062
2157,2157,2025-12-30,Card,Paid,390
2158,2158,2025-08-30,UPI,Failed,0
2159,2159,2025-11-13,UPI,Paid,154
2160,2160,2025-06-03,UPI,Paid,503
2161,2161,2026-03-15,UPI,Paid,151
2162,2162,2025-10-04,Cash,Paid,987
2163,2163,2026-02-21,Cash,Paid,659
2164,2164,2026-01-12,Cash,Pending,247
2165,2165,2025-11-02,UPI,Failed,0
2166,2166,2026-03-17,Card,Failed,0
2167,2167,2025-08-29,Card,Failed,0
2168,2168,2026-03-20,Cash,Paid,1119
2169,2169,2025-05-09,UPI,Paid,484
2170,2170,2025-12-18,UPI,Paid,1193
2171,2171,2025-08-13,Cash,Paid,646
2172,2172,2025-12-15,Cash,Paid,890
2173,2173,2025-10-01,UPI,Paid,256
2174,2174,2025-07-07,Cash,Paid,399
2175,2175,2025-06-04,Cash,Paid,251
2176,2176,2025-12-24,Card,Pending,60
2177,2177,2025-07-23,UPI,Paid,751
2178,2178,2026-03-22,Card,Paid,628
2179,2179,2025-06-22,UPI,Paid,235
2180,2180,2025-04-19,UPI,Paid,396
2181,2181,2026-03-16,UPI,Paid,684
2182,2182,2025-06-11,Cash,Paid,753
2183,2183,2025-05-01,Cash,Paid,686
2184,2184,2025-09-13,Cash,Paid,1076
2185,2185,2026-01-22,UPI,Paid,1088
2186,2186,2026-03-23,UPI,Paid,692
2187,2187,2025-10-16,UPI,Paid,1132
2188,2188,2025-12-23,Cash,Paid,600
2189,2189,2026-01-29,UPI,Paid,1022
2190,2190,2025-11-01,Cash,Paid,320
2191,2191,2025-07-24,UPI,Paid,979
2192,2192,2025-11-18,UPI,Paid,978
2193,2193,2025-09-01,Cash,Paid,544
2194,2194,2025-05-24,Cash,Paid,742
2195,2195,2025-11-10,Card,Paid,364
2196,2196,2025-08-09,UPI,Paid,619
2197,2197,2025-09-10,Cash,Paid,838
2198,2198,2026-03-14,Card,Paid,961
2199,2199,2025-10-21,Card,Paid,1034
2200,2200,2025-07-20,Card,Paid,498
2201,2201,2025-08-26,Cash,Paid,124
2202,2202,2026-01-08,Cash,Pending,108
2203,2203,2026-03-28,UPI,Paid,266
2204,2204,2025-04-10,Cash,Paid,154
2205,2205,2026-03-31,UPI,Paid,967
2206,2206,2025-09-02,Cash,Paid,795
2207,2207,2025-07-22,Cash,Failed,0
2208,2208,2025-09-03,UPI,Paid,599
2209,2209,2025-12-24,Card,Paid,928
2210,2210,2025-08-27,Cash,Paid,604
2211,2211,2025-08-10,UPI,Failed,0
2212,2212,2025-04-21,Card,Failed,0
2213,2213,2025-04-26,Card,Pending,180
2214,2214,2026-02-01,Cash,Failed,0
2215,2215,2025-06-28,Card,Paid,1133
2216,2216,2025-06-16,UPI,Paid,124
2217,2217,2026-02-09,Card,Paid,159
2218,2218,2026-01-25,Card,Paid,957
2219,2219,2025-12-22,UPI,Paid,603
2220,2220,2025-08-22,Card,Paid,567
2221,2221,2025-06-03,UPI,Paid,310
2222,2222,2025-04-20,UPI,Paid,935
2223,2223,2025-04-15,UPI,Pending,198
2224,2224,2025-08-21,UPI,Paid,891
2225,2225,2026-03-18,UPI,Paid,438
2226,2226,2025-09-08,UPI,Paid,728
2227,2227,2025-07-29,UPI,Paid,752
2228,2228,2026-01-17,Cash,Paid,740
2229,2229,2025-08-01,UPI,Paid,111
2230,2230,2025-09-02,Cash,Paid,874
2231,2231,2025-12-28,Card,Paid,312
2232,2232,2025-05-20,Card,Paid,653
2233,2233,2026-01-19,UPI,Paid,455
2234,2234,2026-03-08,Cash,Paid,210
2235,2235,2025-06-18,Cash,Paid,494
2236,2236,2026-03-15,UPI,Paid,522
2237,2237,2026-01-02,Card,Paid,923
2238,2238,2026-03-18,Cash,Paid,1173
2239,2239,2025-07-25,Cash,Paid,655
2240,2240,2025-12-11,Cash,Paid,858
2241,2241,2026-03-04,Card,Paid,316
2242,2242,2025-12-01,Cash,Paid,387
2243,2243,2025-05-06,UPI,Paid,1101
2244,2244,2025-04-28,UPI,Paid,285
2245,2245,2025-04-24,UPI,Paid,382
2246,2246,2025-10-07,Card,Paid,983
2247,2247,2025-04-21,Card,Paid,110
2248,2248,2025-06-05,Card,Paid,418
2249,2249,2026-01-09,Card,Paid,1200
2250,2250,2026-01-31,UPI,Paid,381
2251,2251,2025-05-02,UPI,Paid,800
2252,2252,2026-02-07,UPI,Paid,892
2253,2253,2025-11-29,UPI,Failed,0
2254,2254,2025-05-19,Card,Paid,1093
2255,2255,2026-03-26,UPI,Paid,1130
2256,2256,2025-05-09,UPI,Paid,879
2257,2257,2026-01-27,UPI,Paid,202
2258,2258,2025-07-06,UPI,Paid,998
2259,2259,2025-12-15,UPI,Pending,424
2260,2260,2025-04-20,UPI,Paid,1101
2261,2261,2025-06-03,UPI,Paid,720
2262,2262,2025-10-13,UPI,Paid,368
2263,2263,2026-02-19,Cash,Pending,419
2264,2264,2026-03-21,Cash,Failed,0
2265,2265,2025-12-14,Card,Paid,464
2266,2266,2025-05-26,Cash,Paid,162
2267,2267,2025-08-06,UPI,Paid,1178
2268,2268,2025-10-26,Card,Paid,727
2269,2269,2025-07-27,UPI,Paid,1067
2270,2270,2025-05-14,UPI,Paid,628
2271,2271,2025-07-10,Card,Paid,1043
2272,2272,2025-07-26,Card,Paid,1104
2273,2273,2025-11-21,UPI,Paid,448
2274,2274,2025-09-04,UPI,Paid,549
2275,2275,2025-09-17,Cash,Pending,126
2276,2276,2025-11-09,UPI,Paid,562
2277,2277,2025-06-20,Card,Paid,1185
2278,2278,2025-08-18,UPI,Failed,0
2279,2279,2025-10-16,Card,Paid,1066
2280,2280,2025-08-22,Card,Paid,327
2281,2281,2026-01-19,Card,Pending,113
2282,2282,2025-11-30,UPI,Paid,467
2283,2283,2025-08-18,Card,Failed,0
2284,2284,2025-12-29,UPI,Paid,635
2285,2285,2025-07-12,Cash,Pending,126
2286,2286,2025-07-23,UPI,Paid,940
2287,2287,2025-07-23,Card,Paid,508
2288,2288,2026-03-24,Card,Paid,655
2289,2289,2025-06-29,UPI,Paid,872
2290,2290,2025-11-28,UPI,Paid,488
2291,2291,2025-12-02,Cash,Paid,341
2292,2292,2025-12-11,Cash,Paid,825
2293,2293,2025-05-04,Card,Paid,1152
2294,2294,2026-01-01,Card,Failed,0
2295,2295,2026-04-02,UPI,Paid,530
2296,2296,2025-05-11,UPI,Paid,505
2297,2297,2025-06-02,UPI,Paid,647
2298,2298,2025-05-14,Card,Failed,0
2299,2299,2025-10-29,UPI,Paid,481
2300,2300,2025-05-04,Cash,Paid,1193
2301,2301,2026-02-22,UPI,Paid,265
2302,2302,2025-08-05,UPI,Paid,773
2303,2303,2026-03-01,Cash,Paid,238
2304,2304,2025-12-16,UPI,Paid,369
2305,2305,2025-11-12,Cash,Paid,445
2306,2306,2025-10-31,Card,Pending,436
2307,2307,2025-10-29,UPI,Paid,962
2308,2308,2025-12-03,UPI,Paid,1006
2309,2309,2025-05-31,UPI,Paid,242
2310,2310,2025-08-26,Card,Paid,673
2311,2311,2025-05-07,UPI,Failed,0
2312,2312,2025-12-03,UPI,Paid,691
2313,2313,2025-12-03,UPI,Paid,983
2314,2314,2025-12-17,Card,Paid,529
2315,2315,2025-07-26,Cash,Paid,208
2316,2316,2025-06-12,UPI,Paid,668
2317,2317,2025-07-27,UPI,Paid,681
2318,2318,2026-03-18,UPI,Paid,1095
2319,2319,2026-01-20,Card,Paid,997
2320,2320,2025-07-05,UPI,Paid,673
2321,2321,2025-11-08,Cash,Pending,387
2322,2322,2026-01-14,UPI,Paid,1099
2323,2323,2025-11-08,Card,Failed,0
2324,2324,2025-11-25,UPI,Paid,1141
2325,2325,2026-02-26,Card,Paid,560
2326,2326,2025-05-03,UPI,Paid,695
2327,2327,2025-12-02,Cash,Paid,1165
2328,2328,2026-04-03,UPI,Paid,243
2329,2329,2025-09-01,UPI,Paid,320
2330,2330,2025-09-22,Cash,Paid,133
2331,2331,2026-01-23,Cash,Paid,393
2332,2332,2026-01-19,Card,Pending,232
2333,2333,2025-09-13,Card,Paid,1153
2334,2334,2025-11-15,UPI,Pending,230
2335,2335,2025-05-06,Card,Paid,543
2336,2336,2025-04-04,Card,Paid,388
2337,2337,2026-01-01,UPI,Paid,940
2338,2338,2026-03-21,UPI,Paid,975
2339,2339,2025-10-03,UPI,Paid,578
2340,2340,2025-04-18,Cash,Pending,306
2341,2341,2026-03-12,UPI,Paid,902
2342,2342,2025-04-26,Cash,Paid,473
2343,2343,2026-01-31,Cash,Paid,100
2344,2344,2025-09-10,Card,Paid,261
2345,2345,2025-10-09,Card,Paid,260
2346,2346,2026-02-14,UPI,Paid,135
2347,2347,2025-11-23,Cash,Paid,534
2348,2348,2025-11-15,UPI,Paid,942
2349,2349,2026-01-03,Card,Paid,1101
2350,2350,2026-02-26,Cash,Paid,916
2351,2351,2026-02-04,Cash,Paid,107
2352,2352,2025-07-22,Cash,Failed,0
2353,2353,2025-12-15,Card,Paid,769
2354,2354,2025-06-07,Card,Paid,194
2355,2355,2026-01-24,UPI,Pending,237
2356,2356,2025-11-13,UPI,Paid,464
2357,2357,2025-05-14,Card,Paid,1193
2358,2358,2025-10-09,Cash,Paid,512
2359,2359,2026-03-02,UPI,Pending,198
2360,2360,2025-11-23,UPI,Paid,643
2361,2361,2025-05-22,Card,Paid,703
2362,2362,2025-12-05,Card,Paid,691
2363,2363,2025-05-10,UPI,Pending,119
2364,2364,2025-09-10,Cash,Paid,656
2365,2365,2025-11-25,Cash,Paid,925
2366,2366,2025-08-06,Cash,Pending,500
2367,2367,2025-06-21,Card,Paid,1087
2368,2368,2025-06-30,Card,Paid,637
2369,2369,2026-02-17,Cash,Paid,167
2370,2370,2025-09-09,Card,Failed,0
2371,2371,2025-07-07,Card,Paid,309
2372,2372,2025-10-01,UPI,Paid,306
2373,2373,2026-02-12,UPI,Paid,693
2374,2374,2026-01-26,Card,Pending,451
2375,2375,2025-08-07,UPI,Paid,1138
2376,2376,2025-06-14,Card,Paid,1127
2377,2377,2026-03-28,UPI,Paid,415
2378,2378,2025-09-07,UPI,Paid,100
2379,2379,2025-08-24,Cash,Paid,686
2380,2380,2026-04-04,UPI,Paid,1164
2381,2381,2025-11-19,UPI,Paid,118
2382,2382,2025-10-23,Card,Paid,409
2383,2383,2025-10-24,UPI,Paid,358
2384,2384,2025-12-12,Card,Paid,733
2385,2385,2025-08-15,Card,Paid,590
2386,2386,2025-09-08,UPI,Paid,804
2387,2387,2025-07-11,UPI,Paid,694
2388,2388,2025-04-26,UPI,Paid,1087
2389,2389,2025-04-08,Card,Paid,645
2390,2390,2025-04-14,Cash,Pending,126
2391,2391,2025-08-05,Card,Failed,0
2392,2392,2025-07-14,Cash,Paid,593
2393,2393,2025-10-05,Cash,Paid,355
2394,2394,2025-09-14,Card,Paid,584
2395,2395,2026-03-05,UPI,Pending,124
2396,2396,2025-11-08,UPI,Paid,1050
2397,2397,2025-08-27,Card,Paid,637
2398,2398,2025-07-04,UPI,Failed,0
2399,2399,2025-07-04,UPI,Failed,0
2400,2400,2026-04-04,Card,Paid,649
2401,2401,2025-04-25,Card,Failed,0
2402,2402,2025-08-09,UPI,Paid,499
2403,2403,2025-10-20,UPI,Paid,399
2404,2404,2025-12-12,Cash,Paid,952
2405,2405,2025-07-11,UPI,Paid,1146
2406,2406,2025-11-25,UPI,Paid,139
2407,2407,2026-02-10,Cash,Paid,717
2408,2408,2025-11-17,Cash,Paid,1139
2409,2409,2025-05-13,UPI,Failed,0
2410,2410,2026-01-25,Card,Paid,478
2411,2411,2025-10-05,Cash,Paid,703
2412,2412,2025-09-23,UPI,Paid,1171
2413,2413,2025-11-04,UPI,Paid,970
2414,2414,2025-12-25,UPI,Pending,439
2415,2415,2025-08-11,Card,Paid,827
2416,2416,2026-03-07,Cash,Paid,286
2417,2417,2026-01-23,UPI,Paid,666
2418,2418,2026-04-03,UPI,Paid,373
2419,2419,2025-09-18,UPI,Paid,403
2420,2420,2026-02-24,Cash,Failed,0
2421,2421,2025-04-05,UPI,Paid,418
2422,2422,2025-07-07,UPI,Paid,650
2423,2423,2025-06-10,Card,Paid,450
2424,2424,2025-07-10,UPI,Paid,1105
2425,2425,2025-04-23,Cash,Paid,1024
2426,2426,2026-03-28,Card,Paid,482
2427,2427,2025-05-27,Cash,Paid,794
2428,2428,2025-07-23,UPI,Paid,653
2429,2429,2026-02-23,UPI,Pending,62
2430,2430,2026-03-07,UPI,Paid,531
2431,2431,2025-07-06,UPI,Pending,305
2432,2432,2025-10-14,UPI,Paid,373
2433,2433,2025-05-14,UPI,Paid,892
2434,2434,2025-06-20,UPI,Paid,854
2435,2435,2025-08-02,UPI,Paid,674
2436,2436,2025-12-24,UPI,Paid,353
2437,2437,2025-10-22,Card,Paid,171
2438,2438,2025-07-20,UPI,Paid,796
2439,2439,2025-06-06,Card,Paid,768
2440,2440,2026-03-01,UPI,Paid,1191
2441,2441,2025-12-15,UPI,Paid,987
2442,2442,2025-05-03,Card,Paid,333
2443,2443,2025-08-31,Card,Paid,747
2444,2444,2025-08-08,Cash,Paid,861
2445,2445,2025-10-09,UPI,Paid,498
2446,2446,2025-04-25,UPI,Paid,847
2447,2447,2025-04-04,Card,Paid,483
2448,2448,2025-08-07,UPI,Paid,567
2449,2449,2026-01-22,Card,Paid,587
2450,2450,2025-12-13,Cash,Paid,695
2451,2451,2025-06-21,UPI,Paid,490
2452,2452,2025-09-03,UPI,Paid,172
2453,2453,2026-02-07,UPI,Paid,1086
2454,2454,2025-08-08,UPI,Paid,392
2455,2455,2025-09-14,UPI,Paid,327
2456,2456,2025-04-22,Card,Paid,247
2457,2457,2026-02-17,Card,Paid,960
2458,2458,2025-05-31,UPI,Paid,480
2459,2459,2025-11-25,Cash,Paid,524
2460,2460,2025-10-17,Cash,Pending,118
2461,2461,2026-01-08,Card,Paid,852
2462,2462,2025-08-15,UPI,Paid,352
2463,2463,2025-10-08,Card,Paid,205
2464,2464,2025-12-26,Cash,Pending,475
2465,2465,2025-11-09,UPI,Paid,350
2466,2466,2025-10-15,UPI,Paid,774
2467,2467,2026-03-14,Cash,Paid,602
2468,2468,2025-05-24,Cash,Paid,873
2469,2469,2025-12-15,UPI,Paid,1189
2470,2470,2025-05-23,UPI,Paid,618
2471,2471,2025-04-26,UPI,Paid,498
2472,2472,2025-12-20,Card,Paid,852
2473,2473,2025-06-18,UPI,Paid,418
2474,2474,2025-12-27,UPI,Paid,924
2475,2475,2025-12-16,UPI,Paid,832
2476,2476,2025-12-13,Cash,Paid,132
2477,2477,2025-10-07,UPI,Paid,760
2478,2478,2026-02-26,UPI,Paid,913
2479,2479,2025-05-13,Cash,Paid,688
2480,2480,2026-04-02,Cash,Paid,880
2481,2481,2025-08-20,Cash,Paid,328
2482,2482,2025-05-18,UPI,Paid,1100
2483,2483,2026-01-29,Cash,Failed,0
2484,2484,2025-06-18,Card,Paid,697
2485,2485,2025-11-30,Card,Paid,1004
2486,2486,2025-06-05,Card,Paid,892
2487,2487,2025-11-06,UPI,Paid,604
2488,2488,2025-06-07,Cash,Paid,276
2489,2489,2025-08-01,UPI,Paid,668
2490,2490,2026-02-21,Card,Paid,714
2491,2491,2025-07-04,UPI,Paid,386
2492,2492,2025-10-18,Cash,Paid,509
2493,2493,2025-06-02,UPI,Pending,96
2494,2494,2025-10-21,Cash,Paid,176
2495,2495,2025-12-10,Cash,Paid,794
2496,2496,2025-09-12,Cash,Pending,495
2497,2497,2025-11-22,Card,Paid,646
2498,2498,2025-12-23,Card,Paid,389
2499,2499,2026-03-24,UPI,Paid,573
2500,2500,2025-12-18,Card,Paid,353
2501,2501,2025-12-29,UPI,Paid,680
2502,2502,2025-07-11,UPI,Paid,903
2503,2503,2025-04-14,Card,Paid,236
2504,2504,2025-05-09,Cash,Paid,500
2505,2505,2025-08-01,UPI,Paid,179
2506,2506,2025-09-27,Cash,Paid,215
2507,2507,2025-08-04,UPI,Paid,989
2508,2508,2025-05-13,UPI,Paid,307
2509,2509,2025-10-25,Card,Paid,712
2510,2510,2025-04-27,Cash,Paid,1092
2511,2511,2025-10-12,UPI,Paid,314
2512,2512,2025-08-01,UPI,Paid,862
2513,2513,2025-07-04,UPI,Paid,767
2514,2514,2025-05-22,Cash,Paid,646
2515,2515,2026-03-18,Cash,Paid,135
2516,2516,2025-11-18,UPI,Paid,109
2517,2517,2025-10-25,Card,Failed,0
2518,2518,2025-04-16,UPI,Paid,240
2519,2519,2025-10-28,Card,Paid,233
2520,2520,2025-12-23,UPI,Paid,1173
2521,2521,2025-12-26,Cash,Pending,144
2522,2522,2026-03-11,Cash,Pending,470
