Order_ID,Customer_ID,Booking_ID,Order_Date,Order_Time,Order_Type,Table_Number,Order_Status,Total_Amount,Discount,Final_Amount
4095,1817,,2025-06-06,21:30:00.520344,Dine-in,6.0,Completed,1112,0.0,1112.0
4096,4224,,2025-07-08,23:45:00.768949,Takeaway,,Completed,970,0.0,970.0
4097,2423,2822.0,2026-01-26,20:30:00.477320,Takeaway,,Completed,535,0.0,535.0
4098,4569,4909.0,2025-09-29,19:00:00.549072,Dine-in,14.0,Completed,875,0.0,875.0
4099,3201,,2026-03-05,10:15:00.224449,Dine-in,13.0,Completed,966,0.0,966.0
4100,4986,,2025-04-24,19:45:00.581687,Takeaway,,Completed,385,63.23,321.77
4101,215,3971.0,2026-02-28,23:00:00.454219,Dine-in,9.0,Completed,209,0.0,209.0
4102,4355,,2026-03-13,12:45:00.932862,Takeaway,,Completed,152,0.0,152.0
4103,3435,3224.0,2025-04-17,09:00:00.991768,Takeaway,,Completed,190,0.0,190.0
4104,2438,,2026-02-11,18:15:00.967134,Takeaway,,Pending,654,55.54,598.46
4105,434,716.0,2025-12-21,12:30:00.080181,Dine-in,16.0,Pending,978,0.0,978.0
4106,3167,,2025-09-10,13:30:00.314106,Takeaway,,Completed,1131,0.0,1131.0
4107,1533,468.0,2025-09-09,12:30:00.379360,Takeaway,,Completed,378,0.0,378.0
4108,3500,4791.0,2025-07-10,15:00:00.699814,Dine-in,5.0,Completed,257,0.0,257.0
4109,3770,4063.0,2026-03-30,21:00:00.966447,Takeaway,,Completed,322,0.0,322.0
4110,3200,,2026-01-20,15:30:00.521271,Dine-in,19.0,Completed,376,0.0,376.0
4111,3127,4126.0,2025-11-03,17:45:00.927196,Dine-in,11.0,Completed,1167,0.0,1167.0
4112,2639,3963.0,2026-03-22,15:15:00.208535,Takeaway,,Completed,895,0.0,895.0
4113,1855,2246.0,2025-10-04,19:15:00.529008,Takeaway,,Completed,363,0.0,363.0
4114,2539,,2026-02-23,09:00:00.446903,Takeaway,,Completed,464,0.0,464.0
4115,451,3126.0,2026-03-29,12:15:00.536623,Takeaway,,Pending,665,0.0,665.0
4116,3111,2.0,2025-04-07,20:00:00.092712,Dine-in,6.0,Completed,712,0.0,712.0
4117,1744,318.0,2025-12-10,14:45:00.274116,Takeaway,,Completed,1066,96.14,969.86
4118,3527,3667.0,2025-10-13,21:00:00.377765,Dine-in,15.0,Cancelled,891,0.0,891.0
4119,3530,,2025-10-12,13:00:00.302577,Takeaway,,Completed,1001,193.07,807.93
4120,1650,2214.0,2026-02-23,20:30:00.892128,Takeaway,,Completed,140,0.0,140.0
4121,4477,1203.0,2025-06-21,21:45:00.108767,Takeaway,,Pending,995,0.0,995.0
4122,1603,3242.0,2026-03-26,17:00:00.229445,Takeaway,,Completed,119,14.84,104.16
4123,816,2338.0,2025-10-02,12:15:00.881192,Takeaway,,Pending,1047,0.0,1047.0
4124,4227,,2025-12-20,19:15:00.956593,Takeaway,,Completed,373,53.88,319.12
4125,1992,,2025-10-31,16:15:00.462242,Dine-in,4.0,Completed,1060,0.0,1060.0
4126,1453,,2025-05-18,19:45:00.825599,Dine-in,2.0,Completed,657,78.76,578.24
4127,4133,,2025-10-10,10:15:00.184830,Takeaway,,Completed,897,0.0,897.0
4128,2497,2510.0,2026-01-19,11:00:00.858017,Dine-in,19.0,Completed,738,0.0,738.0
4129,892,,2025-12-30,09:15:00.040610,Takeaway,,Completed,955,180.84,774.16
4130,1288,1232.0,2026-03-25,13:45:00.456583,Dine-in,16.0,Cancelled,1157,0.0,1157.0
4131,3592,3358.0,2026-02-02,11:30:00.663775,Dine-in,7.0,Completed,777,0.0,777.0
4132,3621,4336.0,2025-08-29,09:00:00.167720,Takeaway,,Completed,836,161.28,674.72
4133,1338,,2026-01-15,19:15:00.233081,Takeaway,,Completed,569,89.43,479.57
4134,3599,3637.0,2025-08-13,20:00:00.836316,Takeaway,,Completed,457,0.0,457.0
4135,2997,2907.0,2025-05-17,20:15:00.427995,Dine-in,2.0,Completed,731,44.62,686.38
4136,2574,,2026-01-07,18:30:00.987187,Takeaway,,Completed,266,0.0,266.0
4137,820,1027.0,2025-09-30,14:45:00.883822,Takeaway,,Completed,754,54.8,699.2
4138,80,4873.0,2026-02-16,18:00:00.157427,Dine-in,1.0,Cancelled,828,0.0,828.0
4139,3128,4351.0,2025-12-05,18:00:00.184793,Dine-in,14.0,Completed,391,0.0,391.0
4140,1426,2454.0,2026-02-23,22:45:00.689950,Dine-in,19.0,Pending,691,0.0,691.0
4141,1172,2691.0,2026-03-03,14:00:00.548253,Takeaway,,Completed,928,0.0,928.0
4142,901,4994.0,2025-08-07,12:15:00.087098,Takeaway,,Cancelled,1198,0.0,1198.0
4143,605,3408.0,2025-08-30,12:00:00.982796,Takeaway,,Completed,732,0.0,732.0
4144,946,,2025-09-05,14:15:00.075109,Takeaway,,Completed,182,0.0,182.0
4145,1873,2868.0,2025-08-30,14:00:00.621258,Dine-in,15.0,Completed,470,55.16,414.84
4146,4965,1107.0,2026-01-08,13:15:00.680068,Takeaway,,Pending,916,0.0,916.0
4147,3184,,2025-05-02,20:15:00.173827,Dine-in,2.0,Completed,1035,0.0,1035.0
4148,60,3307.0,2026-01-08,13:30:00.881529,Takeaway,,Completed,755,41.67,713.33
4149,2358,,2025-05-11,12:30:00.463450,Takeaway,,Completed,857,0.0,857.0
4150,1219,2210.0,2025-06-13,20:15:00.318358,Takeaway,,Completed,276,0.0,276.0
4151,1998,2924.0,2025-04-13,13:45:00.941387,Takeaway,,Completed,1057,0.0,1057.0
4152,4521,4972.0,2025-07-11,16:00:00.695301,Dine-in,2.0,Completed,642,0.0,642.0
4153,4172,,2025-04-11,10:30:00.121953,Dine-in,13.0,Completed,712,0.0,712.0
4154,3517,1693.0,2026-03-21,20:15:00.108759,Dine-in,6.0,Completed,771,59.23,711.77
4155,3154,3131.0,2026-03-19,13:30:00.959820,Takeaway,,Completed,1162,0.0,1162.0
4156,4680,1273.0,2025-09-18,19:30:00.723791,Dine-in,14.0,Completed,1055,135.53,919.47
4157,3977,,2025-04-13,10:45:00.138519,Dine-in,2.0,Cancelled,1198,0.0,1198.0
4158,1625,,2025-07-15,14:30:00.452679,Takeaway,,Pending,1086,0.0,1086.0
4159,4203,1231.0,2026-03-22,13:45:00.618442,Takeaway,,Completed,131,0.0,131.0
4160,4790,,2025-10-02,21:30:00.367025,Takeaway,,Completed,232,0.0,232.0
4161,4633,,2026-01-14,21:45:00.844787,Takeaway,,Pending,626,0.0,626.0
4162,587,1249.0,2025-08-18,15:15:00.517864,Takeaway,,Completed,1102,0.0,1102.0
4163,4306,4369.0,2025-05-06,15:30:00.008232,Takeaway,,Completed,765,0.0,765.0
4164,1056,,2025-05-19,18:15:00.715229,Takeaway,,Cancelled,1071,137.33,933.67
4165,3638,573.0,2025-05-06,10:00:00.151103,Dine-in,12.0,Completed,819,144.28,674.72
4166,1998,4860.0,2025-08-07,14:45:00.600576,Dine-in,9.0,Completed,1158,0.0,1158.0
4167,287,,2025-08-18,22:45:00.369357,Dine-in,9.0,Pending,1081,0.0,1081.0
4168,3837,1708.0,2025-08-27,14:45:00.973220,Takeaway,,Completed,476,92.93,383.07
4169,868,,2025-11-29,22:45:00.753285,Takeaway,,Completed,1087,0.0,1087.0
4170,2336,2997.0,2025-12-27,15:00:00.523609,Takeaway,,Completed,107,5.94,101.06
4171,1603,2194.0,2025-08-18,12:45:00.264806,Takeaway,,Cancelled,1134,0.0,1134.0
4172,529,,2025-10-13,19:45:00.104824,Dine-in,17.0,Completed,571,96.97,474.03
4173,644,,2025-04-23,09:45:00.918389,Takeaway,,Completed,1126,0.0,1126.0
4174,3845,,2026-02-28,11:30:00.529550,Takeaway,,Pending,295,0.0,295.0
4175,3601,,2025-09-14,23:30:00.108790,Dine-in,12.0,Completed,738,126.95,611.05
4176,3837,,2025-06-02,19:45:00.771948,Dine-in,10.0,Completed,606,85.62,520.38
4177,4288,,2025-11-11,10:45:00.714182,Dine-in,15.0,Pending,276,0.0,276.0
4178,4284,3878.0,2025-12-25,16:15:00.181146,Dine-in,8.0,Completed,402,0.0,402.0
4179,3943,2435.0,2025-09-23,11:15:00.085398,Takeaway,,Completed,346,0.0,346.0
4180,3394,1563.0,2025-04-20,21:15:00.565256,Takeaway,,Completed,216,0.0,216.0
4181,2771,518.0,2025-12-03,13:15:00.766677,Dine-in,4.0,Pending,889,0.0,889.0
4182,4216,,2025-12-31,23:00:00.602475,Takeaway,,Completed,653,106.35,546.65
4183,859,616.0,2025-10-16,14:30:00.993159,Takeaway,,Completed,1136,203.54,932.46
4184,2419,4380.0,2025-05-14,10:15:00.275798,Takeaway,,Cancelled,1193,0.0,1193.0
4185,3870,,2025-05-04,15:15:00.753809,Takeaway,,Completed,783,76.39,706.61
4186,1240,,2025-09-28,21:00:00.857178,Takeaway,,Completed,788,0.0,788.0
4187,1876,,2026-03-28,18:15:00.792755,Takeaway,,Cancelled,910,0.0,910.0
4188,1848,4676.0,2025-12-24,21:30:00.091328,Dine-in,19.0,Completed,827,61.29,765.71
4189,1748,,2026-03-10,22:00:00.010217,Takeaway,,Completed,483,0.0,483.0
4190,1619,2271.0,2025-12-10,19:45:00.898275,Dine-in,16.0,Cancelled,887,0.0,887.0
4191,243,,2025-10-22,15:30:00.544358,Dine-in,1.0,Cancelled,399,30.23,368.77
4192,117,3571.0,2025-10-13,22:45:00.123673,Takeaway,,Completed,572,83.11,488.89
4193,4088,1440.0,2025-11-04,20:45:00.957523,Takeaway,,Completed,480,0.0,480.0
4194,4640,3985.0,2025-09-16,15:45:00.607710,Takeaway,,Completed,528,0.0,528.0
4195,2455,,2026-01-13,12:15:00.220135,Dine-in,20.0,Pending,1066,0.0,1066.0
4196,1609,4968.0,2026-03-26,13:15:00.306403,Takeaway,,Completed,737,128.52,608.48
4197,1805,,2025-07-01,21:00:00.761254,Takeaway,,Completed,597,118.02,478.98
4198,394,3920.0,2026-03-07,21:00:00.685934,Takeaway,,Completed,633,0.0,633.0
4199,1878,,2026-03-22,10:30:00.012571,Takeaway,,Completed,248,0.0,248.0
4200,4651,,2025-12-04,10:30:00.026899,Takeaway,,Completed,1080,0.0,1080.0
4201,2674,3630.0,2025-08-20,19:00:00.573185,Dine-in,18.0,Completed,226,0.0,226.0
4202,1730,3305.0,2026-02-24,13:00:00.864872,Dine-in,19.0,Completed,941,0.0,941.0
4203,3106,,2025-12-04,15:15:00.873246,Takeaway,,Completed,374,43.24,330.76
4204,4035,109.0,2025-08-20,10:45:00.720475,Takeaway,,Pending,1138,0.0,1138.0
4205,4657,,2026-02-09,23:45:00.952668,Dine-in,2.0,Completed,727,0.0,727.0
4206,2002,1522.0,2025-05-29,14:30:00.834885,Dine-in,20.0,Completed,1199,0.0,1199.0
4207,2795,749.0,2025-06-02,19:00:00.571885,Dine-in,9.0,Completed,610,0.0,610.0
4208,775,,2025-05-21,17:00:00.674586,Takeaway,,Completed,972,170.49,801.51
4209,4043,2706.0,2026-03-21,20:00:00.122241,Takeaway,,Pending,1119,75.29,1043.71
4210,4714,,2025-11-26,23:45:00.338975,Takeaway,,Completed,1150,0.0,1150.0
4211,214,4893.0,2026-01-26,18:00:00.405521,Dine-in,20.0,Completed,963,0.0,963.0
4212,1059,,2025-07-20,22:45:00.581006,Dine-in,16.0,Pending,963,57.27,905.73
4213,2251,,2025-10-24,12:45:00.894715,Takeaway,,Pending,334,0.0,334.0
4214,774,4547.0,2026-01-19,17:30:00.539045,Takeaway,,Completed,763,0.0,763.0
4215,4703,1333.0,2025-10-26,09:00:00.040617,Takeaway,,Completed,934,0.0,934.0
4216,3601,,2025-12-13,12:00:00.014631,Takeaway,,Completed,299,36.7,262.3
4217,2018,4782.0,2025-05-06,21:15:00.010685,Takeaway,,Completed,708,0.0,708.0
4218,1832,,2025-05-21,16:30:00.746919,Dine-in,19.0,Completed,177,0.0,177.0
4219,524,,2026-01-28,22:15:00.371816,Takeaway,,Completed,801,126.14,674.86
4220,1821,3555.0,2025-07-07,11:15:00.134061,Dine-in,7.0,Completed,485,64.48,420.52
4221,510,,2025-10-08,09:45:00.081685,Dine-in,1.0,Completed,979,0.0,979.0
4222,4059,4199.0,2025-07-06,22:45:00.463384,Takeaway,,Completed,168,25.32,142.68
4223,3524,,2025-04-23,10:45:00.885116,Takeaway,,Completed,1044,0.0,1044.0
4224,4229,,2025-08-09,10:15:00.475699,Dine-in,17.0,Pending,1194,0.0,1194.0
4225,1308,3329.0,2025-06-09,11:00:00.873810,Dine-in,2.0,Completed,906,0.0,906.0
4226,2370,351.0,2025-07-05,16:15:00.073750,Dine-in,13.0,Completed,602,0.0,602.0
4227,1225,1308.0,2026-03-24,17:15:00.334494,Takeaway,,Completed,1003,0.0,1003.0
4228,3405,631.0,2025-09-20,17:00:00.378813,Dine-in,9.0,Completed,152,21.5,130.5
4229,4346,1380.0,2026-02-11,12:15:00.188388,Takeaway,,Completed,342,0.0,342.0
4230,252,1656.0,2025-09-19,16:15:00.524102,Takeaway,,Completed,628,46.13,581.87
4231,24,388.0,2026-02-20,23:00:00.697626,Takeaway,,Pending,900,72.87,827.13
4232,1755,710.0,2025-05-24,16:30:00.545407,Takeaway,,Completed,941,95.91,845.09
4233,4139,2776.0,2025-07-19,23:00:00.700698,Dine-in,6.0,Pending,514,0.0,514.0
4234,3256,,2025-05-26,17:00:00.221183,Dine-in,12.0,Completed,725,144.28,580.72
4235,3050,3463.0,2025-12-13,15:45:00.896062,Takeaway,,Cancelled,658,70.53,587.47
4236,3506,,2025-06-14,22:00:00.626574,Takeaway,,Completed,671,0.0,671.0
4237,4866,3029.0,2025-06-15,16:00:00.762758,Dine-in,11.0,Pending,990,80.34,909.66
4238,3995,,2025-04-20,10:30:00.923163,Dine-in,11.0,Pending,143,0.0,143.0
4239,2155,240.0,2025-09-03,18:00:00.993089,Takeaway,,Completed,916,0.0,916.0
4240,3448,,2025-07-07,17:30:00.959888,Takeaway,,Completed,377,0.0,377.0
4241,306,2285.0,2025-07-24,13:15:00.576249,Dine-in,17.0,Completed,880,133.67,746.33
4242,3971,4004.0,2025-07-30,09:45:00.524556,Takeaway,,Completed,1143,0.0,1143.0
4243,4192,,2025-10-30,17:00:00.455814,Dine-in,13.0,Completed,567,57.91,509.09
4244,4689,,2025-08-18,13:30:00.291358,Dine-in,10.0,Completed,166,0.0,166.0
4245,1104,4337.0,2025-07-27,14:00:00.999537,Dine-in,1.0,Completed,119,0.0,119.0
4246,2370,,2025-05-06,22:00:00.421992,Dine-in,19.0,Pending,125,0.0,125.0
4247,4466,4950.0,2025-10-24,18:30:00.397958,Takeaway,,Cancelled,364,0.0,364.0
4248,2639,4791.0,2026-03-16,09:15:00.616553,Takeaway,,Completed,1119,81.77,1037.23
4249,1321,198.0,2025-12-26,21:45:00.125069,Dine-in,18.0,Completed,199,0.0,199.0
4250,1881,,2025-04-21,10:00:00.946057,Takeaway,,Completed,1033,0.0,1033.0
4251,2652,,2025-11-16,11:15:00.055779,Dine-in,20.0,Pending,597,0.0,597.0
4252,437,,2025-06-22,11:00:00.520227,Takeaway,,Completed,164,0.0,164.0
4253,3797,2826.0,2025-09-24,16:15:00.707034,Takeaway,,Completed,300,0.0,300.0
4254,3375,,2025-06-01,22:15:00.615105,Dine-in,3.0,Completed,1140,0.0,1140.0
4255,2176,,2025-07-01,23:00:00.763828,Takeaway,,Completed,784,0.0,784.0
4256,2916,,2026-01-14,11:30:00.489538,Dine-in,2.0,Completed,218,32.47,185.53
4257,3926,1010.0,2025-09-13,19:15:00.348558,Takeaway,,Completed,270,43.64,226.36
4258,3969,4773.0,2026-01-26,12:45:00.630600,Takeaway,,Completed,530,46.41,483.59
4259,695,,2025-05-11,20:15:00.385239,Takeaway,,Completed,1105,0.0,1105.0
4260,3420,,2025-10-15,18:00:00.537943,Dine-in,13.0,Completed,689,91.48,597.52
4261,322,1398.0,2026-01-17,09:00:00.250959,Dine-in,4.0,Completed,849,0.0,849.0
4262,1152,3595.0,2025-10-04,12:15:00.407279,Takeaway,,Completed,874,109.45,764.55
4263,4170,2213.0,2025-12-15,11:30:00.917592,Dine-in,16.0,Pending,165,0.0,165.0
4264,2466,,2025-05-26,14:00:00.337649,Dine-in,14.0,Completed,112,0.0,112.0
4265,4029,,2025-06-03,12:15:00.518352,Dine-in,7.0,Completed,234,0.0,234.0
4266,4284,,2025-08-30,19:45:00.724373,Dine-in,9.0,Completed,777,72.06,704.94
4267,2389,,2025-04-11,14:45:00.531311,Dine-in,9.0,Completed,460,0.0,460.0
4268,1132,1369.0,2025-09-16,15:00:00.780593,Dine-in,18.0,Completed,1187,148.36,1038.64
4269,1197,,2026-01-06,19:00:00.059407,Takeaway,,Completed,1054,0.0,1054.0
4270,4069,619.0,2025-09-23,14:00:00.475180,Dine-in,7.0,Completed,296,0.0,296.0
4271,662,,2025-07-01,14:15:00.510973,Dine-in,6.0,Completed,275,0.0,275.0
4272,1715,3997.0,2025-05-09,20:30:00.929923,Takeaway,,Completed,468,0.0,468.0
4273,76,2240.0,2025-12-16,11:45:00.149127,Dine-in,7.0,Completed,362,0.0,362.0
4274,1909,,2025-10-19,21:15:00.650458,Dine-in,3.0,Completed,1091,0.0,1091.0
4275,843,1658.0,2025-05-15,20:15:00.406542,Takeaway,,Completed,726,131.05,594.95
4276,2097,2950.0,2025-04-25,12:45:00.784943,Dine-in,2.0,Completed,200,0.0,200.0
4277,1493,3422.0,2026-03-21,15:00:00.105597,Dine-in,4.0,Completed,586,115.04,470.96
4278,4185,1963.0,2025-06-18,17:00:00.714577,Takeaway,,Completed,660,0.0,660.0
4279,253,696.0,2025-08-05,12:45:00.497896,Dine-in,9.0,Completed,1196,0.0,1196.0
4280,2691,1197.0,2026-02-19,23:15:00.896440,Dine-in,15.0,Cancelled,183,0.0,183.0
4281,4940,4286.0,2025-09-11,10:15:00.672920,Takeaway,,Completed,969,0.0,969.0
4282,1969,3072.0,2026-01-31,14:00:00.539590,Dine-in,3.0,Completed,328,58.3,269.7
4283,3098,2556.0,2025-05-16,11:00:00.827584,Dine-in,20.0,Completed,203,0.0,203.0
4284,2058,436.0,2025-12-12,09:15:00.678033,Dine-in,3.0,Completed,728,95.76,632.24
4285,998,,2025-06-17,16:00:00.419012,Dine-in,6.0,Completed,908,0.0,908.0
4286,3981,214.0,2026-01-19,23:30:00.308609,Dine-in,7.0,Cancelled,468,38.24,429.76
4287,4962,1272.0,2025-09-22,10:15:00.121435,Takeaway,,Completed,498,0.0,498.0
4288,1058,,2026-02-21,20:30:00.413277,Dine-in,16.0,Completed,578,0.0,578.0
4289,4173,,2025-04-07,18:45:00.336282,Dine-in,7.0,Completed,367,0.0,367.0
4290,312,,2026-03-07,10:00:00.890744,Takeaway,,Pending,362,0.0,362.0
4291,3651,,2025-05-25,10:15:00.988679,Takeaway,,Completed,253,19.21,233.79
4292,3971,3694.0,2025-08-11,12:45:00.625320,Takeaway,,Pending,1162,0.0,1162.0
4293,332,3888.0,2025-10-17,17:45:00.618964,Takeaway,,Completed,1043,0.0,1043.0
4294,484,2013.0,2025-12-04,23:00:00.930071,Dine-in,7.0,Completed,617,46.63,570.37
4295,202,4767.0,2025-04-24,12:45:00.495890,Takeaway,,Cancelled,1049,84.63,964.37
4296,4062,1462.0,2025-04-08,23:30:00.431073,Takeaway,,Cancelled,1084,0.0,1084.0
4297,368,3999.0,2025-10-09,09:30:00.359580,Takeaway,,Completed,1133,0.0,1133.0
4298,414,,2025-12-14,15:15:00.337711,Dine-in,20.0,Completed,324,0.0,324.0
4299,3131,833.0,2025-07-04,12:30:00.014287,Takeaway,,Completed,314,0.0,314.0
4300,1855,,2025-11-04,12:15:00.635417,Takeaway,,Completed,213,0.0,213.0
4301,2707,,2026-03-25,14:00:00.902278,Dine-in,7.0,Pending,1143,189.44,953.56
4302,1917,,2025-09-05,10:00:00.964736,Dine-in,5.0,Completed,965,0.0,965.0
4303,1161,1670.0,2026-02-20,11:45:00.914503,Takeaway,,Completed,341,20.69,320.31
4304,8,,2025-05-31,17:00:00.048635,Dine-in,9.0,Completed,680,0.0,680.0
4305,3034,158.0,2025-10-31,19:45:00.584199,Dine-in,5.0,Cancelled,763,0.0,763.0
4306,1300,470.0,2025-10-09,10:00:00.536430,Takeaway,,Completed,278,0.0,278.0
4307,2719,4585.0,2025-07-03,11:30:00.043692,Takeaway,,Completed,787,0.0,787.0
4308,697,,2025-12-04,12:00:00.745808,Takeaway,,Completed,1032,0.0,1032.0
4309,566,1792.0,2025-12-01,20:00:00.588639,Dine-in,19.0,Completed,933,0.0,933.0
4310,111,,2025-11-23,16:00:00.303197,Takeaway,,Completed,112,0.0,112.0
4311,4738,,2025-08-07,17:15:00.250431,Takeaway,,Completed,1199,0.0,1199.0
4312,3688,4110.0,2025-12-26,10:00:00.554779,Dine-in,4.0,Completed,759,0.0,759.0
4313,2808,,2025-09-24,11:15:00.375761,Dine-in,17.0,Completed,125,0.0,125.0
4314,1612,,2025-10-23,11:15:00.440493,Takeaway,,Cancelled,1038,0.0,1038.0
4315,4876,2071.0,2025-07-15,19:45:00.051183,Takeaway,,Completed,888,0.0,888.0
4316,2940,,2025-04-30,18:00:00.241656,Takeaway,,Completed,135,0.0,135.0
4317,4146,,2025-08-06,13:30:00.604255,Dine-in,1.0,Completed,921,0.0,921.0
4318,125,4444.0,2026-02-16,16:00:00.641840,Dine-in,10.0,Completed,1095,149.06,945.94
4319,1313,3688.0,2025-08-07,17:00:00.817084,Dine-in,18.0,Completed,554,0.0,554.0
4320,3880,,2026-02-03,16:15:00.426394,Takeaway,,Completed,1023,0.0,1023.0
4321,3357,,2025-09-02,23:30:00.671629,Takeaway,,Completed,1162,0.0,1162.0
4322,4135,57.0,2025-12-15,13:45:00.105214,Takeaway,,Completed,1056,0.0,1056.0
4323,382,2108.0,2025-06-28,16:00:00.846551,Takeaway,,Completed,135,0.0,135.0
4324,3299,370.0,2025-12-30,17:15:00.622435,Takeaway,,Completed,860,0.0,860.0
4325,2585,3287.0,2025-10-22,09:30:00.245123,Takeaway,,Completed,536,0.0,536.0
4326,230,,2026-01-15,20:00:00.419639,Dine-in,15.0,Completed,1119,0.0,1119.0
4327,401,840.0,2026-01-23,18:30:00.127060,Dine-in,14.0,Completed,797,0.0,797.0
4328,4696,4919.0,2025-12-20,18:45:00.722186,Takeaway,,Completed,474,0.0,474.0
4329,2034,,2025-12-28,09:45:00.422550,Dine-in,17.0,Completed,127,0.0,127.0
4330,3240,,2025-09-14,13:15:00.519130,Takeaway,,Completed,139,0.0,139.0
4331,1022,,2026-03-07,10:30:00.487817,Dine-in,6.0,Completed,745,0.0,745.0
4332,29,819.0,2025-09-28,22:30:00.586391,Takeaway,,Completed,427,66.77,360.23
4333,4974,,2025-04-15,20:45:00.416862,Dine-in,8.0,Completed,280,0.0,280.0
4334,4576,3234.0,2025-10-29,20:30:00.074077,Takeaway,,Completed,1018,202.69,815.31
4335,1951,,2025-08-12,09:30:00.146222,Takeaway,,Completed,184,26.17,157.83
4336,605,,2025-10-25,14:15:00.566056,Takeaway,,Pending,972,162.49,809.51
4337,4910,4582.0,2025-10-09,21:30:00.397492,Dine-in,5.0,Completed,417,0.0,417.0
4338,2951,,2026-03-23,20:30:00.545559,Takeaway,,Completed,113,0.0,113.0
4339,3167,1291.0,2025-11-14,21:00:00.645435,Dine-in,12.0,Pending,413,0.0,413.0
4340,1737,1762.0,2025-04-27,22:15:00.650317,Takeaway,,Completed,139,0.0,139.0
4341,2589,798.0,2026-02-11,23:45:00.399674,Takeaway,,Completed,720,0.0,720.0
4342,1468,,2025-12-25,14:45:00.008788,Takeaway,,Cancelled,584,83.8,500.2
4343,2040,3752.0,2025-05-24,16:00:00.245803,Dine-in,4.0,Completed,1094,0.0,1094.0
4344,2647,,2026-01-15,17:30:00.221066,Dine-in,17.0,Completed,121,0.0,121.0
4345,2345,313.0,2026-01-06,13:00:00.751432,Dine-in,7.0,Pending,800,0.0,800.0
4346,2637,3056.0,2026-01-22,09:30:00.273956,Dine-in,4.0,Completed,531,0.0,531.0
4347,1450,3774.0,2025-05-10,23:45:00.447996,Takeaway,,Completed,1151,106.05,1044.95
4348,338,1902.0,2025-10-28,23:15:00.282148,Dine-in,10.0,Completed,813,0.0,813.0
4349,1121,3114.0,2025-09-25,09:30:00.393580,Takeaway,,Completed,1174,0.0,1174.0
4350,1331,,2026-03-04,23:30:00.697661,Dine-in,7.0,Completed,531,0.0,531.0
4351,4339,1748.0,2026-01-26,09:15:00.490538,Dine-in,13.0,Completed,725,0.0,725.0
4352,3433,,2025-11-17,10:45:00.517341,Dine-in,18.0,Pending,540,0.0,540.0
4353,4369,3878.0,2025-05-29,13:30:00.379495,Takeaway,,Cancelled,1022,0.0,1022.0
4354,1207,4184.0,2025-05-20,16:00:00.021513,Dine-in,6.0,Completed,331,59.15,271.85
4355,1326,,2026-02-07,15:30:00.133991,Takeaway,,Pending,1015,0.0,1015.0
4356,144,,2025-06-10,20:15:00.767264,Dine-in,18.0,Completed,104,0.0,104.0
4357,3267,,2025-04-26,22:00:00.950688,Dine-in,8.0,Completed,411,0.0,411.0
4358,2645,4517.0,2025-10-02,22:30:00.930830,Takeaway,,Completed,641,0.0,641.0
4359,3252,,2025-07-08,17:15:00.188603,Dine-in,17.0,Completed,498,41.06,456.94
4360,2121,4964.0,2026-02-19,11:30:00.313713,Takeaway,,Completed,1054,0.0,1054.0
4361,4453,900.0,2025-05-05,11:15:00.496485,Takeaway,,Completed,446,0.0,446.0
4362,2941,4965.0,2026-03-02,13:45:00.208566,Takeaway,,Pending,322,0.0,322.0
4363,4154,,2025-04-10,17:15:00.328018,Takeaway,,Completed,972,0.0,972.0
4364,2814,1574.0,2025-12-09,19:15:00.705102,Takeaway,,Completed,1169,231.75,937.25
4365,3465,505.0,2025-06-04,11:15:00.593335,Dine-in,12.0,Completed,373,0.0,373.0
4366,1270,,2025-08-01,22:30:00.673573,Takeaway,,Completed,974,54.15,919.85
4367,1628,,2025-12-01,10:30:00.161595,Takeaway,,Completed,174,34.11,139.89
4368,138,153.0,2025-07-09,19:00:00.061978,Dine-in,11.0,Cancelled,217,0.0,217.0
4369,4132,,2025-08-12,18:00:00.055496,Dine-in,15.0,Completed,682,0.0,682.0
4370,1687,,2026-02-11,17:15:00.843112,Takeaway,,Completed,441,80.81,360.19
4371,1948,,2025-05-13,20:30:00.291068,Takeaway,,Completed,1181,101.58,1079.42
4372,1757,3690.0,2025-07-01,12:45:00.440963,Dine-in,7.0,Completed,527,0.0,527.0
4373,436,2559.0,2025-04-09,22:30:00.620879,Takeaway,,Completed,348,0.0,348.0
4374,2854,,2025-12-10,14:00:00.767450,Takeaway,,Pending,872,120.26,751.74
4375,1344,3703.0,2025-12-02,21:15:00.065608,Dine-in,5.0,Pending,1151,0.0,1151.0
4376,1550,3680.0,2025-09-25,15:15:00.911341,Dine-in,20.0,Completed,1161,0.0,1161.0
4377,4801,4845.0,2025-08-26,14:45:00.298085,Dine-in,9.0,Completed,183,0.0,183.0
4378,4684,1423.0,2025-07-10,20:30:00.625303,Takeaway,,Completed,517,73.25,443.75
4379,2648,2592.0,2026-03-12,20:15:00.432686,Dine-in,17.0,Completed,551,0.0,551.0
4380,4442,,2025-08-22,09:00:00.120560,Takeaway,,Completed,631,0.0,631.0
4381,4053,,2026-02-20,21:00:00.296058,Takeaway,,Pending,311,0.0,311.0
4382,3489,,2025-06-29,09:15:00.655899,Takeaway,,Cancelled,1157,0.0,1157.0
4383,2054,387.0,2025-04-20,21:15:00.411263,Dine-in,4.0,Completed,946,0.0,946.0
4384,2166,,2026-02-27,21:15:00.296355,Takeaway,,Cancelled,319,0.0,319.0
