order_id,customer_id,order_date,order_status,payment_mode,total_amount
ORD15969,CUST04594,2025-10-08,Cancelled,UPI,4964
ORD15970,CUST04594,2024-06-26,Delivered,UPI,2396
ORD15971,CUST04594,2021-06-18,Returned,UPI,1761
ORD15972,CUST04595,2021-10-31,Shipped,UPI,3010
ORD15973,CUST04595,2024-08-08,Delivered,Card,2455
ORD15974,CUST04595,2025-10-22,Cancelled,UPI,2941
ORD15975,CUST04596,2021-08-04,Delivered,COD,2050
ORD15976,CUST04596,2021-07-19,Shipped,UPI,2845
ORD15977,CUST04596,2022-07-18,Delivered,Card,3753
ORD15978,CUST04596,2024-05-11,Placed,Card,4979
ORD15979,CUST04596,2025-10-13,Placed,UPI,2143
ORD15980,CUST04597,2024-12-06,Returned,UPI,684
ORD15981,CUST04597,2023-10-31,Delivered,UPI,551
ORD15982,CUST04597,2024-02-09,Shipped,UPI,3255
ORD15983,CUST04598,2023-10-29,Cancelled,UPI,2016
ORD15984,CUST04598,2024-02-21,Shipped,UPI,2794
ORD15985,CUST04598,2024-11-12,Shipped,UPI,3108
ORD15986,CUST04598,2023-06-23,Shipped,UPI,1077
ORD15987,CUST04598,2021-04-15,Returned,UPI,3841
ORD15988,CUST04599,2023-03-10,Placed,COD,4356
ORD15989,CUST04599,2025-07-22,Shipped,UPI,4187
ORD15990,CUST04599,2025-01-05,Shipped,COD,2027
ORD15991,CUST04599,2024-09-09,Delivered,UPI,1432
ORD15992,CUST04600,2025-12-13,Delivered,Card,1829
ORD15993,CUST04600,2022-11-28,Delivered,Card,998
ORD15994,CUST04600,2025-06-24,Delivered,UPI,2437
ORD15995,CUST04600,2021-09-06,Delivered,Card,4864
ORD15996,CUST04600,2024-12-04,Delivered,UPI,2843
ORD15997,CUST04601,2023-07-28,Delivered,Card,3815
ORD15998,CUST04601,2024-02-09,Delivered,UPI,2669
ORD15999,CUST04601,2021-02-14,Delivered,UPI,3931
ORD16000,CUST04601,2021-11-27,Delivered,Card,3566
ORD16001,CUST04601,2021-10-10,Shipped,UPI,1612
ORD16002,CUST04602,2023-05-06,Delivered,Card,3974
ORD16003,CUST04602,2023-10-19,Delivered,UPI,3971
ORD16004,CUST04602,2021-02-17,Placed,UPI,4659
ORD16005,CUST04602,2023-03-12,Delivered,COD,1252
ORD16006,CUST04603,2024-10-05,Delivered,UPI,998
ORD16007,CUST04603,2021-02-17,Delivered,UPI,2036
ORD16008,CUST04603,2023-06-16,Delivered,UPI,4441
ORD16009,CUST04603,2024-09-13,Shipped,UPI,1983
ORD16010,CUST04603,2025-04-23,Cancelled,UPI,4724
ORD16011,CUST04604,2024-10-03,Cancelled,COD,1564
ORD16012,CUST04604,2025-11-21,Shipped,Card,918
ORD16013,CUST04604,2024-11-25,Placed,Card,4505
ORD16014,CUST04604,2024-02-26,Delivered,UPI,3057
ORD16015,CUST04604,2024-12-03,Delivered,COD,4086
ORD16016,CUST04605,2021-09-30,Delivered,UPI,1008
ORD16017,CUST04605,2022-09-15,Delivered,COD,4227
ORD16018,CUST04605,2023-12-15,Delivered,Card,1354
ORD16019,CUST04605,2025-11-11,Delivered,UPI,4055
ORD16020,CUST04606,2021-04-29,Delivered,Card,3873
ORD16021,CUST04606,2023-11-29,Delivered,UPI,879
ORD16022,CUST04606,2025-06-28,Delivered,UPI,4765
ORD16023,CUST04607,2021-05-14,Returned,COD,1366
ORD16024,CUST04607,2022-04-16,Placed,Card,677
ORD16025,CUST04607,2023-06-14,Cancelled,Card,4757
ORD16026,CUST04607,2024-06-21,Delivered,COD,3741
ORD16027,CUST04607,2022-10-07,Shipped,COD,1746
ORD16028,CUST04608,2022-01-29,Delivered,UPI,3010
ORD16029,CUST04608,2021-03-27,Delivered,COD,1053
ORD16030,CUST04608,2024-02-29,Delivered,UPI,674
ORD16031,CUST04608,2021-02-09,Delivered,UPI,4623
ORD16032,CUST04609,2025-02-04,Placed,Card,3861
ORD16033,CUST04609,2022-11-15,Cancelled,Card,2613
ORD16034,CUST04609,2022-11-04,Delivered,Card,3262
ORD16035,CUST04609,2025-07-28,Delivered,Card,3196
ORD16036,CUST04609,2024-10-09,Shipped,UPI,2023
ORD16037,CUST04610,2021-03-06,Shipped,UPI,809
ORD16038,CUST04610,2022-03-10,Delivered,COD,2670
ORD16039,CUST04610,2024-09-27,Placed,Card,960
ORD16040,CUST04611,2022-01-16,Delivered,Card,2702
ORD16041,CUST04611,2023-04-16,Placed,Card,535
ORD16042,CUST04611,2023-01-04,Delivered,UPI,1016
ORD16043,CUST04612,2022-03-30,Delivered,UPI,1576
ORD16044,CUST04612,2021-11-18,Returned,UPI,661
ORD16045,CUST04612,2025-10-23,Cancelled,UPI,2424
ORD16046,CUST04612,2023-03-11,Delivered,UPI,1150
ORD16047,CUST04613,2022-07-06,Cancelled,COD,4125
ORD16048,CUST04613,2021-04-03,Returned,UPI,2141
ORD16049,CUST04613,2025-01-02,Delivered,UPI,3486
ORD16050,CUST04613,2022-03-30,Placed,Card,1467
ORD16051,CUST04613,2022-09-23,Returned,UPI,4024
ORD16052,CUST04614,2022-03-22,Delivered,UPI,1520
ORD16053,CUST04614,2024-07-29,Cancelled,UPI,2251
ORD16054,CUST04615,2024-08-30,Placed,UPI,1451
ORD16055,CUST04615,2023-05-31,Shipped,UPI,3959
ORD16056,CUST04615,2024-05-31,Delivered,UPI,3566
ORD16057,CUST04615,2025-12-18,Delivered,Card,2639
ORD16058,CUST04616,2021-11-01,Delivered,UPI,968
ORD16059,CUST04616,2025-09-02,Delivered,UPI,1039
ORD16060,CUST04617,2021-03-09,Placed,UPI,3453
ORD16061,CUST04617,2025-10-03,Shipped,Card,3250
ORD16062,CUST04617,2022-02-26,Shipped,COD,3341
ORD16063,CUST04617,2021-03-02,Delivered,UPI,4854
ORD16064,CUST04617,2022-05-15,Delivered,Card,2597
ORD16065,CUST04618,2025-06-25,Delivered,Card,1642
ORD16066,CUST04618,2024-11-13,Delivered,Card,4412
ORD16067,CUST04618,2021-09-13,Delivered,Card,1143
ORD16068,CUST04619,2024-10-29,Cancelled,UPI,4875
ORD16069,CUST04619,2022-02-25,Shipped,Card,2454
ORD16070,CUST04620,2024-02-25,Placed,COD,1662
ORD16071,CUST04620,2022-12-15,Cancelled,UPI,4136
ORD16072,CUST04620,2023-09-17,Cancelled,Card,4432
ORD16073,CUST04621,2024-07-25,Delivered,UPI,3012
ORD16074,CUST04621,2022-08-12,Delivered,UPI,4451
ORD16075,CUST04621,2025-08-12,Returned,UPI,1987
ORD16076,CUST04622,2023-09-30,Placed,Card,1341
ORD16077,CUST04622,2025-04-17,Delivered,COD,1062
ORD16078,CUST04622,2024-01-17,Delivered,COD,4335
ORD16079,CUST04623,2025-06-08,Shipped,UPI,4407
ORD16080,CUST04623,2024-09-17,Delivered,UPI,2872
ORD16081,CUST04623,2025-01-16,Delivered,UPI,1097
ORD16082,CUST04624,2021-05-27,Delivered,Card,4447
ORD16083,CUST04624,2021-03-11,Delivered,UPI,3310
ORD16084,CUST04624,2023-06-30,Returned,UPI,3579
ORD16085,CUST04624,2023-07-21,Placed,Card,4406
ORD16086,CUST04624,2025-01-05,Delivered,Card,4632
ORD16087,CUST04625,2022-09-20,Placed,Card,4373
ORD16088,CUST04625,2025-12-15,Returned,Card,3936
ORD16089,CUST04625,2024-07-08,Delivered,Card,2903
ORD16090,CUST04626,2021-03-14,Delivered,UPI,1097
ORD16091,CUST04626,2025-10-08,Cancelled,Card,4875
ORD16092,CUST04626,2024-03-21,Delivered,UPI,1374
ORD16093,CUST04626,2025-05-27,Shipped,Card,909
ORD16094,CUST04626,2023-10-06,Delivered,Card,2906
ORD16095,CUST04627,2025-09-03,Placed,Card,918
ORD16096,CUST04627,2025-11-24,Cancelled,Card,1648
ORD16097,CUST04627,2021-06-08,Returned,UPI,3165
ORD16098,CUST04627,2023-10-23,Delivered,COD,730
ORD16099,CUST04627,2023-01-17,Returned,UPI,1299
ORD16100,CUST04628,2022-08-02,Shipped,Card,2902
ORD16101,CUST04628,2023-04-04,Returned,UPI,4185
ORD16102,CUST04629,2025-08-29,Delivered,Card,2475
ORD16103,CUST04629,2024-12-07,Shipped,Card,2194
ORD16104,CUST04629,2025-12-01,Shipped,UPI,1680
ORD16105,CUST04629,2023-08-12,Shipped,UPI,4406
ORD16106,CUST04630,2024-04-24,Delivered,COD,1867
ORD16107,CUST04630,2022-07-27,Delivered,COD,1286
ORD16108,CUST04630,2022-10-11,Returned,UPI,798
ORD16109,CUST04630,2023-01-10,Shipped,UPI,1971
ORD16110,CUST04630,2022-06-12,Returned,UPI,4986
ORD16111,CUST04631,2023-05-20,Shipped,Card,883
ORD16112,CUST04631,2024-02-24,Delivered,Card,3749
ORD16113,CUST04631,2022-09-02,Returned,UPI,2635
ORD16114,CUST04631,2022-04-09,Shipped,UPI,4352
ORD16115,CUST04632,2024-10-03,Delivered,UPI,1556
ORD16116,CUST04632,2022-05-11,Delivered,COD,660
ORD16117,CUST04632,2024-03-19,Delivered,UPI,1938
ORD16118,CUST04632,2024-07-28,Delivered,UPI,4985
ORD16119,CUST04632,2022-04-10,Delivered,Card,3539
ORD16120,CUST04633,2023-01-09,Delivered,Card,2987
ORD16121,CUST04633,2024-12-06,Returned,COD,1865
ORD16122,CUST04633,2023-11-27,Delivered,Card,2984
ORD16123,CUST04633,2023-08-31,Delivered,COD,2965
ORD16124,CUST04633,2024-02-17,Delivered,UPI,1664
ORD16125,CUST04634,2024-02-03,Shipped,UPI,3228
ORD16126,CUST04634,2024-01-06,Shipped,Card,4012
ORD16127,CUST04635,2023-03-30,Delivered,UPI,3392
ORD16128,CUST04635,2024-12-21,Cancelled,Card,4299
ORD16129,CUST04635,2025-04-09,Delivered,COD,1344
ORD16130,CUST04635,2024-06-27,Placed,Card,4813
ORD16131,CUST04636,2025-03-22,Returned,UPI,942
ORD16132,CUST04636,2025-05-04,Delivered,UPI,1702
ORD16133,CUST04636,2024-06-07,Shipped,Card,2931
ORD16134,CUST04637,2025-07-05,Shipped,UPI,3831
ORD16135,CUST04637,2024-04-13,Shipped,Card,4316
ORD16136,CUST04637,2025-05-19,Delivered,UPI,2307
ORD16137,CUST04638,2023-01-16,Shipped,UPI,4936
ORD16138,CUST04638,2025-08-24,Cancelled,UPI,4296
ORD16139,CUST04638,2022-04-30,Delivered,UPI,859
ORD16140,CUST04638,2022-08-07,Delivered,Card,1377
ORD16141,CUST04638,2025-02-13,Delivered,UPI,2910
ORD16142,CUST04639,2025-12-21,Delivered,Card,3928
ORD16143,CUST04639,2021-04-09,Delivered,UPI,3442
ORD16144,CUST04639,2024-06-27,Shipped,UPI,1317
ORD16145,CUST04639,2021-10-17,Delivered,UPI,4794
ORD16146,CUST04639,2023-10-26,Delivered,UPI,3328
ORD16147,CUST04640,2024-02-15,Shipped,Card,3428
ORD16148,CUST04640,2021-11-29,Delivered,UPI,660
ORD16149,CUST04640,2021-04-14,Delivered,UPI,2228
ORD16150,CUST04641,2025-07-04,Delivered,Card,4483
ORD16151,CUST04641,2021-08-14,Delivered,UPI,2053
ORD16152,CUST04642,2021-02-13,Delivered,Card,3326
ORD16153,CUST04642,2024-10-12,Delivered,COD,4221
ORD16154,CUST04642,2024-02-25,Delivered,Card,2222
ORD16155,CUST04643,2025-11-05,Delivered,UPI,2041
ORD16156,CUST04643,2021-01-18,Delivered,Card,1758
ORD16157,CUST04643,2024-07-05,Delivered,Card,4534
ORD16158,CUST04643,2024-04-15,Delivered,Card,1677
ORD16159,CUST04644,2023-04-17,Delivered,Card,4747
ORD16160,CUST04644,2023-02-11,Shipped,Card,1733
ORD16161,CUST04645,2023-10-12,Delivered,UPI,3161
ORD16162,CUST04645,2021-11-09,Delivered,COD,3158
ORD16163,CUST04645,2024-11-26,Shipped,UPI,3319
ORD16164,CUST04645,2025-06-01,Cancelled,COD,4543
ORD16165,CUST04645,2021-02-24,Shipped,UPI,2678
ORD16166,CUST04646,2025-09-10,Cancelled,Card,835
ORD16167,CUST04646,2025-09-23,Placed,COD,2266
ORD16168,CUST04646,2024-12-24,Returned,COD,2594
ORD16169,CUST04647,2022-04-30,Shipped,UPI,2887
ORD16170,CUST04647,2024-12-26,Shipped,COD,2969
ORD16171,CUST04648,2021-01-04,Shipped,UPI,2992
ORD16172,CUST04648,2023-06-05,Delivered,UPI,1442
ORD16173,CUST04649,2023-01-03,Shipped,Card,4999
ORD16174,CUST04649,2022-08-26,Delivered,Card,1075
ORD16175,CUST04650,2023-11-27,Delivered,Card,3424
ORD16176,CUST04650,2021-04-01,Shipped,UPI,2289
ORD16177,CUST04650,2023-12-11,Returned,COD,1953
ORD16178,CUST04650,2021-08-01,Returned,UPI,2871
ORD16179,CUST04651,2025-01-13,Returned,UPI,1259
ORD16180,CUST04651,2024-08-17,Delivered,COD,4543
ORD16181,CUST04651,2024-06-28,Delivered,COD,530
ORD16182,CUST04652,2023-01-07,Delivered,Card,2443
ORD16183,CUST04652,2023-08-24,Delivered,UPI,4510
ORD16184,CUST04652,2023-02-08,Returned,UPI,2309
ORD16185,CUST04653,2023-12-01,Cancelled,UPI,1785
ORD16186,CUST04653,2025-02-22,Shipped,UPI,1471
ORD16187,CUST04653,2023-08-11,Delivered,UPI,4356
ORD16188,CUST04653,2025-05-02,Delivered,COD,3964
ORD16189,CUST04654,2025-03-06,Shipped,Card,1875
ORD16190,CUST04654,2021-10-11,Delivered,COD,629
ORD16191,CUST04654,2021-12-01,Shipped,COD,3907
ORD16192,CUST04654,2024-07-29,Shipped,COD,1787
ORD16193,CUST04655,2025-08-28,Placed,Card,1587
ORD16194,CUST04655,2025-02-27,Delivered,Card,2771
ORD16195,CUST04655,2022-12-03,Delivered,COD,4771
ORD16196,CUST04655,2023-01-23,Cancelled,Card,1121
ORD16197,CUST04656,2021-09-29,Cancelled,UPI,3455
ORD16198,CUST04656,2024-02-20,Shipped,COD,3669
ORD16199,CUST04656,2021-04-02,Shipped,UPI,2434
ORD16200,CUST04657,2022-03-25,Delivered,COD,679
ORD16201,CUST04657,2022-03-02,Cancelled,UPI,3949
ORD16202,CUST04658,2023-09-06,Shipped,UPI,2499
ORD16203,CUST04658,2021-07-07,Delivered,UPI,3680
ORD16204,CUST04658,2021-08-10,Delivered,Card,3545
ORD16205,CUST04659,2024-10-04,Placed,Card,2471
ORD16206,CUST04659,2023-06-14,Shipped,Card,2768
ORD16207,CUST04659,2025-10-03,Delivered,UPI,1238
ORD16208,CUST04659,2022-10-06,Shipped,COD,1812
ORD16209,CUST04659,2024-02-16,Delivered,UPI,4652
ORD16210,CUST04660,2024-06-11,Shipped,COD,4772
ORD16211,CUST04660,2022-05-01,Shipped,UPI,1368
ORD16212,CUST04661,2021-03-20,Shipped,UPI,4612
ORD16213,CUST04661,2023-03-29,Delivered,Card,2358
ORD16214,CUST04661,2023-09-26,Delivered,UPI,609
ORD16215,CUST04661,2024-10-26,Cancelled,COD,2573
ORD16216,CUST04661,2025-03-27,Delivered,COD,2372
ORD16217,CUST04662,2022-03-07,Delivered,Card,605
ORD16218,CUST04662,2022-02-07,Delivered,UPI,1345
ORD16219,CUST04663,2025-08-21,Delivered,Card,516
ORD16220,CUST04663,2022-05-21,Delivered,UPI,2162
ORD16221,CUST04663,2021-05-07,Cancelled,UPI,4916
ORD16222,CUST04664,2023-12-24,Shipped,UPI,2122
ORD16223,CUST04664,2021-01-23,Cancelled,Card,2684
ORD16224,CUST04664,2021-09-18,Delivered,UPI,2295
ORD16225,CUST04664,2021-05-11,Delivered,UPI,3718
ORD16226,CUST04665,2023-09-25,Delivered,Card,885
ORD16227,CUST04665,2024-08-07,Shipped,UPI,1172
ORD16228,CUST04666,2025-06-25,Delivered,UPI,3167
ORD16229,CUST04666,2023-01-09,Shipped,Card,4650
ORD16230,CUST04666,2021-07-30,Delivered,UPI,4127
ORD16231,CUST04666,2025-05-15,Delivered,COD,1110
ORD16232,CUST04667,2023-11-14,Shipped,COD,4105
ORD16233,CUST04667,2024-05-09,Delivered,UPI,917
ORD16234,CUST04667,2024-03-23,Returned,UPI,2593
ORD16235,CUST04668,2025-09-07,Delivered,UPI,4103
ORD16236,CUST04668,2024-04-10,Shipped,UPI,1635
ORD16237,CUST04669,2021-12-19,Delivered,UPI,4732
ORD16238,CUST04669,2021-11-27,Delivered,UPI,590
ORD16239,CUST04669,2021-06-01,Shipped,UPI,2291
ORD16240,CUST04670,2025-11-05,Placed,Card,4544
ORD16241,CUST04670,2022-02-23,Delivered,Card,3605
ORD16242,CUST04670,2025-02-24,Delivered,UPI,1261
ORD16243,CUST04670,2024-07-28,Delivered,Card,3825
ORD16244,CUST04671,2025-01-26,Delivered,Card,4996
ORD16245,CUST04671,2023-08-12,Shipped,Card,4773
ORD16246,CUST04671,2025-08-31,Shipped,COD,4080
ORD16247,CUST04671,2023-04-26,Delivered,COD,3767
ORD16248,CUST04671,2023-12-29,Returned,UPI,2308
ORD16249,CUST04672,2022-12-30,Delivered,Card,2181
ORD16250,CUST04672,2025-09-18,Placed,Card,1711
ORD16251,CUST04672,2025-03-23,Shipped,UPI,2520
ORD16252,CUST04672,2023-12-21,Delivered,Card,736
ORD16253,CUST04672,2021-12-17,Delivered,COD,988
ORD16254,CUST04673,2024-07-07,Cancelled,UPI,2591
ORD16255,CUST04673,2023-08-28,Shipped,UPI,1150
ORD16256,CUST04673,2023-12-09,Placed,COD,700
ORD16257,CUST04673,2023-11-17,Delivered,UPI,2665
ORD16258,CUST04673,2025-05-25,Delivered,UPI,3975
ORD16259,CUST04674,2025-02-06,Cancelled,COD,2869
ORD16260,CUST04674,2023-03-28,Delivered,COD,3797
ORD16261,CUST04674,2021-07-08,Shipped,UPI,1645
ORD16262,CUST04674,2021-08-05,Delivered,UPI,4452
ORD16263,CUST04674,2021-07-15,Delivered,Card,2300
ORD16264,CUST04675,2023-07-31,Delivered,UPI,4346
ORD16265,CUST04675,2025-03-11,Placed,UPI,4736
ORD16266,CUST04675,2025-08-06,Delivered,COD,1663
ORD16267,CUST04676,2025-11-01,Delivered,UPI,2164
ORD16268,CUST04676,2023-07-15,Delivered,Card,3816
ORD16269,CUST04676,2023-03-12,Delivered,Card,3620
ORD16270,CUST04677,2024-10-01,Delivered,COD,2576
ORD16271,CUST04677,2022-07-19,Delivered,COD,520
ORD16272,CUST04677,2025-10-06,Returned,UPI,4256
ORD16273,CUST04677,2021-03-02,Shipped,UPI,4476
ORD16274,CUST04677,2024-02-01,Delivered,UPI,3316
ORD16275,CUST04678,2022-01-18,Cancelled,COD,1712
ORD16276,CUST04678,2025-04-29,Delivered,UPI,1548
ORD16277,CUST04678,2025-04-26,Shipped,UPI,4555
ORD16278,CUST04678,2021-03-29,Delivered,Card,3208
ORD16279,CUST04679,2025-10-14,Cancelled,UPI,3921
ORD16280,CUST04679,2022-04-17,Shipped,UPI,3676
ORD16281,CUST04680,2023-01-10,Delivered,COD,1527
ORD16282,CUST04680,2021-11-27,Shipped,UPI,1941
ORD16283,CUST04680,2024-03-18,Shipped,Card,4291
ORD16284,CUST04680,2024-10-03,Delivered,UPI,4760
ORD16285,CUST04680,2023-07-13,Delivered,UPI,3303
ORD16286,CUST04681,2024-02-26,Returned,COD,2006
ORD16287,CUST04681,2021-06-30,Cancelled,UPI,1673
ORD16288,CUST04681,2024-05-17,Delivered,COD,4310
ORD16289,CUST04682,2023-08-27,Placed,UPI,4213
ORD16290,CUST04682,2025-07-25,Delivered,UPI,1016
ORD16291,CUST04682,2023-02-24,Shipped,UPI,4021
ORD16292,CUST04682,2025-12-22,Delivered,UPI,4273
ORD16293,CUST04683,2021-10-21,Placed,UPI,4541
ORD16294,CUST04683,2025-06-17,Returned,COD,3742
ORD16295,CUST04683,2022-12-05,Shipped,UPI,4279
ORD16296,CUST04683,2024-09-05,Delivered,UPI,1524
ORD16297,CUST04684,2024-08-27,Delivered,COD,822
ORD16298,CUST04684,2021-05-07,Delivered,Card,1989
ORD16299,CUST04684,2023-08-07,Delivered,UPI,1457
ORD16300,CUST04684,2021-11-28,Delivered,UPI,3876
ORD16301,CUST04684,2025-09-02,Shipped,UPI,3694
ORD16302,CUST04685,2023-09-17,Returned,COD,1026
ORD16303,CUST04685,2021-10-24,Delivered,Card,634
ORD16304,CUST04685,2023-11-09,Cancelled,COD,4801
ORD16305,CUST04685,2023-08-29,Delivered,Card,4387
ORD16306,CUST04686,2023-12-19,Delivered,Card,3595
ORD16307,CUST04686,2024-01-12,Shipped,Card,3266
ORD16308,CUST04686,2023-08-23,Delivered,Card,4568
ORD16309,CUST04686,2025-11-24,Returned,UPI,1939
ORD16310,CUST04687,2025-01-30,Placed,Card,3839
ORD16311,CUST04687,2021-12-11,Shipped,UPI,2698
ORD16312,CUST04688,2021-06-27,Placed,COD,776
ORD16313,CUST04688,2025-11-21,Delivered,UPI,3459
ORD16314,CUST04688,2025-09-02,Returned,UPI,1871
ORD16315,CUST04689,2024-07-09,Delivered,UPI,3659
ORD16316,CUST04689,2022-10-20,Delivered,COD,2273
ORD16317,CUST04689,2025-09-19,Delivered,UPI,2350
ORD16318,CUST04690,2021-11-05,Placed,UPI,2743
ORD16319,CUST04690,2022-09-24,Placed,UPI,868
ORD16320,CUST04691,2023-08-05,Shipped,UPI,4416
ORD16321,CUST04691,2024-11-30,Delivered,Card,2333
ORD16322,CUST04692,2023-07-30,Returned,Card,4618
ORD16323,CUST04692,2022-06-27,Delivered,UPI,2764
ORD16324,CUST04692,2021-04-29,Delivered,COD,3406
ORD16325,CUST04692,2022-06-17,Cancelled,UPI,1897
ORD16326,CUST04692,2025-01-11,Shipped,UPI,1112
ORD16327,CUST04693,2025-09-01,Delivered,UPI,4020
ORD16328,CUST04693,2024-04-20,Shipped,UPI,949
ORD16329,CUST04693,2024-06-17,Cancelled,UPI,2329
ORD16330,CUST04694,2025-10-26,Returned,UPI,1774
ORD16331,CUST04694,2023-02-07,Placed,UPI,4324
ORD16332,CUST04695,2022-03-02,Returned,UPI,2296
ORD16333,CUST04695,2021-10-14,Returned,COD,4390
ORD16334,CUST04695,2024-01-30,Delivered,COD,3787
ORD16335,CUST04695,2025-10-21,Shipped,Card,3622
ORD16336,CUST04696,2025-05-17,Placed,Card,580
ORD16337,CUST04696,2022-02-01,Delivered,Card,511
ORD16338,CUST04696,2021-07-02,Delivered,Card,981
ORD16339,CUST04697,2025-03-01,Cancelled,UPI,2457
ORD16340,CUST04697,2021-01-22,Delivered,COD,3438
ORD16341,CUST04697,2025-02-01,Returned,COD,2589
ORD16342,CUST04697,2021-03-10,Placed,Card,4887
ORD16343,CUST04698,2024-01-27,Placed,Card,4796
ORD16344,CUST04698,2021-08-16,Delivered,COD,1433
ORD16345,CUST04698,2024-12-01,Delivered,Card,2649
ORD16346,CUST04699,2025-01-25,Shipped,Card,2689
ORD16347,CUST04699,2024-08-28,Delivered,UPI,2445
ORD16348,CUST04699,2023-01-29,Placed,COD,4001
ORD16349,CUST04699,2025-06-04,Shipped,Card,3005
ORD16350,CUST04699,2024-11-10,Delivered,UPI,4222
ORD16351,CUST04700,2022-01-29,Delivered,UPI,2109
ORD16352,CUST04700,2024-06-07,Delivered,Card,4135
ORD16353,CUST04700,2022-09-02,Returned,Card,4004
ORD16354,CUST04700,2023-03-27,Delivered,Card,3197
ORD16355,CUST04700,2021-05-19,Returned,COD,3919
ORD16356,CUST04701,2023-03-02,Delivered,UPI,1875
ORD16357,CUST04701,2021-04-28,Delivered,Card,1425
ORD16358,CUST04701,2022-10-03,Delivered,UPI,1456
ORD16359,CUST04702,2025-06-23,Shipped,UPI,4416
ORD16360,CUST04702,2023-11-19,Delivered,COD,1388
ORD16361,CUST04702,2024-08-24,Cancelled,COD,1877
ORD16362,CUST04703,2022-06-09,Delivered,Card,1971
ORD16363,CUST04703,2022-05-28,Shipped,UPI,3036
ORD16364,CUST04703,2024-07-09,Returned,Card,672
ORD16365,CUST04703,2022-03-03,Cancelled,COD,707
ORD16366,CUST04704,2024-05-15,Delivered,COD,1234
ORD16367,CUST04704,2025-01-17,Delivered,UPI,1573
ORD16368,CUST04704,2021-03-15,Delivered,COD,1933
ORD16369,CUST04705,2023-11-17,Returned,UPI,2898
ORD16370,CUST04705,2022-04-23,Delivered,UPI,2389
ORD16371,CUST04706,2022-03-12,Cancelled,Card,3712
ORD16372,CUST04706,2025-12-16,Delivered,UPI,3426
ORD16373,CUST04706,2022-05-14,Cancelled,UPI,3270
ORD16374,CUST04706,2022-06-16,Delivered,UPI,3614
ORD16375,CUST04706,2024-08-30,Delivered,UPI,1394
ORD16376,CUST04707,2023-09-09,Delivered,UPI,3509
ORD16377,CUST04707,2022-12-19,Shipped,Card,2520
ORD16378,CUST04707,2024-07-25,Cancelled,Card,2214
ORD16379,CUST04708,2022-11-07,Delivered,Card,4486
ORD16380,CUST04708,2021-12-20,Delivered,UPI,1019
ORD16381,CUST04709,2021-11-24,Returned,UPI,1644
ORD16382,CUST04709,2024-06-10,Cancelled,UPI,928
ORD16383,CUST04709,2021-05-27,Delivered,UPI,718
ORD16384,CUST04709,2021-03-23,Placed,COD,2754
ORD16385,CUST04710,2023-07-04,Shipped,UPI,3226
ORD16386,CUST04710,2022-09-01,Placed,UPI,3215
ORD16387,CUST04711,2022-12-10,Shipped,UPI,4094
ORD16388,CUST04711,2021-08-06,Shipped,COD,4077
ORD16389,CUST04711,2023-07-09,Delivered,UPI,4371
ORD16390,CUST04711,2021-05-17,Shipped,COD,4281
ORD16391,CUST04712,2021-08-21,Shipped,COD,4308
ORD16392,CUST04712,2025-05-15,Shipped,UPI,1327
ORD16393,CUST04713,2021-05-29,Shipped,UPI,1897
ORD16394,CUST04713,2023-08-05,Placed,UPI,3535
ORD16395,CUST04713,2025-10-04,Delivered,COD,1228
ORD16396,CUST04713,2022-02-04,Shipped,Card,3262
ORD16397,CUST04713,2023-04-23,Delivered,UPI,2269
ORD16398,CUST04714,2025-11-20,Cancelled,UPI,3650
ORD16399,CUST04714,2021-04-27,Placed,Card,4404
ORD16400,CUST04714,2025-03-29,Returned,UPI,4403
ORD16401,CUST04714,2025-02-28,Returned,UPI,1936
ORD16402,CUST04715,2022-10-29,Delivered,Card,1114
ORD16403,CUST04715,2024-02-15,Shipped,COD,4534
ORD16404,CUST04715,2024-06-02,Delivered,UPI,3873
ORD16405,CUST04716,2024-11-22,Delivered,UPI,1194
ORD16406,CUST04716,2021-06-25,Delivered,Card,4243
ORD16407,CUST04717,2023-08-07,Shipped,COD,2979
ORD16408,CUST04717,2023-02-08,Delivered,Card,1723
ORD16409,CUST04717,2022-04-20,Delivered,COD,772
ORD16410,CUST04717,2022-03-06,Placed,UPI,2871
ORD16411,CUST04718,2025-12-17,Delivered,Card,3396
ORD16412,CUST04718,2022-03-15,Shipped,Card,4379
ORD16413,CUST04718,2022-11-30,Delivered,COD,1796
ORD16414,CUST04718,2023-08-09,Shipped,Card,2235
ORD16415,CUST04719,2021-07-26,Delivered,UPI,3993
ORD16416,CUST04719,2023-04-22,Shipped,UPI,2444
ORD16417,CUST04719,2023-09-09,Delivered,COD,4904
ORD16418,CUST04719,2022-09-28,Shipped,UPI,3701
ORD16419,CUST04720,2022-03-23,Shipped,UPI,1876
ORD16420,CUST04720,2025-02-17,Delivered,UPI,1991
ORD16421,CUST04720,2021-01-08,Placed,UPI,546
ORD16422,CUST04720,2025-01-05,Cancelled,COD,2906
ORD16423,CUST04720,2021-03-06,Delivered,COD,4025
ORD16424,CUST04721,2023-06-21,Delivered,UPI,1106
ORD16425,CUST04721,2022-01-30,Delivered,UPI,2250
ORD16426,CUST04721,2025-01-03,Delivered,COD,686
ORD16427,CUST04721,2024-08-13,Shipped,Card,4156
ORD16428,CUST04722,2021-02-03,Delivered,COD,2043
ORD16429,CUST04722,2021-12-28,Cancelled,COD,2048
