order_item_id,order_id,product_id,quantity,selling_price,total_price
ITEM031360,ORD12579,PROD04395,2,3033,6066
ITEM031361,ORD12579,PROD03581,1,1091,1091
ITEM031362,ORD12579,PROD02883,2,2871,5742
ITEM031363,ORD12580,PROD02623,1,2322,2322
ITEM031364,ORD12580,PROD00086,2,2542,5084
ITEM031365,ORD12581,PROD01286,3,2340,7020
ITEM031366,ORD12582,PROD01552,2,524,1048
ITEM031367,ORD12582,PROD02826,1,706,706
ITEM031368,ORD12583,PROD00638,2,854,1708
ITEM031369,ORD12583,PROD04332,1,2442,2442
ITEM031370,ORD12583,PROD00435,2,570,1140
ITEM031371,ORD12583,PROD01099,1,1103,1103
ITEM031372,ORD12584,PROD02229,1,2642,2642
ITEM031373,ORD12584,PROD02684,3,2650,7950
ITEM031374,ORD12584,PROD04612,3,2415,7245
ITEM031375,ORD12585,PROD04823,3,1077,3231
ITEM031376,ORD12586,PROD03354,3,2442,7326
ITEM031377,ORD12586,PROD01386,2,1963,3926
ITEM031378,ORD12586,PROD02995,2,1935,3870
ITEM031379,ORD12587,PROD01862,1,1488,1488
ITEM031380,ORD12588,PROD02891,3,1926,5778
ITEM031381,ORD12589,PROD04382,3,2964,8892
ITEM031382,ORD12589,PROD02209,3,924,2772
ITEM031383,ORD12590,PROD00568,2,2244,4488
ITEM031384,ORD12590,PROD00402,3,1013,3039
ITEM031385,ORD12590,PROD04521,1,1874,1874
ITEM031386,ORD12590,PROD00288,2,914,1828
ITEM031387,ORD12591,PROD01530,2,731,1462
ITEM031388,ORD12591,PROD00478,3,2094,6282
ITEM031389,ORD12591,PROD01705,1,1238,1238
ITEM031390,ORD12592,PROD03226,3,2423,7269
ITEM031391,ORD12592,PROD04817,2,872,1744
ITEM031392,ORD12593,PROD00237,2,620,1240
ITEM031393,ORD12593,PROD02993,3,1990,5970
ITEM031394,ORD12593,PROD01391,2,1887,3774
ITEM031395,ORD12594,PROD03122,2,1714,3428
ITEM031396,ORD12595,PROD04931,1,2442,2442
ITEM031397,ORD12595,PROD01416,2,1159,2318
ITEM031398,ORD12595,PROD01543,3,2166,6498
ITEM031399,ORD12596,PROD02718,1,1724,1724
ITEM031400,ORD12596,PROD01851,3,1152,3456
ITEM031401,ORD12596,PROD03280,1,2081,2081
ITEM031402,ORD12596,PROD01193,1,703,703
ITEM031403,ORD12597,PROD00729,2,932,1864
ITEM031404,ORD12597,PROD02020,1,2565,2565
ITEM031405,ORD12598,PROD02508,3,2859,8577
ITEM031406,ORD12598,PROD00642,1,669,669
ITEM031407,ORD12598,PROD03290,3,2563,7689
ITEM031408,ORD12599,PROD04271,1,1738,1738
ITEM031409,ORD12599,PROD03675,3,1463,4389
ITEM031410,ORD12600,PROD02703,1,1624,1624
ITEM031411,ORD12600,PROD01306,3,1541,4623
ITEM031412,ORD12600,PROD04441,1,388,388
ITEM031413,ORD12601,PROD00671,1,2254,2254
ITEM031414,ORD12601,PROD02584,2,2981,5962
ITEM031415,ORD12602,PROD03865,3,2158,6474
ITEM031416,ORD12603,PROD00056,1,2487,2487
ITEM031417,ORD12603,PROD02094,1,2269,2269
ITEM031418,ORD12603,PROD01002,3,817,2451
ITEM031419,ORD12604,PROD01233,1,1048,1048
ITEM031420,ORD12604,PROD01432,2,1848,3696
ITEM031421,ORD12605,PROD04875,1,1121,1121
ITEM031422,ORD12605,PROD00148,1,1041,1041
ITEM031423,ORD12606,PROD02374,3,1389,4167
ITEM031424,ORD12606,PROD03658,1,1158,1158
ITEM031425,ORD12606,PROD01066,3,2509,7527
ITEM031426,ORD12606,PROD03426,1,2147,2147
ITEM031427,ORD12607,PROD00219,1,1050,1050
ITEM031428,ORD12607,PROD01081,3,1492,4476
ITEM031429,ORD12608,PROD04609,3,1082,3246
ITEM031430,ORD12608,PROD01707,2,2308,4616
ITEM031431,ORD12608,PROD02354,3,1556,4668
ITEM031432,ORD12609,PROD01845,1,1737,1737
ITEM031433,ORD12609,PROD01166,3,2577,7731
ITEM031434,ORD12610,PROD02482,3,2245,6735
ITEM031435,ORD12610,PROD01210,2,2596,5192
ITEM031436,ORD12610,PROD04866,2,634,1268
ITEM031437,ORD12610,PROD01984,1,2354,2354
ITEM031438,ORD12611,PROD03894,1,1595,1595
ITEM031439,ORD12611,PROD00848,2,1993,3986
ITEM031440,ORD12611,PROD03378,2,1940,3880
ITEM031441,ORD12612,PROD03394,2,2742,5484
ITEM031442,ORD12612,PROD02567,2,907,1814
ITEM031443,ORD12612,PROD02928,3,388,1164
ITEM031444,ORD12612,PROD01418,3,1813,5439
ITEM031445,ORD12613,PROD00061,1,2918,2918
ITEM031446,ORD12613,PROD03564,3,1205,3615
ITEM031447,ORD12613,PROD00263,2,2259,4518
ITEM031448,ORD12614,PROD01847,1,1118,1118
ITEM031449,ORD12614,PROD04607,2,2068,4136
ITEM031450,ORD12614,PROD03814,3,693,2079
ITEM031451,ORD12614,PROD03098,1,2127,2127
ITEM031452,ORD12615,PROD02483,2,2133,4266
ITEM031453,ORD12615,PROD04233,3,1285,3855
ITEM031454,ORD12615,PROD02986,2,974,1948
ITEM031455,ORD12616,PROD03687,3,1008,3024
ITEM031456,ORD12616,PROD01197,2,2361,4722
ITEM031457,ORD12616,PROD04198,2,1480,2960
ITEM031458,ORD12617,PROD00083,3,1071,3213
ITEM031459,ORD12617,PROD00474,1,2889,2889
ITEM031460,ORD12618,PROD02688,3,1796,5388
ITEM031461,ORD12618,PROD04376,2,515,1030
ITEM031462,ORD12618,PROD04586,1,568,568
ITEM031463,ORD12619,PROD02916,3,1057,3171
ITEM031464,ORD12620,PROD01771,2,1373,2746
ITEM031465,ORD12620,PROD04528,1,2068,2068
ITEM031466,ORD12620,PROD00766,2,1951,3902
ITEM031467,ORD12620,PROD04800,1,2864,2864
ITEM031468,ORD12621,PROD02962,3,1793,5379
ITEM031469,ORD12621,PROD01803,3,1374,4122
ITEM031470,ORD12621,PROD04668,3,948,2844
ITEM031471,ORD12621,PROD00882,3,2983,8949
ITEM031472,ORD12622,PROD03542,2,548,1096
ITEM031473,ORD12622,PROD01432,1,1848,1848
ITEM031474,ORD12622,PROD00053,2,1251,2502
ITEM031475,ORD12623,PROD02956,2,2982,5964
ITEM031476,ORD12623,PROD04146,3,2389,7167
ITEM031477,ORD12623,PROD00898,2,2130,4260
ITEM031478,ORD12623,PROD02621,1,1692,1692
ITEM031479,ORD12624,PROD02171,2,2072,4144
ITEM031480,ORD12624,PROD03852,2,2051,4102
ITEM031481,ORD12625,PROD01049,1,1516,1516
ITEM031482,ORD12626,PROD01266,1,2032,2032
ITEM031483,ORD12627,PROD02729,2,2408,4816
ITEM031484,ORD12627,PROD01177,2,1194,2388
ITEM031485,ORD12627,PROD03482,3,2572,7716
ITEM031486,ORD12627,PROD03732,2,1915,3830
ITEM031487,ORD12628,PROD00841,3,1494,4482
ITEM031488,ORD12629,PROD02601,1,1357,1357
ITEM031489,ORD12630,PROD04160,3,2395,7185
ITEM031490,ORD12630,PROD02982,2,1828,3656
ITEM031491,ORD12630,PROD03035,3,935,2805
ITEM031492,ORD12630,PROD05000,1,1218,1218
ITEM031493,ORD12631,PROD00601,3,2596,7788
ITEM031494,ORD12631,PROD01204,2,2049,4098
ITEM031495,ORD12632,PROD04758,3,1740,5220
ITEM031496,ORD12632,PROD00834,3,2313,6939
ITEM031497,ORD12632,PROD02244,1,728,728
ITEM031498,ORD12633,PROD03477,1,1165,1165
ITEM031499,ORD12633,PROD01345,1,1196,1196
ITEM031500,ORD12634,PROD03417,1,1481,1481
ITEM031501,ORD12634,PROD03456,2,2330,4660
ITEM031502,ORD12635,PROD01728,3,2117,6351
ITEM031503,ORD12635,PROD00580,3,2977,8931
ITEM031504,ORD12636,PROD01792,1,369,369
ITEM031505,ORD12637,PROD02522,1,2121,2121
ITEM031506,ORD12638,PROD01906,2,1819,3638
ITEM031507,ORD12639,PROD04637,2,714,1428
ITEM031508,ORD12639,PROD00935,1,1629,1629
ITEM031509,ORD12639,PROD00018,2,1022,2044
ITEM031510,ORD12640,PROD01854,2,910,1820
ITEM031511,ORD12641,PROD04854,2,2529,5058
ITEM031512,ORD12641,PROD02850,2,430,860
ITEM031513,ORD12641,PROD00053,1,1251,1251
ITEM031514,ORD12641,PROD00345,3,2269,6807
ITEM031515,ORD12642,PROD00213,1,1573,1573
ITEM031516,ORD12642,PROD02004,3,988,2964
ITEM031517,ORD12643,PROD01456,2,1552,3104
ITEM031518,ORD12643,PROD03850,3,2232,6696
ITEM031519,ORD12643,PROD03281,2,1248,2496
ITEM031520,ORD12644,PROD04250,3,1794,5382
ITEM031521,ORD12645,PROD01994,3,960,2880
ITEM031522,ORD12645,PROD02848,3,1008,3024
ITEM031523,ORD12645,PROD00051,1,523,523
ITEM031524,ORD12645,PROD01935,2,1398,2796
ITEM031525,ORD12646,PROD01482,3,2084,6252
ITEM031526,ORD12646,PROD00910,3,2176,6528
ITEM031527,ORD12647,PROD04870,1,1224,1224
ITEM031528,ORD12647,PROD03573,1,1792,1792
ITEM031529,ORD12647,PROD03232,3,632,1896
ITEM031530,ORD12648,PROD02084,3,1955,5865
ITEM031531,ORD12648,PROD02495,1,1606,1606
ITEM031532,ORD12649,PROD03565,2,2706,5412
ITEM031533,ORD12650,PROD02917,3,2471,7413
ITEM031534,ORD12651,PROD04113,2,1766,3532
ITEM031535,ORD12651,PROD04753,1,636,636
ITEM031536,ORD12651,PROD02986,3,974,2922
ITEM031537,ORD12651,PROD03444,2,1205,2410
ITEM031538,ORD12652,PROD02618,1,1928,1928
ITEM031539,ORD12652,PROD02244,2,728,1456
ITEM031540,ORD12653,PROD02371,1,1999,1999
ITEM031541,ORD12653,PROD00306,3,1667,5001
ITEM031542,ORD12653,PROD01047,1,437,437
ITEM031543,ORD12654,PROD03214,3,1256,3768
ITEM031544,ORD12654,PROD01648,2,1706,3412
ITEM031545,ORD12654,PROD01058,1,1948,1948
ITEM031546,ORD12655,PROD04096,2,1622,3244
ITEM031547,ORD12655,PROD01638,2,734,1468
ITEM031548,ORD12655,PROD02933,1,1184,1184
ITEM031549,ORD12656,PROD00099,3,1941,5823
ITEM031550,ORD12656,PROD01970,3,2523,7569
ITEM031551,ORD12656,PROD00183,3,517,1551
ITEM031552,ORD12656,PROD03167,1,1120,1120
ITEM031553,ORD12657,PROD01396,2,2373,4746
ITEM031554,ORD12658,PROD03704,2,1648,3296
ITEM031555,ORD12658,PROD04138,2,877,1754
ITEM031556,ORD12658,PROD01459,2,1709,3418
ITEM031557,ORD12658,PROD02070,3,2045,6135
ITEM031558,ORD12659,PROD01162,2,990,1980
ITEM031559,ORD12660,PROD00685,2,627,1254
ITEM031560,ORD12661,PROD00292,3,510,1530
ITEM031561,ORD12661,PROD00736,1,865,865
ITEM031562,ORD12661,PROD00911,2,2290,4580
ITEM031563,ORD12661,PROD03393,3,1800,5400
ITEM031564,ORD12662,PROD04910,3,996,2988
ITEM031565,ORD12662,PROD00895,3,983,2949
ITEM031566,ORD12663,PROD04356,1,2733,2733
ITEM031567,ORD12663,PROD00152,1,2771,2771
ITEM031568,ORD12663,PROD03670,2,2531,5062
ITEM031569,ORD12663,PROD04168,2,1574,3148
ITEM031570,ORD12664,PROD01521,2,2402,4804
ITEM031571,ORD12664,PROD03890,1,1245,1245
ITEM031572,ORD12664,PROD02026,2,540,1080
ITEM031573,ORD12665,PROD01749,1,2736,2736
ITEM031574,ORD12665,PROD02234,2,2490,4980
ITEM031575,ORD12666,PROD00384,3,1799,5397
ITEM031576,ORD12666,PROD04322,3,2159,6477
ITEM031577,ORD12666,PROD01872,2,2907,5814
ITEM031578,ORD12666,PROD03029,2,1860,3720
ITEM031579,ORD12667,PROD04286,1,2001,2001
ITEM031580,ORD12668,PROD02426,3,1520,4560
ITEM031581,ORD12668,PROD01582,3,1613,4839
ITEM031582,ORD12668,PROD03905,3,1070,3210
ITEM031583,ORD12669,PROD01768,1,3162,3162
ITEM031584,ORD12669,PROD02893,1,2893,2893
ITEM031585,ORD12669,PROD03495,3,1049,3147
ITEM031586,ORD12670,PROD01355,3,1930,5790
ITEM031587,ORD12670,PROD02545,1,2373,2373
ITEM031588,ORD12671,PROD04240,1,641,641
ITEM031589,ORD12671,PROD00294,3,753,2259
ITEM031590,ORD12671,PROD01006,3,2831,8493
ITEM031591,ORD12672,PROD04315,2,1568,3136
ITEM031592,ORD12672,PROD04794,3,2660,7980
ITEM031593,ORD12672,PROD03178,3,2359,7077
ITEM031594,ORD12672,PROD03277,1,2226,2226
ITEM031595,ORD12673,PROD03872,3,808,2424
ITEM031596,ORD12673,PROD01346,2,992,1984
ITEM031597,ORD12673,PROD03483,1,1492,1492
ITEM031598,ORD12674,PROD03780,2,2085,4170
ITEM031599,ORD12674,PROD04790,1,1515,1515
ITEM031600,ORD12674,PROD02086,1,2468,2468
ITEM031601,ORD12675,PROD02205,1,1238,1238
ITEM031602,ORD12675,PROD02948,3,1316,3948
ITEM031603,ORD12676,PROD03438,2,1089,2178
ITEM031604,ORD12676,PROD01073,3,1778,5334
ITEM031605,ORD12677,PROD01105,2,2134,4268
ITEM031606,ORD12677,PROD03967,2,784,1568
ITEM031607,ORD12677,PROD00920,2,2082,4164
ITEM031608,ORD12677,PROD00527,2,2516,5032
ITEM031609,ORD12678,PROD01574,3,1040,3120
ITEM031610,ORD12678,PROD01343,2,1867,3734
ITEM031611,ORD12679,PROD00457,2,1738,3476
ITEM031612,ORD12679,PROD00127,1,2667,2667
ITEM031613,ORD12679,PROD03488,3,957,2871
ITEM031614,ORD12680,PROD01424,1,2178,2178
ITEM031615,ORD12680,PROD04297,3,2543,7629
ITEM031616,ORD12680,PROD02755,1,605,605
ITEM031617,ORD12680,PROD02414,2,2168,4336
ITEM031618,ORD12681,PROD03703,3,1776,5328
ITEM031619,ORD12681,PROD03036,2,2659,5318
ITEM031620,ORD12682,PROD00029,2,696,1392
ITEM031621,ORD12682,PROD02916,2,1057,2114
ITEM031622,ORD12683,PROD04520,2,2619,5238
ITEM031623,ORD12683,PROD02651,1,1730,1730
ITEM031624,ORD12684,PROD02123,2,2311,4622
ITEM031625,ORD12684,PROD02158,3,1642,4926
ITEM031626,ORD12685,PROD02437,2,2817,5634
ITEM031627,ORD12686,PROD01594,3,2791,8373
ITEM031628,ORD12686,PROD04484,1,1746,1746
ITEM031629,ORD12687,PROD03406,3,1108,3324
ITEM031630,ORD12687,PROD00197,3,1595,4785
ITEM031631,ORD12687,PROD00998,3,2436,7308
ITEM031632,ORD12687,PROD01287,2,1174,2348
ITEM031633,ORD12688,PROD02882,1,1259,1259
ITEM031634,ORD12689,PROD02100,2,2639,5278
ITEM031635,ORD12689,PROD04494,3,1751,5253
ITEM031636,ORD12690,PROD02177,3,825,2475
ITEM031637,ORD12690,PROD00099,1,1941,1941
ITEM031638,ORD12690,PROD03697,3,2222,6666
ITEM031639,ORD12691,PROD00963,1,2890,2890
ITEM031640,ORD12692,PROD03515,3,2536,7608
ITEM031641,ORD12692,PROD01781,3,1751,5253
ITEM031642,ORD12692,PROD02110,3,1747,5241
ITEM031643,ORD12692,PROD03487,3,1620,4860
ITEM031644,ORD12693,PROD00475,3,434,1302
ITEM031645,ORD12693,PROD01781,1,1751,1751
ITEM031646,ORD12693,PROD04595,2,681,1362
ITEM031647,ORD12693,PROD01762,1,2563,2563
ITEM031648,ORD12694,PROD00992,3,1734,5202
ITEM031649,ORD12695,PROD03923,2,2927,5854
ITEM031650,ORD12695,PROD01630,3,2262,6786
ITEM031651,ORD12695,PROD04313,1,978,978
ITEM031652,ORD12695,PROD00769,1,1913,1913
ITEM031653,ORD12696,PROD04038,3,1796,5388
ITEM031654,ORD12696,PROD03376,2,920,1840
ITEM031655,ORD12696,PROD00746,2,1020,2040
ITEM031656,ORD12696,PROD03634,1,2258,2258
ITEM031657,ORD12697,PROD04071,2,842,1684
ITEM031658,ORD12697,PROD04925,1,1281,1281
ITEM031659,ORD12697,PROD04634,3,3150,9450
ITEM031660,ORD12697,PROD01195,2,1887,3774
ITEM031661,ORD12698,PROD04452,1,489,489
ITEM031662,ORD12699,PROD00194,3,1705,5115
ITEM031663,ORD12699,PROD00071,2,446,892
ITEM031664,ORD12700,PROD02817,3,576,1728
ITEM031665,ORD12700,PROD02027,1,2437,2437
ITEM031666,ORD12700,PROD00702,3,2027,6081
ITEM031667,ORD12701,PROD03004,1,711,711
ITEM031668,ORD12701,PROD04029,2,2742,5484
ITEM031669,ORD12701,PROD02299,1,1805,1805
ITEM031670,ORD12702,PROD04479,1,2088,2088
ITEM031671,ORD12702,PROD02696,1,2744,2744
ITEM031672,ORD12702,PROD01322,3,2019,6057
ITEM031673,ORD12702,PROD03042,2,501,1002
ITEM031674,ORD12703,PROD00145,1,2474,2474
ITEM031675,ORD12703,PROD00909,1,544,544
ITEM031676,ORD12704,PROD04275,1,1642,1642
ITEM031677,ORD12705,PROD04886,1,1151,1151
ITEM031678,ORD12705,PROD03969,2,1101,2202
ITEM031679,ORD12706,PROD01645,3,1931,5793
ITEM031680,ORD12706,PROD01892,2,2209,4418
ITEM031681,ORD12706,PROD03383,3,2892,8676
ITEM031682,ORD12706,PROD01344,2,2657,5314
ITEM031683,ORD12707,PROD04959,3,1758,5274
ITEM031684,ORD12707,PROD03163,2,508,1016
ITEM031685,ORD12707,PROD01891,2,1328,2656
ITEM031686,ORD12707,PROD01232,1,1871,1871
ITEM031687,ORD12708,PROD04434,3,918,2754
ITEM031688,ORD12709,PROD03087,1,1415,1415
ITEM031689,ORD12710,PROD04103,3,391,1173
ITEM031690,ORD12710,PROD01296,1,725,725
ITEM031691,ORD12710,PROD00976,1,2615,2615
ITEM031692,ORD12711,PROD04816,2,1829,3658
ITEM031693,ORD12711,PROD01091,2,2231,4462
ITEM031694,ORD12712,PROD04577,2,1016,2032
ITEM031695,ORD12713,PROD02843,3,561,1683
ITEM031696,ORD12713,PROD03665,2,514,1028
ITEM031697,ORD12714,PROD01793,2,1138,2276
ITEM031698,ORD12714,PROD03019,3,1179,3537
ITEM031699,ORD12714,PROD03223,1,1102,1102
ITEM031700,ORD12715,PROD01284,3,1041,3123
ITEM031701,ORD12715,PROD04850,3,1842,5526
ITEM031702,ORD12715,PROD03037,1,607,607
ITEM031703,ORD12715,PROD01010,3,726,2178
ITEM031704,ORD12716,PROD01512,3,1790,5370
ITEM031705,ORD12716,PROD01433,1,2155,2155
ITEM031706,ORD12716,PROD03425,1,2437,2437
ITEM031707,ORD12717,PROD03000,3,2153,6459
ITEM031708,ORD12717,PROD01092,3,633,1899
ITEM031709,ORD12717,PROD03500,2,439,878
ITEM031710,ORD12718,PROD02940,3,684,2052
ITEM031711,ORD12719,PROD00195,1,2952,2952
ITEM031712,ORD12720,PROD01199,3,1298,3894
ITEM031713,ORD12721,PROD02508,3,2859,8577
ITEM031714,ORD12721,PROD04858,3,730,2190
ITEM031715,ORD12721,PROD03063,3,1395,4185
ITEM031716,ORD12722,PROD00360,1,1642,1642
ITEM031717,ORD12723,PROD00530,1,1048,1048
ITEM031718,ORD12724,PROD03168,1,2684,2684
ITEM031719,ORD12725,PROD04943,1,910,910
ITEM031720,ORD12725,PROD04276,1,1836,1836
ITEM031721,ORD12725,PROD00113,1,705,705
ITEM031722,ORD12725,PROD00472,3,808,2424
ITEM031723,ORD12726,PROD02403,1,2599,2599
ITEM031724,ORD12726,PROD03814,2,693,1386
ITEM031725,ORD12726,PROD03873,3,451,1353
ITEM031726,ORD12726,PROD02216,3,514,1542
ITEM031727,ORD12727,PROD02524,2,1923,3846
ITEM031728,ORD12727,PROD04684,1,1987,1987
ITEM031729,ORD12727,PROD04319,3,512,1536
ITEM031730,ORD12727,PROD04909,1,1586,1586
ITEM031731,ORD12728,PROD03032,1,2973,2973
ITEM031732,ORD12728,PROD03230,1,1684,1684
ITEM031733,ORD12729,PROD02868,1,2277,2277
ITEM031734,ORD12729,PROD01509,2,1476,2952
ITEM031735,ORD12730,PROD02250,2,2135,4270
ITEM031736,ORD12730,PROD03312,3,1756,5268
ITEM031737,ORD12731,PROD02917,3,2471,7413
ITEM031738,ORD12732,PROD01794,2,1770,3540
ITEM031739,ORD12733,PROD00103,3,538,1614
ITEM031740,ORD12733,PROD02072,3,1115,3345
ITEM031741,ORD12734,PROD04466,2,842,1684
ITEM031742,ORD12735,PROD03521,1,1655,1655
ITEM031743,ORD12735,PROD01650,3,437,1311
ITEM031744,ORD12735,PROD00955,2,2191,4382
ITEM031745,ORD12736,PROD03515,1,2536,2536
ITEM031746,ORD12736,PROD03692,2,1111,2222
ITEM031747,ORD12737,PROD04403,3,2934,8802
ITEM031748,ORD12737,PROD00052,1,578,578
ITEM031749,ORD12737,PROD00231,2,503,1006
ITEM031750,ORD12738,PROD03550,3,939,2817
ITEM031751,ORD12738,PROD01982,1,1612,1612
ITEM031752,ORD12739,PROD01503,1,2143,2143
ITEM031753,ORD12739,PROD04840,1,2579,2579
ITEM031754,ORD12740,PROD04302,2,842,1684
ITEM031755,ORD12740,PROD01082,2,1844,3688
ITEM031756,ORD12740,PROD00620,2,1628,3256
ITEM031757,ORD12741,PROD01142,3,2416,7248
ITEM031758,ORD12741,PROD01326,3,840,2520
ITEM031759,ORD12741,PROD03260,3,1643,4929
ITEM031760,ORD12742,PROD00333,2,1290,2580
ITEM031761,ORD12742,PROD01921,2,1528,3056
ITEM031762,ORD12742,PROD02216,2,514,1028
ITEM031763,ORD12742,PROD03208,3,1690,5070
ITEM031764,ORD12743,PROD04949,3,1190,3570
ITEM031765,ORD12743,PROD03638,2,1664,3328
ITEM031766,ORD12744,PROD02226,2,1559,3118
ITEM031767,ORD12745,PROD04266,3,636,1908
ITEM031768,ORD12745,PROD01691,1,1330,1330
ITEM031769,ORD12745,PROD02558,1,2641,2641
ITEM031770,ORD12745,PROD01928,2,1607,3214
ITEM031771,ORD12746,PROD01786,3,2085,6255
ITEM031772,ORD12746,PROD01052,3,595,1785
ITEM031773,ORD12746,PROD04460,3,2177,6531
ITEM031774,ORD12746,PROD00960,3,490,1470
ITEM031775,ORD12747,PROD03554,2,1092,2184
ITEM031776,ORD12748,PROD01618,2,1773,3546
ITEM031777,ORD12748,PROD02498,2,2136,4272
ITEM031778,ORD12748,PROD04697,2,1335,2670
ITEM031779,ORD12748,PROD01743,1,681,681
ITEM031780,ORD12749,PROD00606,3,999,2997
ITEM031781,ORD12749,PROD00384,1,1799,1799
ITEM031782,ORD12749,PROD01545,1,1256,1256
ITEM031783,ORD12750,PROD00498,1,839,839
ITEM031784,ORD12750,PROD00802,3,3035,9105
ITEM031785,ORD12750,PROD01954,2,1307,2614
ITEM031786,ORD12750,PROD03895,3,2480,7440
ITEM031787,ORD12751,PROD01293,1,836,836
ITEM031788,ORD12751,PROD01565,2,862,1724
ITEM031789,ORD12752,PROD03279,3,1790,5370
ITEM031790,ORD12752,PROD00617,1,1889,1889
ITEM031791,ORD12753,PROD04884,3,2367,7101
ITEM031792,ORD12753,PROD03926,1,2360,2360
ITEM031793,ORD12753,PROD01639,1,2153,2153
ITEM031794,ORD12754,PROD04391,2,2012,4024
ITEM031795,ORD12754,PROD00577,1,1525,1525
ITEM031796,ORD12754,PROD01981,1,2287,2287
ITEM031797,ORD12754,PROD02474,1,1870,1870
ITEM031798,ORD12755,PROD03900,2,3108,6216
ITEM031799,ORD12755,PROD00620,1,1628,1628
ITEM031800,ORD12756,PROD04275,3,1642,4926
ITEM031801,ORD12756,PROD01195,3,1887,5661
ITEM031802,ORD12756,PROD01412,2,1461,2922
ITEM031803,ORD12757,PROD02251,3,2243,6729
ITEM031804,ORD12757,PROD01477,2,1146,2292
ITEM031805,ORD12758,PROD03377,3,1007,3021
ITEM031806,ORD12758,PROD04614,1,895,895
ITEM031807,ORD12758,PROD02410,1,2244,2244
ITEM031808,ORD12759,PROD04642,2,1235,2470
ITEM031809,ORD12759,PROD04416,2,750,1500
ITEM031810,ORD12760,PROD02575,2,809,1618
ITEM031811,ORD12760,PROD04084,1,638,638
ITEM031812,ORD12760,PROD04734,2,767,1534
ITEM031813,ORD12761,PROD02143,1,1879,1879
ITEM031814,ORD12761,PROD02927,1,2799,2799
ITEM031815,ORD12762,PROD02169,3,2086,6258
ITEM031816,ORD12762,PROD04880,1,741,741
ITEM031817,ORD12763,PROD02277,1,2810,2810
ITEM031818,ORD12763,PROD03454,2,2485,4970
ITEM031819,ORD12763,PROD00344,3,1807,5421
ITEM031820,ORD12764,PROD02782,1,1945,1945
ITEM031821,ORD12764,PROD01135,2,2449,4898
ITEM031822,ORD12764,PROD02941,2,416,832
ITEM031823,ORD12765,PROD01831,1,2383,2383
ITEM031824,ORD12765,PROD01715,1,1616,1616
ITEM031825,ORD12766,PROD00205,2,874,1748
ITEM031826,ORD12766,PROD00245,3,724,2172
ITEM031827,ORD12766,PROD02484,3,965,2895
ITEM031828,ORD12767,PROD00880,1,1031,1031
ITEM031829,ORD12767,PROD04098,3,607,1821
ITEM031830,ORD12768,PROD02893,3,2893,8679
ITEM031831,ORD12768,PROD00690,2,2890,5780
ITEM031832,ORD12768,PROD03709,3,3048,9144
ITEM031833,ORD12769,PROD01995,2,1669,3338
ITEM031834,ORD12769,PROD04326,2,1058,2116
ITEM031835,ORD12769,PROD00503,3,1552,4656
ITEM031836,ORD12770,PROD02808,1,2664,2664
ITEM031837,ORD12770,PROD02144,3,910,2730
ITEM031838,ORD12770,PROD02209,2,924,1848
ITEM031839,ORD12770,PROD04557,1,591,591
ITEM031840,ORD12771,PROD02073,2,2698,5396
ITEM031841,ORD12771,PROD01548,3,2345,7035
ITEM031842,ORD12771,PROD00152,1,2771,2771
ITEM031843,ORD12772,PROD03836,1,1080,1080
ITEM031844,ORD12772,PROD03667,3,662,1986
ITEM031845,ORD12772,PROD00065,2,2260,4520
ITEM031846,ORD12773,PROD02793,1,1970,1970
ITEM031847,ORD12774,PROD00510,3,683,2049
ITEM031848,ORD12775,PROD03632,1,1697,1697
ITEM031849,ORD12776,PROD02068,2,1038,2076
ITEM031850,ORD12776,PROD01780,1,2616,2616
ITEM031851,ORD12776,PROD04887,2,1138,2276
ITEM031852,ORD12776,PROD04598,1,1794,1794
ITEM031853,ORD12777,PROD04054,3,1484,4452
ITEM031854,ORD12778,PROD02140,1,1689,1689
ITEM031855,ORD12778,PROD04522,1,1688,1688
ITEM031856,ORD12779,PROD01179,1,557,557
ITEM031857,ORD12779,PROD02400,3,679,2037
ITEM031858,ORD12780,PROD01387,1,737,737
ITEM031859,ORD12780,PROD01969,3,755,2265
ITEM031860,ORD12780,PROD03868,2,1518,3036
ITEM031861,ORD12781,PROD01462,2,564,1128
ITEM031862,ORD12782,PROD02100,1,2639,2639
ITEM031863,ORD12783,PROD04472,2,1003,2006
ITEM031864,ORD12783,PROD02004,2,988,1976
ITEM031865,ORD12783,PROD01135,2,2449,4898
ITEM031866,ORD12784,PROD02311,3,1749,5247
ITEM031867,ORD12784,PROD04682,3,1307,3921
ITEM031868,ORD12785,PROD01997,2,547,1094
ITEM031869,ORD12785,PROD04835,2,2263,4526
ITEM031870,ORD12786,PROD00440,1,637,637
ITEM031871,ORD12786,PROD03700,1,2889,2889
ITEM031872,ORD12787,PROD01011,2,684,1368
ITEM031873,ORD12788,PROD02450,1,1949,1949
ITEM031874,ORD12788,PROD02045,3,1158,3474
ITEM031875,ORD12789,PROD00615,2,2253,4506
ITEM031876,ORD12790,PROD00419,1,2729,2729
ITEM031877,ORD12790,PROD00905,1,2708,2708
ITEM031878,ORD12791,PROD00676,3,2019,6057
ITEM031879,ORD12791,PROD01943,3,2370,7110
ITEM031880,ORD12791,PROD00872,3,2337,7011
ITEM031881,ORD12792,PROD01513,2,2015,4030
ITEM031882,ORD12792,PROD03633,2,607,1214
